Song,Artist,Album,Lyrics
"""Journey""",Kyla,"""Journey""","

For a while I stare at this place in front of me
Looked around see everything surrounded me
I wait patiently, enthusiastically
To a journey that will surprise me

Beautiful places, beautiful people
This world is vast and endless
Sometimes I get confused
Tell me where do I begin

I travel, I learn, I grow
I stretch my limits, that's how I do it
(I explore this world, embrace this land)
All I see is positivity
Opened myself to new possibilities

My imagination's got a hold of me
I'll turn my dreams into reality
I see this world has so much to offer me
I'm a child, I'm running wild, I am free

Beautiful places, beautiful people
This world is vast and endless
Sometimes I get confused
Tell me where do I begin

I travel, I learn, I grow
I stretch my limits, that's how I do it
(I explore this world, embrace this land)
All I see is positivity
Opened myself to new possibilities

What a joy
How can I recover from this journey
Tomorrow I will go again
I will fly to another place that takes me high

I travel, I learn, I grow
I stretch my limits, that's how I do it
(I explore this world, embrace this land)
All I see is positivity
Opened myself to new possibilities

(Take this journey)
Come and fly away (come and fly with me)
To another place (take this journey)
There can be (endless possibilities)
Opened myself to new possibilities

I learn, I grow, I fly, I go
No...
Fly... fly...
"
"""Dito Na Lang""",Kyla,"""Journey""","

Dito na lang, di ko kaya
Sa huling sandali yakap ka
Takot ay dama
Pagalis mo'y makita
At sa alaala'y hindi mabura

Kung kaya ko lang sabihing di masakit
Kung kaya ko lang sabihing hanggang sa muli
Kung kaya ko lang isiping magbabalik ka pa rin
Ngunit di na, hanggang dito na lang

Dito na lang, pipikit ko na lang
Mga mata sa iyong paglisan
Para bang kailan lang
Tayo ay kay saya
At sa alaala'y hindi mabura

Kung kaya ko lang sabihing di masakit
Kung kaya ko lang sabihing hanggang sa muli
Kung kaya ko lang isiping magbabalik ka pa rin
Ngunit di na, hanggang dito na lang

Kung kaya ko lang sabihing di masakit
Kung kaya ko lang sabihing hanggang sa muli
Kung kaya ko lang isiping magbabalik ka pa rin
Ngunit di na, hanggang dito na lang
"
"""My Heart""",Kyla,"""Journey""","

[Kyla:]
The poet's all the same
Even with pretend
That every story has a beginning and an end
It's difficult to know
Knowing it's for real
But there's one thing that I can do
To show you how I feel

Here is my heart
There's nothing else to prove
Here is my heart
I've been saving it for you
Take it, it's yours
Just promise me we'll never be apart
And I promise you I'll give you my heart

[Brian McKnight:]
There's no way to deny
Something this for real
And every day it's getting harder to conceal
There's fire deep inside
There's passion in my soul
Its like you've cast your spell and now I'm under your control

Here is my heart
There's nothing else to prove
Here is my heart
I've been saving it for you
Take it, it's yours
Just promise me we'll never be apart
And I promise you

[Kyla & Brian:]
Of all the other planet, stars, the moon
Throughout the galaxies
When I look into your eyes
I know that God made you for me
And though there may be times I have to go away
I'll never be too far
Just know the only place
I want to be is everywhere you are

Here is my heart
There's nothing else to prove
Here is my heart
I've been saving it for you
Take it, it's yours
Just promise me we'll never be apart
And I promise you I'll give you
Right here today I'll give you
Nothing else to say
I'm giving you (I'm giving you)
My heart (my heart)
"
"""Atin Ang Walang Hanggang""",Kyla,"""Journey""","

'Di ba't parang kailan lang
Damdamin ay nahihibang
Nangangarap ng pagsinta
Masabihan lang ng ""mahal kita""
'Di inakala
Na darating naman pala ang pag-ibig
Mag-iibang ibang-iba pala aking daigdig
Buhay na parang kanta
Napapapikit sa ganda
La la, la la la

Ikaw lamang ang mahal
Pangako na magtatagal
Atin ang walang hanggan
Habambuhay ang pangakong magpakailanman
Atin ang walang hanggan
Pagsaluhan natin ang ngayon at kailanman
Sa lungkot, at ligaya
Kahit na maging sa hirap at sa ginhawa
Ang pag-ibig susulitin
Dahil atin ang walang hanggan

Ikaw, ako walang hanggan
Ikaw, ako kailan pa man
Buhay na parang kanta
Napapapikit sa ganda
La la, la la la

Ikaw lamang ang mahal
Pangako na magtatagal
Atin ang walang hanggan
Habambuhay ang pangakong magpakailanman
Atin ang walang hanggan
Pagsaluhan natin ang ngayon at kailanman
Sa lungkot, at ligaya
Kahit na maging sa hirap at sa ginhawa
Ang pag-ibig susulitin
Dahil atin ang walang hanggan

Sa lungkot, at ligaya
Kahit na maging sa hirap at sa ginhawa
Ang pag-ibig susulitin
Dahil atin ang walang hanggan
Ang pag-ibig susulitin
Dahil atin ang walang hanggan
...
"
"""Only Gonna Love You""",Kyla,"""Kyla (The Queen Of R&B)""","

[Kyla:]
Only gonna love you
Only gonna love you
Only gonna love you
Gonna love you
Only gonna love you

I have never felt so grand
Even I, I cannot understand
Not a lie, I found a love
That could withstand anything, everything that I want and more

Glad you came into my life
There's really very few of your type
Won't deny, I thought that true love is all hype
You disapprove that
That it's just a make believe

And I'm only gonna love you and nobody else
I will never ever find somebody else like you ooh ooh ooh
Patiently I will keep this love until the day we meet again
Love will never end
I will never love this way if it isn't you you you ooh

I have never felt so secured
For long I've been so immature
When I've finally found the one
It's been so calm, calm deep inside, so assured of your love and more

Glad you came into my life
There's really very few of your type
Won't deny, 'cause the truth, I thought that true love is all hype
Now I'm relieved
That it's not just make believe

And I'm only gonna love you and nobody else
I will never ever find somebody else like you ooh ooh ooh
Patiently I will keep this love until the day we meet again
Love will never end
I will never love this way if it isn't you you you ooh

[REQ:]
Way beyond a dream or a fantasy
Lookin' like a queen even when you dressed casually
Got a boyish charm but you always see the man in me
Safety in my arms even on the days you're mad at me
Mood swings are seasonal, love remains evergreen
I'm the type of guy that they'll never be it's meant to be
I like what you're telling me, our life they can never see
Been thinking on what settles me and Kyla you the recipe

[Kyla:]
Only gonna love
[REQ:]
Yeah I hope you mean that
You have a vision for me and I'll do my best to be that
[Kyla:]
Only gonna love you and nobody else
[REQ:]
'Cause nobody else can come close nah

[Kyla:]
Oh it's not just make believe

And I'm only gonna love you and nobody else
I will never ever find somebody else like you ooh ooh ooh
Patiently I will keep this love until the day we meet again
Love will never end
I will never love this way if it isn't you you you ooh

Only gonna love you
Only gonna love you and nobody else
Only gonna love you
Only gonna love you and nobody else
Only gonna love you
Only gonna love you and nobody else
Only gonna love you
Only gonna love you and nobody else
Only gonna love you
I will never ever find somebody else like you ooh ooh ooh
"
"""Only Gonna Love You (Motown Interlude)""",Kyla,"""Kyla (The Queen Of R&B)""","

And I'm only gonna love you and nobody else
I will never ever find somebody else like you, ooh, ooh, ooh
Patiently (I'll be still in love)
I will keep this love until the day we meet again
Love will never, woo ooh
I will never love this way if it isn't you, you, oh
"
"""My Melody""",Kyla,"""Kyla (The Queen Of R&B)""","

More beautiful
Than you [?] to me, my baby
Insufferable, still a mystery to me
I cannot believe it

Round and round, up and down
Screamed out loud when you came around
There's no sweeter song than the one I have found
Well at first I do it my own[?]

The moment I had you
I learned what love could do
The moment I had you made me sing, ooh
A dream come true

The moments are so real
How lovely it can feel
A harmony so sweet, it's hard to believe
I had my own melody

Oh [?]
Makes my rhythm flow and my heart skip a beat
My baby, lovely, always happy, I still cannot believe it

Round and round, up and down
Laugh out loud now that's you're around
Everything in this world I was missing
I'm holding it here in my arms

The moment I had you
I learned what love could do
The moment I had you made me sing, ooh
A dream come true

The moments are so real
How lovely it can feel
A harmony so sweet, it's hard to believe
I had my own melody

The smaller the package, the bigger the surprise
You turned my world upside
And you gave me all the blame

The moment I had you
I learned what love could do
The moment I had you made me sing, ooh
A dream come true

The moments are so real
How lovely it can feel
A harmony so sweet, it's hard to believe
I had my own melody

The moment I could see
When you smiled at me
The moment next to me
I cannot believe

I had my own melody
I had my own melody

The moment I could see
When you smiled at me
The moment next to me
I cannot believe

I had my own melody
I had my own melody
"
"""Talk About Us""",Kyla,"""Kyla (The Queen Of R&B)""","

It's been a while since I've spoken to you
Mmh, my baby, my mind just keeps on drifting back to you it's true
'Cause by your side is where I just wanna be
Mmh, my baby, my baby, mmh

Not really sure if it's right or wrong to be with you
My baby, your loving makes me crazy, oh it feels like a natural high
Just wanna be around you all the time
Should I pursue my love for you, baby

Didn't know that I could need someone this much
So please tell me now, show me, how, how you feel me there inside
Didn't know I would need someone this bad if it is a crime
I wouldn't mind if it feels like drifting to another place in time

Talk about us, my love, baby
Let's talk about us and trust, ooh, ooh
Let's talk about us, my love, ooh-ooh-ooh, ha

It's been a while since I held your hand in mine, hm
My baby, I miss the way your loving, how it felt like a natural high
Wish I could still be with you all the time
Oh how I love you my baby, whoa-whoa-whoa

Every now and then I try to wipe my memories of you
But I can't conceal it every time I'm thinking of you
Every time I'm dreaming of you, baby no
If you call me then I would just be right there
Coming back to you (coming back to you)

Didn't know that I could need someone this much
So please tell me now, show me, how, how you feel me there inside
Didn't know I would need someone this bad if it is a crime
I wouldn't mind if it feels like drifting to another place in time

Talk about us, my love, baby
Let's talk about us and trust, ooh, ooh
Let's talk about us, my love, ooh-ooh-ooh, ha

Please no more fantasies, I want you here with me
Baby all I really need is for you to come back here with me
Oh put your hand in mine
Come on please, time to just leave this all behind
I'm one call away (one call away) from coming back right for you, ooh

Don't need more fantasies, I want you here with me
Baby all I really need is for you to come back here with me
Oh put your hand in mine, and I will never leave this all behind
Oh, my heart won't let me forget you

My baby
Whoa, let's run away
I don't wanna wait for some day
'Cause no matter baby what we do
Time just brings me closer to you
I wanna be with you
'Cause me my life is only making sense
When I'm with you, my baby
Let's talk about us
"
"""Fix You & Me""",Kyla,"""Kyla (The Queen Of R&B)""","

Babe here we are
We could've gone far
Five years of us tending scars
We're hurting, fighting aimlessly

Blindly believed it's gonna be worth it
My love's never gone
Stood by my promise to you
But much pain inside has broken me

And if I didn't love you
I'd just leave and let you go
But you know it ain't easy
And if I never cared I swear
I'd ran somewhere goddamn scared
Can't we try
Even in the midst of uncertainty
Let's fix you and me
Fix you and me

Where do we go?
Tired of the show
Acting, pretending we're fine
Love is fading, are we wasting time?

I still believe it's gonna be worth it
My love's never gone
I'm keeping my promise to you
Cause our bow can't be broken

And if I didn't love you
I'd just leave and let you go
But you know it ain't easy
And if I never cared I swear
I'd ran somewhere goddamn scared
Can't we try
Even in the midst of uncertainty
Let's fix you and me

And if I didn't love you
I'd just leave and let you go
But you know it ain't easy
And if I never cared I swear
I'd ran somewhere goddamn scared
Can't we try
Even in the midst of uncertainty
Let's fix you and me

Even in the midst of uncertainty
Fix you and me
"
"""What If I""",Kyla,"""Kyla (The Queen Of R&B)""","

I think that she's hurt you back
I think that it's really sad
That she's made a cynic of you now
If you'd let me try
I think that could change your mind
And show you what true love's all about

I know what you're going through
Take your time, I'll be here for you

You say you'll never be ready for love
You say that you have had enough
But, oh what if I, oh what if I
Could love you forever

Say you can't afford anymore
To have your heart broken like before but
(So what if I) what if I (what if I) what if I
(What if I) was the one you needed all the time
What if I told you I'd make you forever mine
(What if I, what if i)

I don't believe at all
You'd rather be all alone
'Cause I know just what you're looking for
Someone who'll stand by you
Whatever life takes you through
And be there for you, forevermore

I know what you're going through
Take your time, I'll be here for you

You say you'll never be ready for love
You say that you have had enough
But, oh what if I, oh what if I
Could love you forever

Say you can't afford anymore
To have your heart broken like before but
(So what if I) what if I (what if I) what if I
(What if I) was the one you needed all the time
What if I told you I'd make you forever mine

What if there's a reason that I have come into your life
Just when you needed a friend
You have got to open your mind, maybe now is the time
You're about to find a love that'll never end
Never end, yeah

You say you'll never be ready for love
You say that you have had enough
(What if I) what if I (what if I) what if I
[?]

Say you can't afford anymore
To have your heart broken like before but
(What if I) what if I (what if I) what if I
(What if I) Tell you I was the one you needed all the time
What if I told you I'd make you forever mine
What if I told you I'd make you forever mine
What if I...
"
"""Proper Heartbreak""",Kyla,"""Kyla (The Queen Of R&B)""","

You left your promises there on the doorstep
When I was fast asleep
Did you really love me? Did you really love me?
I'm wide awake in a room that's suddenly empty
Of the dreams that you gave to me
Did you really love me? Did you really...

If you can't find a way to let me let you go
I'll have to be the one to show you how it's done
So you won't have to run

'Cause I'm strong enough for your goodbye
If you're brave enough to say the word
All the feeling denied
All the reasons you hide
They can't hurt me anymore
If you love me enough
Just break my heart

I left my windows open to every memory
For the slim possibility
That you really loved me
Just maybe...

But you changed forever in a second
Now I'll have to be the one to
Find out what went wrong
Oh, was it me?
Does it matter now you're gone?

But I'm strong enough for your goodbye
If you're brave enough to say the word
All the feeling denied
All the reasons you hide
They can't hurt me anymore
If you love me enough
Just break my heart to pieces

'Cause this time I ought to know
We're at the end of what we could have been
And now I've got to let you go
I've got to let you go...

'Cause I'm strong enough for your goodbye
If you're brave enough to say the word
All the feeling denied
All the reasons you hide
They can't hurt me anymore
If you love me enough
Just break my heart

Just break my heart
"
"""Tayo Pa Rin""",Kyla,"""Kyla (The Queen Of R&B)""","

Ilang ulit ng tayo ay nagkalayo
Ngunit para bang pilit tayong pinagtatagpo
Ilang bagyo na ang dumating sa pagsasama natin
Sa muling pagsikat ng araw ay ikaw pa rin ang aking natanaw

Nagiba-iba ang landas nating dalawa
Matagal-tagal tayo rin ang nagkita
Kay labo-labo ng umpisa
Sa dulo'y tayo rin pala
Kay gulo-gulo ng tadhana
Tayong tayo nga bang talaga

Hanggang ngayon tayo pa rin mula pa 'non
Tayo pa rin hanggang sa ngayon
Tayo pa rin nagkatuluyan
Kahit kailan ay ikaw at ako
Tayo pa rin noon at ngayon
Tayo pa rin habang panahon
Sakin' sayo kahit ano pang mangyari
Tayo at tayo pa rin

Sa hinaba-haba ng ating paghihintay, hayyyy
Ay tumatagal lalo pang tumitibay, ahhhh
Tayong-tayo na talaga walang kaduda-duda
Kahit pumuti man ang buhok
Hanggang ang balat ay kumulubot

Hanggang ngyong tayo pa rin mula pa 'non
Tayo pa rin hanggang sa ngayon
Tayo pa rin nagkatuluyan
Kahit kailan ay ikaw at ako
Tayo pa rin noon at ngayon
Tayo pa rin habang panahon
Sakin' sayo kahit ano pang mangyari
Tayo pa rin

Hanggang ngayon tayo pa rin mula pa 'non
Tayo pa rin hanggang sa ngayon
Tayo pa rin nagkatuluyan
Kahit kailan ay ikaw at ako
Tayo pa rin noon at ngayon
Tayo pa rin habang panahon
Tayo pa rin nagkatuluyan
Kahit kailan ay ikaw at ako

Tayo pa rin mula pa 'non
Tayo pa rin hanggang sa ngayon
Tayo pa rin nagkatuluyan
Kahit kailan ay ikaw at ako
Tayo pa rin noon at ngayon
Tayo pa rin habang panahon

Sakin' sayo kahit ano pang mangyari
Tayo at tayo...
"
"""Pangarap Na Dumating""",Kyla,"""Kyla (The Queen Of R&B)""","

Kung alam ko lang dati pa
Sana hindi ko na sinimulan
Masasaktan din lang pala
Luluha din lang pala
Noong una kang nakita
Akala ng puso ko ikaw na nga
Dati na akong nagmahal
Muli lang bang masasaktan?
Oh... umasa lang naman

Ang pag-ibig mo ay tila pangarap na dumating
Ngunti di pala para sa'kin
At ang yakap mo ay tila ulap na aking nakamit
Ngunit naglaho na sa paningin
Oh...
Oh...

May dumarating sa atin na
Hindi pala sa atin nakatadhana
Sandali namamasdan
Ngunit siya ay lilisan
Talagang masasaktan

Ang pag-ibig mo ay tila pangarap na dumating
Ngunti di pala para sa'kin
At ang yakap mo ay tila ulap na aking nakamit
Ngunit naglaho na sa paningin
Oh...

Tunay na pag-ibig ang nadama ko sa yo
Ngunit ika'y lumayo
At kailangan ko ng tanggapin
Tanong ko kung bakit
'Di ka pala para sa'kin
Ang hirap hirap man aminin
Kailangan ko ng tanggapin

Ang pag-ibig mo ay tila pangarap na dumating
Ngunit hindi pala para sa'kin
At ang yakap mo ay tila ulap na aking nakamit
Ngunit naglaho na sa paningin
Oh...
"
"""Huling Muli""",Kyla,"""Kyla (The Queen Of R&B)""","

Parang ang lungkot lang ng walang hanggan
Kung paulit-ulit lang nasasaktan
Tayo at hindi, away bati, muli't muli
Kung tutuldukan, gan'on pa man, kung pwede lang

Kahit sa huli, hagkang muli
Ang damdamin nating pilit pa ring ibinabalik
Paulit-ulit man
Kahit sa muli, hanggang huli
Kung maaring 'wag nang magmadaling
Magpaalam din
Sulitin ang nalalabing sandali
Kung ito na ang huling muli

Kahit na bilang na lang ang panahon
Bago man matapos ang ating ngayon
Pwedeng magpanggap nalang ganap nating tanggap
Kung tutuldukan, gan'on pa man, kung pwede lang

Kahit sa huli, hagkang muli
Ang damdamin nating pilit pa ring ibinabalik
Paulit-ulit man
Kahit sa huli, hagkang muli
Kung maaring 'wag nang magmadaling
Magpaalam din
Sulitin ang nalalabing sandali
Kung ito na ang huling muli

Kahit sa huli, hagkang muli
Ang damdamin nating pilit pa ring ibinabalik
Paulit-ulit man
Kahit sa muli, hanggang huli
Kung maaring 'wag nang magmadaling
Magpaalam din
Sulitin ang nalalabing sandali
Kung ito na ang huling muli
Parang ang lungkot lang ng walang hanggan
"
"""Pagdating Ng Kailanman""",Kyla,"""Kyla (The Queen Of R&B)""","

Bawat oras na kasama ka't tangan-tangan
At aking iipunin
Bawat umagang nasisilayan ka sa puso'y ginuhit
Larawan ng ating bawat saglit

At kung darating ang araw
Na 'di mo na maaalala
Pangako ng pag-ibig
Hawak kong kay higpit
Iuukit ko sa'yong pangalan
Ating babalikan sa pagdating
Sa pagdating ng kailanman

Alaala mga sumpaang binitawan
Twina'y tatandaan at bawat
Umagang masisilayan ka
Sa puso'y ginihit
Larawan ng ating bawat saglit

At kung darating ang araw
Na 'di mo na maaalala
Pangako ng pag-ibig
Hawak kong kay higpit
Iuukit ko sa'yong pangalan
Ating babalikan sa pagdating
Sa pagdating ng kailanman

Aalalahanin, pagmamahalan natin
Malimot mo man, sabay natin babalikan

At kung darating ang araw
Na 'di mo na maaalala
Pangako ng pag-ibig
Hawak kong kay higpit
Iuukit ko sa'yong pangalan
Ating babalikan sa pagdating
Sa pagdating ng kailanman
"
"""Sa Iyo""",Kyla,"""Kyla (The Queen Of R&B)""","

Ilang ulit kong sasabihin
Bigyan mo ng pansin ang puso ko
Di mo ba 'to nakikita
Masdan mo na, nagmamakaawa

Ikaw na nga ang hinahanap-hanap
Lang ng puso't damdamin
Kailan ka magiging akin

Ilang ulit kong sasabihin
Dinggin mo ang sigaw ng puso ko
Kahit konting pagmamahal
Araw-araw kong ipinagdarasal

Ikaw na nga ang hinahanap-hanap
Lang ng puso't damdamin
Kailan ka magiging akin

Dapat pa bang isipin
Na ika'y 'di magiging akin
Paano na ang puso ko
Umiiyak para lang sa iyo

Ikaw na nga ang hinahanap-hanap
Lang ng puso't damdamin
Kailan ka magiging akin

Ikaw na nga ang hinahanap-hanap
Lang ng puso't damdamin
Kailan ka magiging akin
Kailan ka magiging akin
"
"""Mahal Kita Pero Konti Na Lang""",Kyla,"""Kyla (The Queen Of R&B)""","

Siguro konting iyak pa
Malilimot ko na ang kahapon
Bawat araw na nakaraan
Unti-unting nababawasan
Damdamin kong iyung nasaktan

Siguro konting oras pa
Mauubos ko na ang nadarama
Pagmamahal sayo'y inilaan
Unti-unting malilimutan
Tuluyan nang magpapaalam

Mahal parin kita
Pero konti nalang
Darating ang araw
Mauubos din ang pagmamahal
Sana'y malaman pag-ibig na inalay ko
Ay nag-iisa 't tunay na para lang sayo

Siguro ay iiyak ka
Manghihinayang saating dalawa
Bawat araw na magdaraan
Lagi mo lang maalala
Pag-ibig na di nabigyang halaga

Mahal parin kita
Pero konti nalang
Darating ang araw
Mauubos din ang pagmamahal
Sana'y malaman pag-ibig na inalay ko
Ay nag-iisa 't tunay na para lang sayo

Mahal parin kita
Pero konti nalang
Darating ang araw
Mauubos din ang pagmamahal
Sana'y malaman pag-ibig na inalay ko
Ay nag-iisa't tunay na para lang sayo
Hmmmm hmmmm haaaaaaa
"
"""On The Wings Of Love""",Kyla,"""Kyla (The Queen Of R&B)""","

On the wings of love
Up and above the clouds
The only way to fly
Is on the wings of love
On the wings of love
Only the two of us
Together flying high
Flying high upon
The wings

Just smile for me and let the day begin
You are the sunshine that
Lights my heart with in
I'm sure that you're an angel in disguise
Come take my hand and together we will rise

On the wings of love
Up and above the clouds
The only way to fly
Is on the wings of love
On the wings of love
Only the two of us
Together flying high
Flying high upon
The wings of love

You look at me
And I begin to melt
Just like the snow
When a ray of sun is felt
I'm crazy bout you baby
Can't you see?
I'll be so delighted
If you would come with me

On the wings of love
Up and above the clouds
The only way to fly
Is on the wings of love
On the wings of love
Only the two of us
Together flying high
Flying high upon
The wings of love

Yes, you belong to me
And I'm yours exclusively
Right now we live and
Breathe each other
Inseparable it seems
We're flowing like a stream, running free
Traveling on the wings of love

On the wings of love
Up and above the clouds
The only way to fly
Is on the wings of love
On the wings of love
Only the two of us
Together flying high
Together flying high
...
"
"""Till I Met You""",Kyla,"""Kyla (The Queen Of R&B)""","

(Till I met you
I never knew what love was
Till I met you
Till I met you)

I never dream
'Cause I always thought that dreaming was for kids
Just a childish thing
And I could swear
Love is just a game that children play
And no more than a game

Till I met you
I never knew what love was
Till I met you
This feeling seems to grow more everyday
I love you more each day

I believe you
I believe in every word that you say
I love you all the way
Now I could swear
Love is not a game that children play
So tell me that you'll stay

Till I met you
I never knew what love was
Till I met you
This feeling seems to grow more everyday
I love you more each day

You and I should be together
Can't you see
Can't you see

Till I met you
I never knew what love was
Till I met you
This feeling seems to grow more everyday
I love you more each day
...
"
"""Monumento""",Kyla,"""Kyla (The Queen Of R&B)""","

Ikaw ang sumisindi sa aking napupunding pangarap
Lalong tumitindi ang apoy ng pagsisikap
Ako ang pinipinta larawang sinisintang hangarin

'Di mo iniinda ang pahirap sa damdamin
Hulog ka ba ng langit
Tila anghel ka na walang kasing bait
Palaisipan kung bakit
Datapwat subalit
Mahiwaga nga ang pag-ibig

Konting bato, konting semento
'Di pa rin kuntento
Para ipakita ang pagmamahal sa'yo. At parang santo sa kumbento. Bidang star sa kuwento
Idol ka, taas kamay ako sa'yo
Ikaw ang dakila, syento porsyento. Hayaan mo't ipagtatayo kita...
Ng monumento

Mento, mento, mento
Mo-monumento
Mento, mento, mento

Sa dami ko nang sablay at dami nang pasaway na banat
Ang dapat sa akin ay...
Sa presinto na lang magpaliwanag. Buti na lang wagas kahit na ang dalas magkulang
'Di ka nababanas pangiti-ngiti ka lamang

Parang nananaginip
Ayaw gumising na sa pagkakaidlip. Sobrang napapaisip
Dedma sa bad trip
Ibang klase nga ang pag-ibig

Konting bato, konting semento
'Di pa rin kuntento
Para ipakita ang pagmamahal sa'yo. At parang santo sa kumbento. Bidang star sa kuwento
Idol ka, taas kamay ako sa'yo
Ikaw ang dakila, syento porsyento. Hayaan mo't ipagtatayo kita...
Ng monumento

Sa bawat sulok, kanto at rotonda
Ibabantayog, walang kokontra...

Konting bato, konting semento
'Di pa rin kuntento
Para ipakita ang pagmamahal sa'yo. At parang santo sa kumbento. Bidang star sa kuwento
Idol ka, taas kamay ako sa'yo
Ikaw ang dakila, syento porsyento. Hayaan mo't ipagtatayo kita...
Sa Edsa, Caloocan o Luneta. Kahit saan ipagtatayo kita...
Ng monumento
Mento, mento, mento
Mo-monumento
Mento, mento, mento
"
"""Tayo Na Lang Kasi""",Kyla,"""Kyla (The Queen Of R&B)""","

Puro ka reklamo diyan sa boyfriend mo
Sabi sa'yo tama ako, iiyakan mo siya ng todo-todo
Puro ka reklamo diyan sa girlfriend mo
Akala mo ba mahal ka rin niya
Hanggang kailan ka pa magpapaloko

Bugbog-sarado na ang puso ko
Malapit-lapit na ring bumigay ang utak ko

Buti na lang, nandiyan ka lagi
Para sagipin ako 'pag nalulunod sa lungkot
Buti na lang, nandiyan ka lagi
Para saluhin ako 'pag nahuhulog na
Sa sobrang sama ng loob
Buti na lang, nandiyan nakaalalay
'Pag puso'y sumasablay, 'di na nga kinakailangan pa
Na maghanap-hanap pa ng iba o
Ayoko na muling magkamali

Tayo na lang, tayo na lang kasi
(Yeah, eh, yeah, eh)
Tayo na lang, tayo na lang kasi
(Yeah, eh, yeah, eh)

Puro ka problema diyan sa girlfriend mo
Iniwan ka na, asa ka pa? hayaan mo na't nandito lang ako
Puro ka problema diyan sa boyfriend mo
Move on ka na, 'wag mag-alala
'Di ka mag-iisa, ako'y kasama

Bugbog-sarado na ang puso ko
Malapit-lapit na ring bumigay ang utak ko

Buti na lang, nandiyan ka lagi
Para sagipin ako 'pag nalulunod sa lungkot
Buti na lang, nandiyan ka lagi
Para saluhin ako 'pag nahuhulog na
Sa sobrang sama ng loob
Buti na lang, nandiyan nakaalalay
'Pag puso'y sumasablay, 'di na nga kinakailangan pa
Na maghanap-hanap pa ng iba o
Ayoko na muling magkamali
Tayo na lang

Kabisado ko ang topak mo
Sanay na rin ako sa mood swings mo
Bakit 'di nating pagbigyan ang tunay na nararamdaman
Pag-ibig ay panalo 'pag tayo, oh...

Buti na lang, nandiyan ka lagi
Para sagipin ako 'pag nalulunod sa lungkot
Buti na lang, nandiyan ka lagi
Para saluhin ako 'pag nahuhulog na
Sa sobrang sama ng loob
Buti na lang, nandiyan nakaalalay
'Pag puso'y sumasablay, 'di na nga kinakailangan pa
Na maghanap-hanap pa ng iba o
Ayoko na muling magkamali
(Ayoko na, ayoko na muling magkamali)

Tayo na lang, tayo na lang kasi
(Yeah, eh, yeah, eh)
Tayo na lang, tayo na lang kasi
(Yeah, eh, yeah, eh)
Tayo na lang, tayo na lang kasi
(Yeah, eh, yeah, eh)
Tayo na lang, tayo na lang kasi
(Yeah, eh, yeah, eh)
Tayo na lang
"
"""All I Need This Noche Buena Is SPAM""",Kyla,No Album,"

Santa...
This Noche Buena

I only want SPAM Paella
(Oooh, gimme onions and garlic)
Gimme SPAM slices, gimme peppers and chili too
(Gimme rice and saffron)
With just one broth cube
All I need this Noche Buena
Is SPAM Paella!
"
"""COY (Cuz Of You)""",Kyla,No Album,"

Woke up this morning
Helplessly adoring
You, love
You, love
And while you were sleeping
I saw everything I've ever
Dreamed of
Dreamed of

My guard is down
Take my heart now
Feel it beat
Because of you
Because of you

I was that guy who
Said that there was no way
That he would ever
Sing so deep
So deep

Then my world was shaken
The ground started breaking
Beneath me
And now I'm falling

My guard is down
Take my heart now
Feel it beat

I didn't see it coming
Until I was already in over my head
Your touch kept me from running
Away
Now I don't see me ever
Letting you go
I feel it's time I let you know
That I want you to be
The biggest part of me

My guard is down
Take my heart now
Feel it beat
Because of you
You
You
"
"""Di Ko Kayang Limutin""",Kyla,No Album,"

Oh-oh, whoa
Whoa-oh-oh, whoa

Ilang ulit nang nasaktan
Ang pusong ito sa iyo
Subalit 'di ko magawang
Tuluyang umiwas sa 'yo
Ngunit bakit tuwing ika'y nakikita
Ay naaalala, ating nakaraan?
'Di ko kayang iwanan ka
Bakit ba kahit na ako'y nasasaktan, whoa

'Di ko kayang mag-isa kung wala ka
Kay hirap isipin, ika'y hindi na sa 'kin
Kasalanan ko ba kung ika'y mahal pa?
Kahit sarili'y pilitin, 'di ka pa kayang limutin, mahal
Pilit kong kinakalimutan

Ngunit hindi ko makaya
Limutin nang tapat ang pag-ibig mo
Ikaw pa rin ang hanap ko
Sana'y maalala mo, ating nakaraan
Maibabalik pa ba, ating pinagsamahan?
Bakit iniwan mo akong nag-iisa?
Sana'y magbalik ka na dahil hindi ko kaya

'Di ko kayang mag-isa kung wala ka
Kay hirap isipin, ika'y hindi na sa 'kin
Kasalanan ko ba kung ika'y mahal pa?
Kahit sarili'y pilitin, 'di ka pa kayang limutin, mahal

'Di ko kayang mag-isa kung wala ka
Kay hirap isipin, ika'y hindi na sa 'kin
Kasalanan ko ba kung ika'y mahal pa?
Kahit sarili'y pilitin, 'di ka pa kayang limutin, mahal

'Di ka pa kayang limutin, mahal
'Di ka pa kayang limutin, mahal
"
