Song,Artist,Album,Lyrics
"""Kahit Di Mo Ko Nakikita 2""",Inigo Pascual,No Album,"

(Andito ako
Humihiling
Maramdaman uli ang pagmamahal mo
Tulad nuon
Tulad ng dating pagmamahal mo)

Andito ako sa iyong tabi
Pero bat di mo ko nakikita
Parang di na nakikita

Baket nagiba na tayo
Hindi na tulad ng dati
Di mo na ko hinahanap
Di na laging niyayakap
Sabi mo baka nga
May problema lang ako sa utak

O kay simple noon
Na hindi tayo magtalo
Sa mga bagay na ngayon
Para ng normal sa'tin
Baka may mali sakin

Andito ako sa iyong tabi
Pero bat di mo ko nakikita
Parang di na nakikita
Andito ako sa iyong tabi
Pero bat di mo ko nakikita
Parang di na nakikita

Dati laging tumatawa
Ngayon gusto mo
Laging nagiisa
Di na ko sinasama
Di na ba masaya
Di na ba ako ang dahilan
Sayong pagtawa

O kay simple noon
Laging pinakikilala
Sa kaibigan at pamilya mo
Pero bat ngayon
Parang ako ang tinatago mo

Andito ako sa iyong tabi
Pero bat di mo ko nakikita
Parang di na nakikita
Andito ako sa iyong tabi
Pero bat di mo ko nakikita
Parang di na nakikita
"
"""Lumang Tugtugin""",Inigo Pascual,No Album,"

Lumang tugtugin na yan
Wag ka nang maniwala dyan
Kung ayaw mo na umasa sa wala
Luma na yang dahilan
'Di mo ba nararamdaman
Nais niya lang makuha
Puso mong kanyang sinaktan

Tumingin ka na lang sa iyong tabi
(Subukan mong buksan ang 'yong daigdig)
Magsasayawan tayo buong gabi
(Subukan mo, subukan mo)
Sa akin ka na lang

Lumang tugtugin na yan
Nakakasawa naman
Hindi na tama kung babalikan
Lumang tugtugin na yan
Ano pa bang bago dyan
Paulit-ulit pang babalikan

Oh oh, oh oh oh
Oh oh, oh oh oh
Oh, lumang tugtugin na yan
Lumang tugtugin na

Oh oh, oh oh oh
Oh oh, oh oh oh
Oh, lumang tugtugin na yan
Lumang tugtugin na

Wag ka nang mahibang
Tawanan na lang natin 'yan
Ingiti mo na lang
Sabay kaway sa nakaraan

Tumingin ka na lang sa iyong tabi
(Subukan mong buksan ang 'yong daigdig)
Magsasayawan tayo buong gabi
(Subukan mo, subukan mo)
Sa akin ka na lang

Lumang tugtugin na yan
Nakakasawa naman
Hindi na tama kung babalikan
Lumang tugtugin na yan
Ano pa bang bago dyan
Paulit-ulit pang babalikan

Oh oh, oh oh oh
Oh oh, oh oh oh
Oh, lumang tugtugin na yan
Lumang tugtugin na

Oh oh, oh oh oh
Oh oh, oh oh oh
Oh, lumang tugtugin na yan
Lumang tugtugin na

'Di pipilitin na ako ay ibigin
'Di man maaari puso ko'y 'yong pag-aari

Please lang naman
'Wag lang sa kanya
Madami pa dyan
Nasa tabi-tabi lang

Lumang tugtugin na yan
Nakakasawa naman
Hindi na tama kung babalikan
Lumang tugtugin na yan
Ano pa bang bago dyan
Paulit-ulit pang babalikan

Oh oh, oh oh oh
Oh oh, oh oh oh
Oh, lumang tugtugin na yan
Lumang tugtugin na

Oh oh, oh oh oh
Oh oh, oh oh oh
Oh, lumang tugtugin na yan
Lumang tugtugin na
"
"""Maligaya Ang Buhay""",Inigo Pascual,No Album,"

Maligaya ang buhay ko
Maligaya ang buhay ko sa'yo
Maligaya ang buhay ko
Maligaya ang buhay ko sa'yo

Nung nagkatitigan, tumigil ang mundo
Nabighani sa pangyayari
Ako'y napangiti at ito'y nanatili
Biglang napaisip, ikaw ang panaginip

Ano ba ang layunin ko sa buhay na ito?
Simulang nakita ka nalaman ko na

Sumaya ang buhay kong ito
Simula nung tayo'y nagtagpo
Sasamahan kong iyong puso
Habang buhay ang pangako

Sa hirap at ginhawa
Maligaya ang buhay ko

Maligaya ang buhay ko (maligaya)
Maligaya ang buhay ko sa'yo

Hihingin ko na ang yong mga kamay
Mula sa iyong mga magulang
Ang alay ko tunay na pagmamahal
Aalagaan, 'di ka iiwanan

Ano ba ang layunin ko sa buhay na ito?
Simulang nakita ka, nalaman ko na

Sumaya ang buhay kong ito
Simula nung tayo'y nagtagpo
Sasamahan kong iyong puso
Habang buhay ang pangako

Sa hirap at ginhawa
Maligaya tayo

Sagot sa aking panalagin dumating
Ikaw ang aking pag-ibig
Ikaw at ako, pinagtagpo
Tinadhana tayo

Sumaya ang buhay kong ito
Simula nung tayo'y nagtagpo
Sasamahan kong iyong puso
Habang buhay ang pangako

Sa hirap at ginhawa
Maligaya ang buhay ko

Maligaya ang buhay ko (maligaya)
Maligaya ang buhay ko sa'yo
Maligaya ang buhay ko (sa'yo)
Maligaya ang buhay ko sa'yo (maligaya)
"
"""Mr. Nice Guy (English Version)""",Inigo Pascual,No Album,"

Dance for

I know what I like
I know my type
Looked in your eyes
Had to look twice
You gave me that ice

Why you so harsh? (Boy)
Breaking my heart (Boy)
Way that your shakin' it makin' me wanna take shots in the dark (Boy)

You don't have to
Work at all no
You say come and
I'm gon' follow
I'll treat you like a, a shooting star
You don't have to work at all

Let me be the thing you wished for all your life
I'ma do the work so you don't gotta try
I'll never be the one to make you cry
Ain't you glad you met your Mr. Mr. Nice Guy?
Let me be the love you dreamed of every night
I'ma take it off your shoulders, you can rest your eyes
I'll never be the one to make you cry
Ain't you glad you met your Mr. Mr. Nice Guy?

You can light me up, I'll be your night light
Picture, picture, picture me at night time
Put him to the left, I'm on the right side
I'm Mr. Mr. Mr. Mr. Nice Guy

You ain't just a silver, you are a gold to me
We can hit the highest, reachin' goals with me
Put it in the net, yeah you are a goal to me

You don't have to
Work at all no
You say come and
I'm gon' follow
I'll treat you like a, a shooting star
You don't have to work at all

Let me be the thing you wished for all your life
I'ma do the work so you don't gotta try
I'll never be the one to make you cry
Ain't you glad you met your Mr. Mr. Nice Guy?
Let me be the love you dreamed of every night
I'ma take it off your shoulders, you can rest your eyes
I'll never be the one to make you cry
Ain't you glad you met your Mr. Mr. Nice Guy?

You can light me up, I'll be your night light
Picture, picture, picture me at night time
Put him to the left, I'm on the right side
I'm Mr. Mr. Mr. Mr. Nice Guy

You don't have to work, work at all
You don't have to work, work at all

Let me be the thing you wished for all your life
I'ma do the work so you don't gotta try
I'll never be the one to make you cry
Ain't you glad you met your Mr. Mr. Nice Guy?
Let me be the love you dreamed of every night
I'ma take it off your shoulders, you can rest your eyes
I'll never be the one to make you cry
Ain't you glad you met your Mr. Mr. Nice Guy?
"
"""Next In Line""",Inigo Pascual,No Album,"

What has life to offer me when I grow old
Watch that to look forward to beyond abiding call
'Cause they say it's difficult, yes, stereotypical

What's there beyond sleep, eat, work in this cruel life
Ain't there nothin' else 'round here but human strife
They say it's difficult, yes, stereotypical
You gotta be conventional, you can't be so radical

So I sing this song to all of my age
For these are the questions we've got to face
For in this cycle that we call life
We are the ones who are next in line
(We are next in line)

What has life to offer me when I grow old?
What's there to look forward to beyond the biting cold
'Cause they say it's difficult, yes, stereotypical
You gotta be conventional, you can't be so radical

So I sing this song to all of my age
For these are the questions we've got to face
For in this cycle that we call life
We are the ones who are next in line
We are next in line, woah
Oh-hoh, we are next in line

And we gotta work (we gotta work), we gotta feel (we gotta feel)
Let's open our eyes and do whatever it takes
We gotta work (we gotta work), we gotta feel (we gotta feel)
Let's open our eyes, woah-woah...

So I sing this song to all of our age
For these are the questions we've got to face
For in this cycle that we call life
We are the ones who are next in line
We are next in line, ooh...

What has life to offer me when I grow old
"
"""Okay Lang Ako 3""",Inigo Pascual,No Album,"

Pikit matang tumaya
Bawat hakbang
Ika'y kasama, ika'y karamay
'Di alam kung bakit ba
Tumalon nang bigla
'Di naman pala sasamahan

Bakit nung naging matapang?
Do'n rin iniwan
Nung ika'y pinaglaban
Tinalikuran mo, bakit gan'to?

Pero okay lang ako
Kakayanin 'to
'Di naman kawalan
'Di naman nawalan
Ng pag-ibig sa mundo
Kahit mag-isa ako
Okay lang ako
Okay lang, okay lang

Nagtatanong sa buwan
Kung anong kulang
Ba't umalis nang biglaan?
Anong mali? Anong tama?
Ba't ka nawala? Saan nagkulang?
Anong kasalanan?

Okay lang ako
Kakayanin 'to
'Di naman kawalan
'Di naman nawalan
Ng pag-ibig sa mundo
Kahit mag-isa ako
Okay lang ako
Okay lang, okay lang

Okay lang ako kahit naubos na sa'yo
Ang pagmamahal na sa sarili ko na lang
Sana hindi na lang kita nakilala
Pero okay lang ako
Okay lang kahit ginan'to mo
Alam ko naman, 'di lang ikaw ang babae sa mundo

Pero okay lang ako
Kakayanin 'to
'Di naman kawalan
'Di naman nawalan
Ng pag-ibig sa mundo
Kahit mag-isa ako
Okay lang ako
Okay lang, okay lang

Bakit ganito? Inaamin ko
'Di makawala sa kadena ng pag-ibig mo
Pinilit maging masaya pero aamin na
Sana okay lang, okay lang ako, oh
"
"""Remember Me""",Inigo Pascual,No Album,"

Remember me
Though I have to say goodbye
Remember me
Don't let it make you cry
For even if I'm far away I hold you in my heart
I sing a secret song to you each night we are apart

Remember me
Though I have to travel far
Remember me
Each time you hear a sad guitar
And know that I'm with you the only way that I can be
Until you're in my arms again
Remember me
Remember me

Remember me
Though I have to say goodbye
Remember me
Don't let it make you cry
For even if I'm far away I hold you in my heart
I sing a secret song to you each night we are apart

Remember me
For I will soon be gone
Remember me
And let the love we have live on
And know that I'm with you the only way that I can be
Until you're in my arms again
Remember me

If you close your eyes and let the music play
Keep our love alive, I'll never fade away
If you close your eyes and let the music play
Keep our love alive, I'll never fade away
If you close your eyes and let the music play
Keep our love alive, I'll never fade away

Remember me
For I will soon be gone
Remember me
And let the love we have live on
And know that I'm with you the only way that I can be
So until you're in my arms again
Remember me yeah
Remember me yeah
Remember me
"
"""RISE""",Inigo Pascual,No Album,"

We both made mistakes
It's what it is
Who am I not to forgive?
Won't point the blame
Won't call no names
I know you still feel the same

Oh-nah-nah, don't worry now
If love is in your heart, we're gonna figure out
Never let go, stay together
Got me like, oh now, now, you'll see the light
The sun is on your side through the dark times
And I'll be there if ever you feel lonely

Soon as the waves die down
We'll keep on rising
My hands won't let you drown
Just keep fighting for me
Don't let your fears give you pain when it's storming
Soon as the waves die down
We'll keep on rising

Some of these days just feel different
I'm feeling the weight of the world
I'm praying to whoever listens
'Cause I'm thinking 'bout tomorrow
Tell me, why should we cry some more?

Oh-nah-nah, don't worry now
If love is in your heart, we're gonna figure out
Never let go, stay together
And oh now, now, you'll see the light
The sun is on your side through the dark times
And I'll be there if ever you feel lonely

Soon as the waves die down
We'll keep on rising
My hands won't let you drown
Just keep fighting for me
Don't let your fears give you pain when it's storming
Soon as the waves die down
We'll keep on rising

If nothing is fair, try forgiveness
I'm only human like you
And living with hate just leaves bruises
And if we all have a purpose
Why do we keep hurting?

And oh-nah-nah, don't worry now
If love is in your heart, we're gonna figure out
Never let go, stay together
And oh now, now, you'll see the light
The sun is on your side through the dark times
And I'll be there if ever you feel lonely

Soon as the waves die down
We'll keep on rising
My hands won't let you drown
Just keep fighting for me
Don't let your fears give you pain when it's storming
Soon as the waves die down
We'll keep on rising

The world turns and we still learn
What it is to be somebody
When time's hard, we pray hard
Lord, give me a sign today

Let's find ways and better days
Understand and take some time, and
As the world turns, we'll still learn
We're all gonna be okay

Soon as the waves die down
We'll keep on rising
My hands won't let you drown
Just keep fighting for me
Don't let your fears give you pain when it's storming
Soon as the waves die down
We'll keep on rising

Soon as the waves die down
We'll keep on rising
My hands won't let you drown
Just keep fighting for me
Don't let your fears give you pain when it's storming
Soon as the waves die down
We'll keep on rising
"
"""Tibay 'Yan""",Inigo Pascual,No Album,"

Kamusta
Balita may pangamba sa 'yong sarili
Teka lang muna dito't makinig ka
Kung nagdududa malamang nagkakamali ka ng
Paniniwalang hanggang dito na lang
Ang kaya ng abilidad kaya

Taas-noong tibayan
Alam kong kayang-kaya mo 'yan
'Wag mong isipin ang iba
Kung may masasabi ba
'Di dapat ikumpara ang sarili
Lagi mong tatandaan
Walang sapat na dahilan
Upang tumigil ka sa 'yong mga inaasam
Negatibo'y 'wag pamamarisan
Harapin ang mga hamon nang iyong malampasan

Ako subong mabangka, maarangka, prangka nga istorya
Hindi ka magkabalaka sa mga gakatabo nga mga trahedya
Hindi pag kompara lawas mo sa ila kay
Mabulukon ang atung kalibutan
Kung kabalo lang ka unsaon ni kuloran
Maong kung ako pa nimo
Kada adlaw dili sayangan
Kabalo kong kaya nimo
Maong buhata ang taan
Sagdi ng uban

Hinding-hindi na papatinag
Puso mo'y iyong tibayan
Ipakita mo ang 'yong liwanag

Taas-noong tibayan
Alam kong kayang-kaya mo 'yan
'Wag mong isipin ang iba
Kung may masasabi ba
'Di dapat ikumpara ang sarili
Lagi mong tatandaan
Walang sapat na dahilan
Upang tumigil ka sa 'yong mga inaasam
Negatibo'y 'wag pamamarisan
Harapin ang mga hamon nang iyong malampasan

Nangyare sa saimo dae na maghadit
Pwede mong itaram sako ngane dae ka makidit
Sa kadiit na tsansang sa imong nakukua
Dae mo ikasupog kung anong igwa kita
Buhat ikaw nganhin pamiling hin paagi
Hinay hinay itun mga proseso ngan tagi
Hin oras ipakita ha tanan na iba ka
Kay kadausa haatun kakaiba kun hin o kita

Hinding-hindi na papatinag
Puso mo'y iyong tibayan
Ipakita mo ang 'yong liwanag

Taas-noong tibayan
Alam kong kayang-kaya mo 'yan
'Wag mong isipin ang iba
Kung may masasabi ba
'Di dapat ikumpara ang sarili
Lagi mong tatandaan
Walang sapat na dahilan
Upang tumigil ka sa 'yong mga inaasam
Negatibo'y 'wag pamamarisan
Harapin ang mga hamon nang iyong malampasan

San mo nga ma amwan nu adda ti agayat ijay tao nga pilitem nga ilemmeng
Iti amin nga bato sika ti dyamante, naidumduma, awan kapada na
Huna-hunaon nimong nay rason tanang nahitabo
Bisan mura'g magic makakurat di masabot
Dipende sa imong nabuhat ang resulta
Maong buhata ang tanan hangtud sa imong makaya

Emu neman kailangan ikumpara ing sarili mu karing aliwang tau
Nan pang gagawan mu
Emu apapansin pero nanu man pamagkasakit
Papunta ya keng tagumpeng pangarapan mu

'Di na susuko
'Di na matatakot
Ano mang sabihin nila'y
'Di na papatalo
Matumba ma'y babangon
Maligaw man ay aahon
Ano mang haharapin
Sasabay sa alon

Taas-noong tibayan
Alam kong kayang-kaya mo 'yan
'Wag mong isipin ang iba
Kung may masasabi ba
'Di dapat ikumpara ang sarili
Lagi mong tatandaan
Walang sapat na dahilan
Upang tumigil ka sa 'yong mga inaasam
Negatibo'y 'wag pamamarisan
Harapin ang mga hamon nang iyong malampasan

Taas-noong tibayan
Alam kong kayang-kaya mo 'yan
'Wag mong isipin ang iba
Kung may masasabi ba
'Di dapat ikumpara ang sarili
Lagi mong tatandaan
Walang sapat na dahilan
Upang tumigil ka sa 'yong mga inaasam
Negatibo'y 'wag pamamarisan
Harapin ang mga hamon nang iyong malampasan

Taas-noong tibayan
Alam kong kayang-kaya mo 'yan
'Wag mong isipin ang iba
Kung may masasabi ba
'Di dapat ikumpara ang sarili
Lagi mong tatandaan
Walang sapat na dahilan
Upang tumigil ka sa 'yong mga inaasam
Negatibo'y 'wag pamamarisan
Harapin ang mga hamon nang iyong malampasan

'Wag kang masanay sa iyong nakasanayan
Isabay sa paglakbay
Sigurado na masaya 'yan
'Wag kang masanay sa iyong nakasanayan
Isabay sa paglakbay
Sigurado na masaya 'yan
Hawak-kamay sa paglakbay
Sabay-sabay tayo patungong tagumpay
Hawak-kamay sa paglakbay
Sabay-sabay tayo patungong tagumpay
Kaya natin 'yan
"
"""What U Want""",Inigo Pascual,No Album,"

Well, I guess life has been lately
So exhausting, pressure's pumping
All the hurt and the pain
They keep you going to the same direction
And you're feeling so down
And you wanna breakdown
You just but had enough of things
That blow your mind
And you say...

What is it with all these loose and chances
Endless consequences
You don't know where to go
Just to hide yourself
Escape your mad situation
You wanna say no
But you gotta let go
Even though you really don't want these things in your life
And you say...

I know what you want
I know what you need
If you're tired of it all
Just give it to me, yeah
I know what you want
I know what you need
Just believe and be saved and you'll be free

Just keep your cool and put all your trust in me
And you will see
Entrust your life and just leave it up to me
And you will see, yeah

I know what you want, I know what you need
I know what you want, I know what you need
I know what you want, I know what you need
I know what you want, I know what you need

Wanna do what's right but end up
Toying with the wrong intention
Turn away from the way that's got you
Struggling in the wrong direction
Now you wanna move on
But you gotta be strong
Gotta give up, giving in to the voices
In your mind making you scream

Here we go, the same old show
Seems like you're losing the war in your head
Some serious actions going on now making you wish you were dead
You wanna hold on, you wanna move on
Wanna give up, wanna give in
Wanna lift it up, surrender it all
(Give me a break, give me a break, come on!)

I know what you want, I know what you need
I know what you want, I know what you need
That's why you need someone who loves you
Knows your needs and gives it to you
Joy and peace, each day is new
You'll be tranquil, brave and still be fine

I know what you want
I know what you need
If you're tired of it all
Just give it to me, yeah
I know what you want
I know what you need
Just believe and be saved and you'll be free

Just keep your cool and put all your trust in me
And you will see
Entrust your life and just leave it up to me
And you will see, yeah

I know what you want
I know what you need
If you're tired of it all
Just give it to me, yeah
I know what you want
I know what you need
Just believe and be saved and you'll be free

Well, I guess life has been lately
So exhausting, pressure's pumping
All the hurt and the pain
They keep you going to the same direction
And you're feeling so down
And you wanna breakdown
You just but had enough of things
That blow your mind
And you say

I know what you want
I know what you need
If you're tied of it all
Just give it to me, yeah
I know what you want
I know what you need
Just believe and be saved and you'll be free

Just keep your cool and put all your trust in me
And you will see
Entrust your life and just leave it up to me
And you will see
"
