Song,Artist,Album,Lyrics
"""The Greatest Fight""",Jed Madela,"""Superhero""","

There is nothing
Nothing's impossible
Have a little faith and be strong, be invincible
Move a mountain and touch the sky
Nothing can stop me from living my dream and believing
I see it with my eyes
It will happen
Slowly unfolding
Been waiting so patiently for this moment to come
No regret, with every breath
Faith will not falter

Walked through it all
Been through the rise & fall
Crawled up through the cracks
And no turning back
I'm broken and scarred but I've won
The greatest fight of my life

If I ever stumble in trouble I will not fumble,
I'll rise from the rubble cause life's always tough but
His grace never stops
No one can keep me from living my dream and believing
I see it with my eyes
It will happen
Slowly unfolding
Been waiting so patiently for this moment to come
No regret, with every breath
Faith will not falter

Walked through it all
Been through the rise & fall
Crawled up through the cracks
And no turning back
I'm broken and scarred but I've won
The greatest fight of my life

The sun it may set and
Raindrops keep falling
But in the end of it all I know
Something is waiting for me
His love is enduring
Catching me each time I fall

Walked through it all
Been through the rise & fall
Crawled up through the cracks
And no turning back
I'm broken and scarred but I've won
The greatest fight...

Walked through it all
Been through the rise & fall
Crawled up through the cracks
And no turning back
I'm broken and scarred but I've won
The greatest fight of my life...
Ohhh... ohhh...
"
"""No More Music""",Jed Madela,"""Superhero""","

There is no more music
All the world's subdued
Though I strain my ears
To hear the songs I used to know
It seems they've all gone mute
Feels like I have lost
Every single lovely friend
Feels like I am drowning

All alone
In a song-less ocean?
There is no more magic
The heavens are sedate
Though I mouth my chants
Until I bruise and bleed my knees
I cannot change my fate
Oh please don't make me say it
It's all just a charade
Come and re-enchant me
Before it gets too late

You give or take according to your mood
Does it make a difference
If we're wicked or we're good?
How can we second-guess your mystifying will?
Can we take much more of Your bitter pill?
There is no more music
All the world's subdued
Though I strain my ears to hear the songs I used to know
It seems they've all gone mute
Feels like I have lost every single lovely friend
Would you go on swimming

All alone
In a shore-less ocean?
Where is all Your magic?
Don't shut Your heaven's gate!
I'll be praying here so I will never lose my faith
And my love won't turn to hate
Oh, please don't make me say it
It's just a sad cliche...
Don't let them disenchant me
Come and re-enchant me now...
"
"""Magkaiba Man Ang Ating Mundo""",Jed Madela,"""Superhero""","

Bakit sadyang mapaglaro ang tadhana
Kung sino ang mahal mo siya pa ang
Napapalayo sa'yo

Kung hindi tayo para sa isa't isa
Sa puso ko hinahanap-hanap kita
Kung ang kahapon ay kayang balikan
At ang oras ay kayang pigilan
Nais kong mayakap at mahagkan
Mahalaga ka dito sa puso ko
Magkaiba man ang atin mundo

Kung ang pag-ibig natin ay hindi nararapat
Laging iisipin puso ko sa'yo ay tapat

Kung hindi tayo para sa isa't isa
Sa puso ko hinahanap-hanap kita
Kung ang kahapon ay kayang balikan
At ang oras ay kayang pigilan
Nais kong mayakap at mahagkan
Mahalaga ka dito sa puso ko (oohhh)

Kung ang kahapon ay kayang balikan
At ang oras ay kayang pigilan
Nais kong mayakap at mahagkanâ¦
Mahalaga ka dito sa puso ko
Magkaiba man ang atin mundo
"
"""A Friend""",Jed Madela,No Album,"

I've still been searching
And long have I waited
For someone to like me as me
To laugh with to cry with
To be just beside with
A friend that's who I need

To fight with, make up with
To know that you need them
Believing that they need you, too
To walk hand in hand with
To argue to talk with
A friend that's who I need

And even though
I make mistakes
And never do anything right
A smile, a hug
Can change a lot
And everything will be alright, oh

Someone who'll share all
My dreams and ambitions
Someone who will love me as me
I need this person
Someone to rely on
A friend that's who I need

A friend that's who I need
"
"""A Smile In Your Heart""",Jed Madela,No Album,"

I had a feeling that you're holding my heart
And I know that this is true
You wouldn't let it be broken apart
'Cause it's much too dear to you
Forever we'll be together
No one can break us apart
For our love will truly be
A wonderful smile in your heart

When the night comes and I'm deep in your arms
How I feel so much more secure
You wouldn't let me close my eyes
So I can see you through and through
You're a sweet tender lover
We are so much in love
I'm not afraid when you're far away
Just give me a smile in your heart

You brighten my day
Showing me my direction
You're coming to me
And giving me inspiration
How can't I ask for more
From you my dear
Maybe just a smile in your heart

I'm always dreaming' of being in love
But now I know that this is true
Since you came into my life
It's true love that I had found
I pray that you wouldn't leave me
Whatever may come along
But if you do I won't feel so bad
Just give me a smile in your heart

You brighten my day
Showing me my direction
You're coming to me
And giving me inspiration
How can't I ask for more
From you my dear

Maybe just a smile in your
Maybe just a smile in your heart

You brighten my day
Showing me my direction
You're coming to me
And giving me inspiration
How can't I ask for more
From you my dear
Maybe just a smile in your heart
Maybe just a smile in your heart
"
"""A Very Merry Christmas""",Jed Madela,No Album,"

I couldn't really ask for more
There's so much to be thankful for
I'm as happy as can be
I am blessed beyond my needs

The season always makes me smile
I wish it lasts a longer while
I'm glad - it's - here

I can hear the children sing as their eyes light up with joy
The air is filled with love and all that it brings
Santa has a gift for every girl and boy

All our friends and family gather 'round the Christmas tree
It is that special day we've waited for
A very merry Christmas - to you and yours

Pretty ornaments abound
Yuletide's spirit all around
The celebrations lift my heart

They bring in a brand new start
The season always makes me smile
I wish it lasts a longer while
I'm glad it's here

I can hear the children sing as their eyes light up with joy
The air is filled with love and all that it brings
Santa has a gift for every girl and boy

All our friends and family gather 'round the Christmas tree
It is that special day we've waited for
A very merry Christmas - to you and yours

It's just around the bend
May it bring goodwill to men

I can hear the children sing as their eyes light up with joy
The air is filled with love and all that it brings
Santa has a gift for every girl and boy

All our friends and family gather 'round the Christmas tree
It is that special day we've waited for
A very merry Christmas - to you and yours

A very merry Christmas - to you and yours
"
"""Bayaning Tunay""",Jed Madela,"""Songs From Home""","

[Gary V:]
Bawat araw ay may digmaan
Di mo man lang nakikita ang kalaban

[RVA:]
Balot na balot sa panablang saplot
Halos walang pahinga

[ZZP:]
At kagipita'y hindi nila iniinda
[POPS:]
Di man lang makapiling ang pamilya
[Erik:]
Ang maglingkod ang kanilang isinumpa
[Angeline:]
Kahit buhay pa nila ang nakataya

[Sam C:]
Kailangan na sila ay tulungan
[KZ:]
Hindi natin sila dapat kalimutan
[Lea:]
Sino pa ba kundi tayo-tayo rin
Ang kikilos para sa bayan natin

[Martin:]
Saludo, saludo
Sa inyong kabayanihan
[Ogie:]
Salamat, salamat
Sa inyong pagmamalasakit
[Piolo:]
Mahal namin kayo, ng taos puso
[Martin / Ogie / Piolo:]
Bayaning tunay kayo

[Bamboo:]
Saludo, saludo
Sa inyong kabayanihan
[Ely:]
Salamat, salamat
Sa inyong pagmamalasakit
[Rico:]
Mahal namin kayo, ng taos puso
Bayaning Tunay kayo

[Lani:]
Kayrami ng mga nasawi
Sa puso natin sila'y Mananatili
[Morissette:]
Hindi sa ganito matatapos ito
[Janine:]
Magsama-sama na tayo

[Christian B / Kyla:]
Saludo, saludo
Sa inyong kabayanihan
[Jed and Klarisse:]
Salamat, salamat
Sa inyong pagmamalasakit
[Jason Dy / Noel C / Nyoy:]
Mahal namin kayo, ng taos puso
Bayaning tunay kayo

[All (with aria by Lara Maigue):]
Saludo, saludo
Sa inyong kabayanihan
Salamat, salamat
Sa inyong pagmamalasakit
Mahal namin kayo, ng taos puso
Bayaning tunay kayo
Bayaning tunay kayo
"
"""Can Find No Reason""",Jed Madela,No Album,"

Night time passed me by
Dreaming of holding you tonight
But emptiness surrounds me
Love say you'll be mine
Love you till the end of time
Don't say goodbye now

Reason can find no reason
While I'm longing for your touch
And your embracing be mine tonight
Reason you are the reason for my being
You're the thought
Of all my dreams you're my love

Oh my love say you'll be mine
I'll hold you in my arms tonight
Don't leave me dreaming

Reason can find no reason
While I'm longing for your touch
And your embracing be mine tonight
Reason you are the reason for my being
You're the thought
Of all my dreams you're my love

Reason can find no reason
While I'm longing for your touch
And your embracing be mine tonight
Reason you are the reason for my being
You're the thought
Of all my dreams you're my love
"
"""Can't We Start Over Again""",Jed Madela,No Album,"

It's been a long long while
I know I've caused you pain
Living without you it's not quite the same
Can't we start over again?

I've played around too long
Running from end to end
Took you for granted I've been such a fool
Can't we start over again?

All through my life of seasons
No matter how far I roam
Always there's something missing inside
Yearning to come back home
You are the one I return to
Love, only love leads the way
Give us this chance to start over again
Darling, I'm coming home to stay

It's been a long long while
I know I've caused you pain
Living without you it's not quite the same
Can't we start over again?

I've played around too long
Running from end to end
Took you for granted I've been such a fool
Can't we start over again?

All through my life of seasons
No matter how far I roam
Always there's something missing inside
Yearning to come back home
You are the one I return to
Love, only love leads the way
Give us this chance to start over again
Darling, I'm coming home to stay
"
"""Changes In My Life""",Jed Madela,No Album,"

I was not so happy being lonely
Living without you
So I prayed so hard for your love
In my heart I needed you
Then I looked up in the sky
And I'm thinking why oh why
These are all the many changes in my life

After all the caring and the laughter
No one else like you
I am not a preacher with a sermon
I'm so in love with you
'Cause to live without your love
Like the sun that shines above
Is the magic of the changes in my life

And I'll never forget your love
You and I
We were meant to be
Sweet as rain falling from the sky
You and I
These are all the many changes in my life

Listen to these words I want to give you
On our love so true
Don't forget I love you and I need you
I'll always be with you
So just look up in the sky
And you'll find out why oh why
These are all the many changes in my life

And I'll never forget your love
You and I
We were meant to be
Sweet as rain falling from the sky
You and I
These are all the many changes, these are all the many changes
These are all the many changes in my life

And I'll never forget your love
You and I
We were meant to be
Sweet as rain falling from the sky
You and I
These are all the may changes
These are all the many changes
These are all the many changes in my life

And I'll never forget your love
You and I
We were meant to be
Sweet as rain
Falling from the sky
You and I
These are all the many changes, these are all the many changes
These are all the many changes in my life
These are all the many changes, these are all the many changes
These are all the many changes in my life
These are all the many changes, these are all the many changes
These are all the many changes in my life
"
"""Didn't We Almost Have It All""",Jed Madela,No Album,"

Remember when we held on in the rain
The night we almost lost it
Once again we can take the night into tomorrow
Living on feelings
Touching you I feel it all again

Didn't we almost have it all?
When love was all we had worth giving
The ride with you was worth the fall my friend
Loving you makes life worth living
Didn't we almost have it all?
The nights we held on till the morning
You know you'll never love that way again
Didn't we almost have it all?

The way you used to touch me felt so fine
We kept our hearts together down the line
A moment in the soul can last forever
Comfort and keep us
Help me bring the feeling back again

Didn't we almost have it all?
When love was all we had worth giving
The ride with you was worth the fall my friend
Loving you makes life worth living
Didn't we almost have it all?
The nights we held on till the morning
You know you'll never love that way again
Didn't we almost have it all?

Didn't we have the best of times
When love was young and new?
Couldn't we reach inside and find
The love of me and you?
Cause we'll never ever gonna lose it again
'Cause once you know what love is
You never let it end

Didn't we almost have it all?
When love was all we had worth giving
The ride with you was worth the fall my friend
Loving you makes life worth living
Didn't we almost have it all?
The nights we held on till the morning
You know you'll never love that way again
Didn't we almost have it all?
"
"""Everyday""",Jed Madela,No Album,"

Got a letter in the mail today
And I'm glad you;re doin' fine
You tell me you're missing me
And it's cold in New York City

We and the kids we're alright
Thinking about you night after night
And if you feel the same way too
Just imagine me whispering to you

Everyday I'll always love you
Everyday I'm always thinking of you
Everyday's another lonely day without you
Everyday you'll here beside me
Everyday I'm always dreaming of you
Everyday I will be right here waiting for you

It's another long and sleepless night
And thoughts run through my mind
Guess I'm just feeling lonely
It's been so empty since you've been gone

I'll holding on for it won't be long
I'll be counting the days till I see you home
I know you feel the way I do
So just remember those words I'll say to you

Everyday I'll always love you
Everyday I'm always thinking of you
Everyday's another lonely day without you
Everyday you'll here beside me
Everyday I'm always dreaming of you
Everyday I will be right here waiting for you

Everyday, oh...
"
"""Forever Blue""",Jed Madela,No Album,"

Used to like the sound of the rain
And feel your arms around me
Together we go insane
But I wake up to where I should be
I've longed for the wind
They touch me through my feelings
And you'll never know till they begin
What you want is really what it means

Don't wanna be forever blue
'Cause I deserve some love that's true
Finding it the hard way
And wishing for it everyday
I guess I was wrong to want you, yeah
'Cause I'm afraid, I'm afraid, I'm afraid
To be forever blue

Gonna find some other girl for me
This time it will be just like the wind
Coming at the time it must be
And blowing to where I should be
I've longed for the wind
They touch me through my feelings
And you'll never know till they begin
What you want is really what it means

Don't wanna be forever blue
'Cause I deserve some love that's true
Finding it the hard way
And wishing for it everyday
I guess I was wrong to want you, yeah
'Cause I'm afraid, I'm afraid, I'm afraid
To be forever blue

Don't wanna be alone
I need someone to hold on to
And share my dreams with a love
A love that's always true

Don't wanna be forever blue
'Cause I deserve some love that's true
Finding it the hard way
And wishing for it everyday
I guess I was wrong to want you, yeah
'Cause I'm afraid, I'm afraid, I'm afraid
To be forever blue
"
"""Forevermore""",Jed Madela,No Album,"

Please hear me out, my friend
I've something to say that's from within
It's our last memory
Try to think back I'll help you see
All of those nights we shared
All of those days you are there

I just wanna love you forevermore
And I wanna hold you just like before
And maybe someday, we might just find a way
And we can love forevermore

If I could turn back time
I would have never let you go
And you would still be mine
But here I am crying all alone
All of love we've shared
All of time you are there

I just wanna love you forevermore
And I wanna hold you just like before
And maybe someday, we might just find a way
And we can love forevermore

I'm lost without you
Oh tell me what should I do
Now that you're gone
I can't go on all alone
I'm a lonely man, I need you again

I just wanna love you forevermore
And I wanna hold you just like before
And maybe someday, we might just find a way
And we can love forevermore

I just wanna love you forevermore
And I wanna hold you just like before
And maybe someday, we might just find a way
And we will love forevermore
"
"""Friend Of Mine""",Jed Madela,No Album,"

I've known you for so long
You are a friend of mine
But is this all we'd ever be?
I've loved you ever since
You are a friend of mine
But babe, is this all we ever could be?

You tell me things I've never known
I've shown you love you've never shown
But then again, when you cry
I'm always at your side
You tell me 'bout the love you've had
I listen very eagerly
But deep inside you'll never see
This feeling if emptiness
It makes me feel sad
But then again I'm glad

I've known you all my life
You are a friend of mine
I know this is how it's gonna be
I've loved you then and I love you still
You're a friend of mine
Now, I know friends are all we ever could be

You tell me things I've never known
I've shown you love you've never shown
But then again, when you cry
I'm always at your side
You tell me 'bout the love you've had
I listen very eagerly
But deep inside you'll never see
This feeling if emptiness
It makes me feel sad
But then again
Then again
Then again I'm glad
Then again I'm glad
"
"""Give Me A Chance""",Jed Madela,No Album,"

I need you
Is all that I can say
But deep inside of me
You know I want you more each day
But time won't let me have the chance
So I've got to see you even at a glance

I know it's hard for you to see
Exactly how much you mean to me
Since it's just a one way street
And I'm the only one who's on it
No one knows the way but me

I love you can't you hear me
Oh can't you please see through me
Oh babe, I need your love so badly
It's no lie so please believe me
In my heart you'll see the real me
You just gotta give me a chance

Well since I've got that off my chest
All I need to let you know
I really did my best
Keep this feeling inside
But there's just no place to hide
So please be my love

I love you can't you hear me
Oh can't you please see through me
Oh babe, I need your love so badly
It's no lie so please believe me
In my heart you'll see the real me
You just gotta give me a chance

Give me a chance
Give me a chance
Give me a chance
"
"""Got To Let You Know""",Jed Madela,No Album,"

You're the only one
I'm depending on
If you go I would be blue
You'd take away the sun

So I beg of you
Try and understand
There's no room for words unsaid
Or feelings left to chance

Got to let you know that I love you
Got to let you know that I care
Got to let you know that for you
I'll always be there

Friends say I'm a fool
Not to play it cool
But I don't mind being the only
Exception to the rule

Got a burnin' love
I'm always dreaming of
When you smile it's all worthwhile
That for me's enough

Got to let you know that I love you
Got to let you know that I care
Got to let you know that for you
I'll always be there

Please don't be surprised
I'm not one to disguise
What I feel I know is true
You've got to realize

Love is like a bell
There's just one way to tell
If it's real it's got to ring
That is why I sing

Got to let you know that I love you
Got to let you know that I care
Got to let you know that for you
I'll always be there

Got to let you know that I love you
Got to let you know that I care
Got to let you know that for you
I'll always be there
[fade]
"
"""Heaven Knows""",Jed Madela,No Album,"

She's always on my mind
From the time I wake up
'Till I close my eyes
She's everywhere I go
She's all I know

'Though she's so far away
It's just keeps getting stronger
Every day
And even now she's gone
I'm still holding on

So tell me where do I start
'Cause it's breaking my heart
Don't wanna let her go

Maybe my love will come back some day
Only heaven knows
And maybe our hearts will find their way
Only heaven knows
And all I can do is hope and pray
'Cause heaven knows

My friends keep telling me
That if you really love her
You've gotta set her free
And if she returns in kind
I'll know she's mine

So tell me where do I start
'Cause it's breaking my heart
Don't wanna let her go

Maybe my love will come back some day
Only heaven knows
And maybe our hearts will find their way
Only heaven knows
And all I can do is hope and pray
'Cause heaven knows

Why I live in despair
'Cause while awake or dreaming
I know she's never there
And all these time I act so brave
I'm shaking inside
Why does it hurt me so...

Maybe my love will come back some day
Only heaven knows
And maybe our hearts will find their way
Only heaven knows
And all I can do is hope and pray
'Cause heaven knows
Heaven knows...
"
"""Hold On""",Jed Madela,No Album,"

Yes, it's you ...
You're the one in my life I've known
From the start that it's you I'd spend forever with
So please hold on with me...

You know so well that we can't last a day
Without each other
You're all I have and I'm all that's there
Ro keep you goin'

Hold on, just keep on holding' on
It may not be for long
Just keep on holdin' on with me

Hold on, just keep on holding' on
It may not be for long
Just keep on holdin' on with me

Funny how we both try to show
That we don't really care
But deep inside the thing that matters
Is to have you by my side

Let the tears roll down, that's okay because
Tomorrow no one's goin' away
Just let this be and hold on with me
Hold on with me

Hold on, just keep on holding' on
It may not be for long
Just keep on holdin' on with me

Hold on, just keep on holding' on
It may not be for long
Just keep on holdin' on with me

Hold on, just keep on holding' on
It may not be for long
Just keep on holdin' on with me
"
"""How Can I Fall""",Jed Madela,No Album,"

Give me time to care, the moments here for us to share
Still my heart is not always there
What more can I say to you

Could I lie to you, I'm just too weak to face the truth
Now I know I should make a move
What more can I say

How can I fall, how can I fall
When you just won't give me reasons
When you just won't give me reasons at all

When all faith is gone, I fight myself to carry on
Yet I know of the harm I do, what more can I say to you
Now I hold this line, I know the choice to leave is mine
I can't help what I feel inside
What more can I say

How can I fall, how can I fall
When you just won't give me reasons
When you just won't give me reasons at all

I'll follow through, I'll see I do
When the time is more right for you
I'll make that move, and when I do
Will I doubt again, the way I do

How can I fall, how can I fall
When you just won't give me reasons at all

How can I fall, how can I fall
When you just won't give me reasons
When you just won't give me reasons
How can I fall, how can I fall
When you just won't give me reasons
When you just won't give me reasons

Just won't give me reasons
Just won't give me reasons at all

How can I fall, I fall, I fall
How can I fall for you

How can I fall, how can I fall
When you just won't give me reasons
When you just won't give me reasons
"
"""I Believe In You""",Jed Madela,No Album,"

I always thought that
Life was sad for someone who's not free
I felt the chains binding me
From things I want to see
When you came, you changed it all
I've never felt the same
I'd hate the thought of losing you
There's so much more to gain

I believe in love
I believe in you
I believe in everything
The two of us can do
I believe in miracles
I've seen them all come true
So won't you take a chance with me
'Cause I believe in you

One night I looked upon the stars
And saw one shining bright
Guiding me through all these times
When nothing would seem right
Now I've come to realize there's no one else for me
'Cause after all the pain I felt
You've come to set me free

I believe in love
I believe in you
I believe in everything
The two of us can do
I believe in miracles
I've seen them all come true
So won't you take a chance with me
'Cause I believe in you (in you...)
[x2]

I believe in everything
The two of us can do
I believe in miracles
I've seen them all come true
So won't you take a chance with me
'Cause I believe in you
I believe in you...
"
"""I Need You Back""",Jed Madela,No Album,"

If I had shown what you really meant to me
Maybe then you'd still be a part of me
I was wrong not to let you know
This feeling that's hard for me to show

Since you've gone I've always felt alone
Feeling down and sorry for myself
I look at your picture and there I find
I wont make it through another rain
Without your sunshine

I need you back...
I need you here to guide me
Please come back
You're the only one who's ever loved me
I need you back
Let's start all over again
Share the love you had for me then

Since I've said what I came here to say
Guess I'd better be going on my way
But before I go I just got to let you know
You're the only one who can make me happy again

I need you back...
I need you here to guide me
Please come back
You're the only one who's ever loved me
I need you back
Let's start all over again
Share the love you had for me then
Share the love you had for me then
"
"""I'll Always Stay In Love This Way""",Jed Madela,No Album,"

I, I've never lost the love that I have given you
With all the things that we have all been through
I've never stayed in love before
As much as I have stayed in love with you

Oh you, you never thought the feelings
Meant for you were true
'Coz every time we're all alone you wonder
If I'll really never change
And if I'll really stay in love with you

Love, it needs just you and me to stay together
Even if there's nothing more
The best is there forever
Love, we have to stay this way in love forever
Even if you change your ways
I'm always stay this way
'Cos I, I will always stay this way in love with you
I will always stay this way in love with you
I will always stay in love this way

Love, it needs just you and me to stay together
Even if there's nothing more
The best is there forever
Love, we have to stay this way in love forever
Even if you change your ways
I'm always stay this way
'Cos I, I will always stay this way in love with you
I will always stay this way in love with you
I will always stay in love this way

Love, it needs just you and me to stay together
Even if there's nothing more
The best is there forever
Love, we have to stay this way in love forever
Even if you change your ways
I'm always stay this way

Oh you, I've never thought the feelings
Meant for you were true
'Coz every time we're all alone you wonder
If I'll really never change
And if I'll really stay in love with you

Love, it needs just you and me to stay together
Even if there's nothing more
The best is there forever
Love, we have to stay this way in love forever
Even if you change your ways
I'm always stay this way
'Cos I, I will always stay this way in love with you
I will always stay this way in love with you
I will always stay in love this way

I will aways stay this way in love with you [x5]
I will always stay in love this way
"
"""If You Don't Want To Fall""",Jed Madela,No Album,"

I could write a thousand songs
I could cite a thousand reasons we belong
I could choose the perfect words
They'd still be better left unheard

I could say a thousand prayers
I could weave a thousand lies to make you care
I could live my life for you
I could even die for you

Anything you'd ask me to
I'd do

But if you don't want to fall for me
You don't want to feel the need to be with me at all
Then there's nothing else I could ever do
No words I could say to you to get me through the wall
If you don't want to fall

If you just say it to my face
Then maybe I could change and mend my broken ways
But everything is without use
If life is living without you
Tell me what am I supposed to do

If you don't want to fall for me
You don't want to feel the need to be with me at all
Then there's nothing else I could ever do
No words I could say to you to get me through the wall
If you don't want to fall

Nothing's ever worth anything in my life no more
No one's gonna make me feel just like before
Nothing's gonna work, no one's ever ever gonna do
Because there's no one else but you

But if you don't want to fall for me
You don't want to feel the need to be with me at all
Then there's nothing else I could ever do
No words I could say to you to get me through the wall
If you don't want to fall for me

You don't want to feel the need to be with me at all
And then there's nothing else I could ever do
No words I could say to you to get me through the wall
If you don't want to fall
If you don't want to fall
"
"""Iniibig Kita""",Jed Madela,No Album,"

Iniibig kita, pangalan mo
Laman ng puso ko
Sa Maykapal
Dalangin ay iyong pagmamahal

Ang puso ko'y umiibig
Humahanga sa'yo
Sana'y ibigin mo rin ako

Iniibig kita, ikaw at ikaw lang
Maging sino ka man, minamahal kita
Ano man ang iyong kahapon, ano man ang iyong bukas
Basta't iniibig kita, oh-oh

Sa puso ko, magpakailan pa man
Laging ikaw lamang ang mamahalin
Inaasam, ikaw ay makapiling

Ang puso ko'y umiibig
Humahanga sa'yo
Sana'y mahalin mo rin ako

Iniibig kita, ikaw at ikaw lang
Maging sino ka man, minamahal kita
Ano man ang iyong kahapon, ano man ang iyong bukas
Basta't iniibig kita, oh-oh

Maging sino ka man, minamahal kita
Ano man ang iyong kahapon, ano man ang iyong bukas
Basta't iniibig kita

Ang puso ko'y umiibig
Humahanga sa'yo
Sana'y dinggin ang himig ko, oh-oh

Iniibig kita, ikaw at ikaw lang
Maging sino ka man, minamahal kita
Ano man ang iyong kahapon, ano man ang iyong bukas
Basta't iniibig kita
"
"""Just For You""",Jed Madela,No Album,"

You've been on my mind, way more than I like
I don't think it's healthy that you keep me up at night, alright
So tell me when I wake up
Will I get to see you in the morning, will I?
Or baby come on tell me when the night falls
Are you staying up picking my calls to tell me
Just to tell me

There's no need to worry baby throw away your fears
I'm with you, here with you
If things don't go our way, I'll find another way
To get through, just for you

Life is too short to be overthinking about it
I used to be doing so, but now that I got you
Oh I love the feeling when you say
It's not the same without me
Baby I feel that too, but I gotta ask you

When I wake up
Will I get to see you in the morning, will I?
Or baby come on tell me when the night falls
Are you staying up picking my calls to tell me

Just to tell me
There's no need to worry baby throw away your fears
I'm with you, here with you
If things don't go our way, I'll find another way
To get through, just for you

There's no need to worry baby throw away your fears
I'm with you, here with you
If things don't go our way, I'll find another way
To get through, just for you

And baby I don't wanna lie. wanna lie
You're the only one I want, one I want
And I don't want to say goodbye, say goodbye
If things don't go our way, I'll find another way
Just for you
"
"""Let Me Love You""",Jed Madela,No Album,"

There's a full moon up tonight
There's a feeling of love when you touch me
And I hope I get this right
Hope that you can make sense out of something

Help me make you see
What tonight could be

Let me love you from the bottom of my heart
Let me love you till all the stars surrender to the dark
And the words sometimes fail me, I just want to say
Nothing or no one's ever touched me this way
Let me love you from the bottom of my heart

I was thinking, it's too late
I was walking through life without living
Then you came and showed the way
And you gave me whole new beginning

Baby, make this night
The first day of the rest of our lives

Let me love you from the bottom of my heart
Let me love you till all the stars surrender to the dark
And the words sometimes fail me, I just want to say
Nothing or no one's ever touched me this way
Let me love you from the bottom of my heart

Let me love you from the bottom of my heart
Let me love you till all the stars surrender to the dark
And the words sometimes fail me, I just want to say
Nothing or no one's ever touched me this way
Let me love you from the bottom of my heart
"
"""Let The Pain Remain""",Jed Madela,No Album,"

Love comes, love goes
But a sudden feeling never lets me be
Somehow, I know
Quite a part me isn't changed
Since you've been gone
Like a sturdy tree that's seen a thousand seasons
I've to shed my leaves in winter
To grow them back in sponge
To welcome life again
To welcome you

So goes, my life
Still believe in dreams of having you around
Too bad, memories feed the mind and not the heart
Where I want you to be,
So I ask myself what you've left behind for me
To go on each day to live as if
I have you once again
What else is there that's real
But all the pain that I feel

So let the pain remain
Forever in my heart
For every throb it brings is one more moment
Spent with you,
I let the pain, bring on the rain
If that's the only way
If there's no other way
To be with you again

Too bad memories
Feed the mind and not the heart
Where I want you to be
So I ask myself what you have left behind for me
To go on each day
To live as if I have you once again
What else is there that's real
But all the pain that I feel

So let the pain remain
Forever in my heart
For every throb it brings is one more moment
Spent with you,
I let the pain, bring on the rain
If that's the only way
If there's no other way
To be with you again

So let the pain remain
Forever in my heart
For every throb it brings is one more moment
Spent with you,
I let the pain, bring on the rain
If that's the only way
If there's no other way
To be with you again
"
"""Live Christ, Share Christ""",Jed Madela,No Album,"

We are blessed
Blessed a hundredfold
The cross of Jesus Christ
In our holy shores
Is now five hundred years
Awesome to behold
He has made us all new
We belong to His fold

The gospel is our blessing
But also our mission
To the poor and the children
We bring His salvation
To the rest of the world
His message of compassion
To all of humanity
His challenge of conversion

We are blessed, we are loved
We are called, we are sent
We will teach, we will serve
We are Christ's, we are church

San Lorenzo Ruiz
San Pedro Calungsod
All Holy Filipinos
Bring to the good Lord
Our praise and gratitude
Our offering of love
Our pledge to be faithful
To the last drop of blood

We are blessed, we are loved
We are called, we are sent
We will teach, we will serve
We are Christ's, we are church

500 years of jubilee
500 years of blessings
500 years of graces
Unto life everlasting
500 years of jubilee
500 years of blessings
500 years of graces
Unto life everlasting

500 years!
"
"""Love Always Finds A Way""",Jed Madela,No Album,"

We've said it all
A thousand times before
I've been to the wall
And always found somewhere to turn
There was always more to learn

We've reached the end
And almost closed the door
And someone went in
I never can remember who
All i know is that
We found the strength to make it through

Love always finds a way
When the clouds have no silver linings
She comes through shining
Love always seeks the light
Through the darkest night
In her small ways
Love always finds a way

Holding you near
After the storm has passed
It becomes clear
When all our tears have finally dried
That no matter how we fools
May try to turn the tide

Love always finds a way
When the clouds have no silver linings
She comes through shining
Love always seeks the light
Through the darkest night
In her small ways
Love always finds a way

And in those moments when
The magic seems to fade
We must remember then
That's the time to keep on believing
And not be afraid

If we can trust
In what we really feel
The two of us
Can hold tomorrow in our hands
All it takes is just a faith
That truly understand that...

Love always finds a way
When the clouds have no silver linings
She comes through shining
Love always seeks the light
Through the darkest night
In her small ways
Love always finds a way
"
"""Love Takes Time""",Jed Madela,No Album,"

I had it all
But I let it slip away
Couldn't see that I treated you wrong
Now I wander around
Feeling down and cold
Trying to believe that you're gone

Love takes time
To heal when you're hurting so much
Couldn't see that I was blind
To let you go
I can't escape the pain
Inside
'Cause love takes time
I don't want to be here
I don't want to be here alone

I'm losing my mind
From this hollow in my heart
Suddenly I'm so incomplete
Lord I'm needing you now
Tell me how to stop the rain
My tears are falling down endlessly

Love takes time
To heal when you're hurting so much
Couldn't see that I was blind
To let you go
I can't escape the pain
Inside
'Cause love takes time
I don't want to be here
No, I don't want to be here alone

You might say that it's over
You might say that you don't care
You might say you don't miss me
You don't need me
But I know that you do and I feel that you do inside

Love takes time
To heal when you're hurting so much
Couldn't see that I, I was so blind
To let you go
I can't escape the pain inside
Because love takes time
I don't want to be there
No, I don't want to be there alone
"
