Song,Artist,Album,Lyrics
"""Make Me Feel Beautiful""",Andrea Brillantes,No Album,"

They say dreams are fantasies
It seems they make me face reality
Just can't believe what I see
My dream was brought to life and came to me

Love is being played like a game
Such a pain
And when you came I could face each day
Found ways

'Cause you make me, make me feel beautiful
Make me feel, make me feel beautiful
Such a thrill, when each day is wonderful
Make me feel, like every day's wonderful
Now where you go I'll go oh oh
Never saying no
'Cause you make me, make me feel beautiful
Make me feel, make me feel beautiful

Each morning is unbearable
Though I'm willing to wake up and get ready to fall
Sometimes I feel weak in this cruel world
But with you I am unbreakable
"
"""Never Give Up""",Andrea Brillantes,No Album,"

I'll never make it through
That's what people say
They don't understand
Won't give me a chance
People always make me
Feel like I don't exist
But that's okay
I will pull this through

Shine away
Show the world how beautiful you are

You can be the star of the universe
You can spread your wings and fly away
You can be the sun shining up all day
You can be the best, best among the rest
Never giving up

I can feel you too
What you're going through
No matter how you feel
Whatever they might say
I believe in you
You can do this too
Grab my hand, my dear
I'll always be here

Shine away
Show the world how beautiful you are

You can be the star of the universe
You can spread your wings and fly away
You can be the sun shining up all day
You can be the best, best among the rest
Never giving up

Don't be afraid to hold my hand
Don't let them take your dreams away

You can be the star of the universe
You can spread your wings and fly away
You can be the sun shining up all day
You can be the best, best among the rest

You can be the star of the universe
You can spread your wings and fly away
You can be the sun shining up all day
You can be the best, best among the rest

You can be the star of the universe
You can spread your wings and fly away
You can be the sun shining up all day
You can be the best, best among the rest
Never giving up

(You can be the star)
(You can be the star)
Never giving up

(You can be the star)
(You can be the star)
You can be the best
"
"""Payapa""",Andrea Brillantes,No Album,"

Woah-oh-oh, woah-oh-oh
Woah-oh-oh, oh
Woah-oh-oh, woah-oh-oh
Woah-oh-oh, oh

Ito na nga ba ang sinasabi ko
Minsan talaga'y susuko na ako
Sa dami ng nagsasabing hindi ko kaya
Gusto ko nang paniwalaan at tigilan na lang

Ang daming katanungan, wala pa'ng kasagutan
Pero okay lang, 'pagkat bawat hakbang ay sulit naman
Sabi nila ay 'di pa 'ko handa
Pero okay lang, 'pagkat ang puso ko'y payapa

Woah-oh-oh, woah-oh-oh
Woah-oh-oh, oh (puso ko'y payapa)

Tama ba'ng sundin ang payo nila
Kung isip ko'y may sinasabing iba?
Siguro'y hayaan ko muna
Makikita ko rin ang lugar na para sa 'kin

Ang daming katanungan, wala pa'ng kasagutan
Pero okay lang, 'pagkat bawat hakbang ay sulit naman
Sabi nila ay 'di pa 'ko handa
Pero okay lang, 'pagkat ang puso ko'y-

Ang daming katanungan, wala pa'ng kasagutan
Pero okay lang, 'pagkat bawat hakbang ay sulit naman
Sabi nila ay 'di pa 'ko handa
Pero okay lang, 'pagkat ang puso ko'y payapa

Woah-oh-oh, woah-oh-oh
Woah-oh-oh, oh (puso ko'y payapa)
Woah-oh-oh, woah-oh-oh
Woah-oh-oh, oh (puso ko'y payapa)
Woah-oh-oh, woah-oh-oh
Woah-oh-oh, oh
Woah-oh-oh, woah-oh-oh
Woah-oh-oh, oh

Puso ko'y payapa
"
"""Sige Lang""",Andrea Brillantes,No Album,"

Iyong suungin ang pagsubok
Upang ang buhay ay lalo pang mahubog
Natural ang manghina at mapagod
Pero wag kang hihinto aabutin ang tugatog
Sige lang ng Sige, Sige
Sige lang ng Sige, Sige
Alisin ang pangamba na sa daan umabala
Sige lang ng Sige, Sige
Sige lang ng Sige, Sige
Dadating din ang umaga na maaabot ang tala

Ano mang mga pagsubok ang maranasan mo
Ay wag kang hihinto tuloy tuloy lang sa takbo

Lagay man ay dihado wag kang magpapatalo
Dahil kung kaya ko ito din ay kaya mo

Dahil ang imposible kayang gawing posible
Ng Dios na tanging maaasahan lagi

Ikaw ay magtiwala lahat ay makakaya
Magiging sigurado din ang yong inaakala

Haaaaaa
Wag kang mangangamba
Pangarap abutin
Sintayog ng bituwin
Hanggang na sa kamay mo na

Iyong suungin ang pagsubok
Upang ang buhay ay lalo pang mahubog
Natural ang manghina at mapagod
Pero wag kang hihinto aabutin ang tugatog
Sige lang ng Sige, Sige
Sige lang ng Sige, Sige
Alisin ang pangamba na sa daan umabala
Sige lang ng Sige, Sige
Sige lang ng Sige, Sige
Dadating din ang umaga na maaabot ang tala

Palaging positibo itatak sa isip mo
Ngumiti ka lang palagi kung ikaw ay nanlulumo

Marami man ang harang sayong dinadaanan
Upang malampasan talunin mo ang yong kalaban

Iyong matutungtong tugatog ng bundok
Ibuhos ang lakas kung ito ay isang suntok

Idaan sa panalangin ang yong mga hangarin
Magpasalamat sa biyaya na sa Dios nanggaling

Haaaaaa
Wag kang mangangamba
Pangarap abutin
Sintayog ng bituwin
Hanggang na sa kamay mo na

Iyong suungin ang pagsubok
Upang ang buhay ay lalo pang mahubog
Natural ang manghina at mapagod
Pero wag kang hihinto aabutin ang tugatog
Sige lang ng Sige, Sige
Sige lang ng Sige, Sige
Alisin ang pangamba na sa daan umabala
Sige lang ng Sige, Sige
Sige lang ng Sige, Sige
Dadating din ang umaga na maaabot ang tala

Mga binhi ay tutubo
Uusad na maging puno
Gabi ay meroong dulo
Na Umaga

Iyong suungin ang pagsubok
Upang ang buhay ay lalo pang mahubog
Natural ang manghina at mapagod
Pero wag kang hihinto aabutin ang tugatog
Sige lang ng Sige, Sige
Sige lang ng Sige, Sige
Alisin ang pangamba na sa daan umabala
Sige lang ng Sige, Sige
Sige lang ng Sige, Sige
Dadating din ang umaga na maaabot ang tala
"
"""Spark Of Summer""",Andrea Brillantes,No Album,"

Each time the sun shines
Each time the flowers bloom
Each time the birds sing
There's a spark of something
Each time my tears drop
Each time my heart aches
Each time my spirit breaks
There's a spark of something

Like embers in the night, we fly
Bearing that dying light up high
Like embers in the nights, we fly
Bearing that dying light up high

A spark of summer
A spark of love
A spark of living
A spark of loving
A spark of summer
A spark of love
A spark of living
A spark of loving

Oh-oh
Ooh-ooh, ooh-ooh-ooh
Oh, oh-oh-oh
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh-ooh

Each time the sun shines
Each time the flowers bloom
Each time the birds sing
There's a spark of something
Each time my tears drop
Each time my heart aches
Each time my spirit breaks
There's a spark of something

Like embers in the night, we fly
Bearing that dying light up high
Like embers in the nights, we fly
Bearing that dying light up high

A spark of summer
A spark of love
A spark of living
A spark of loving
A spark of summer
A spark of love
A spark of living
A spark of loving

A spark of summer
A spark of love
A spark of living
A spark of loving
A spark of summer
A spark of love
A spark of living
A spark of loving

A spark of summer
A spark of love
A spark of living
A spark of loving
A spark of summer
A spark of love
A spark of living
A spark of loving
"
"""Humanap Ka Ng Panget""",Andrew E.,"""Humanap Ka Ng Panget""","

Ay, nako, ayan, kasi, ano?
Ang hihilig kasi sa magagandang lalaki
Ang hilig sa magandang babae
Oh, ano napala n'yo? Eh, 'di wala
Kaya kung ako sa inyo, makinig na lang kayo sa sasabihin ko
Humanap ka ng pangit at ibigin mong tunay
'Yan ang dapat mong gawin kaya makinig ka sa 'kin
And it goes a little something like this
Kung gusto mong lumigaya ang iyong buhay
Humanap ka ng pangit at ibigin mong tunay
Isang pangit na talagang 'di mo matanggap
At huwag ang lalaki na iyong pangarap
Ngunit kung bakit ko sinabi 'to'y simple lang
'Pagkat magagandang lalake ay naglalaro lang
Ng 'yong oras, pagod, hirap, at salapi
Ngunit handang-handang iwanan ka naman sa sandali
Na ikaw ay wala nang ibigay, 'di ba?
Kaya't pangit na lalaki ang hanapin mo, 'day
Kung hindi, sige ka, puso mo'y mabibiyak
Mawalay man ang pangit, hindi ka iiyak

Humanap ka ng pangit ('wag na, uy, 'wag na 'wag, 'wag na, uy)
Humanap ka ng pangit ('wag na, 'wag na, uy, 'wag na 'wag, 'wag na, uy)
Humanap ka ng pangit ('wag na, uy)
Ibigin mong tunay ('wag na 'wag, 'wag na, uy, 'wag na, uy, 'wag na 'wag)
Humanap ka ng pangit ('wag na, uy, 'wag na, uy, 'wag na 'wag)
Humanap ka ng pangit ('wag na, uy, 'wag na, uy, 'wag na 'wag)
Humanap ka ng pangit ('wag na, uy)
Ibigin mong tunay ('wag na 'wag, 'wag na, uy)

Isang pangit na babae na mayro'ng pagtingin
Mangaliwa ka man, ah, sige lang, and'yan pa rin
'Pagkat ikaw talaga ang kanyang pag-aari
Pag-isipan kang iwanan, hindi na maaari
At kung malingat ka man, huwag mag-alala
Sigurado ka naman, walang makikipagkilala
Kung kasama mo s'ya, 'di bale na katakutan, okay lang
Kung ikaw nama'y paglilingkuran

Kaya't para lumigaya ang iyong buhay
Humanap ka ng pangit at ibigin mong tunay
At kung hindi, sige ka, puso mo'y mabibiyak
Mawalay man ang pangit, hindi ka iiyak, 'di ba?

Humanap ka ng pangit ('wag na, uy, 'wag na 'wag, 'wag na, uy)
Humanap ka ng pangit ('wag na, uy, 'wag na 'wag, 'wag na, uy)
Humanap ka ng pangit ('wag na, uy)
Ibigin mong tunay ('wag na, uy, 'wag na 'wag)
Humanap ka ng pangit ('wag na, uy, 'wag na, uy, 'wag na 'wag)
Humanap ka ng pangit ('wag na, uy, 'wag na, uy, 'wag na 'wag)
Humanap ka ng pangit ('wag na, uy, 'wag na, uy)
Ibigin mong tunay ('wag na 'wag, 'wag na, uy)

Sasabihin ko sa inyo kung ano'ng nangyari
Na may na-date akong isang pangit na babae
Manliligaw daw niya ay talagang ang dami
Ngunit nang s'ya'y nakita ko, mukha s'yang lalake
At sa 'kin ay matatawa ka talaga
'Pagkat kahawig na kahawig n'ya si Zoraida
Maniwala ka't ako'y napaibig n'ya, bakit?
(Eh, kasi, ang bait-bait n'ya)
Lahat ng aking hilingin, 'di tumatanggi
Palagi s'yang nakahalik sa aking pisngi
Ako'y shock (ha)
Araw-araw na tuwing kasama ko siya, gusto kong sumigaw
Gusto kong iwanan s'ya ngunit ako'y nag-isip
Ito ba'y totoo o isang panaginip?
'Di s'ya maganda ngunit ako'y kanyang hari
(Iyan ba'ng dahilan kaya't kasama mo palagi?)
Sabihin man nila na ako'y mangmang
Para sa akin, kagandahan ay hanggang balat lamang
At sa inyo, mayro'n akong ibubulong
""Second anniversary na namin 'to, tsong""
Kaya't para lumigaya ang iyong buhay
Humanap ka ng pangit at ibigin mong tunay
At kung hindi, sige ka, puso mo'y mabibiyak
Mawalay man ang pangit, hindi ka iiyak (sige na nga)

Humanap ka ng pangit (sige na nga)
Humanap ka ng pangit (sige na nga)
Humanap ka ng pangit (sige na nga)
Ibigin mong tunay (sige na nga)
Humanap ka ng pangit (sige na nga)
Humanap ka ng pangit (sige na nga)
Humanap ka ng pangit (sige na nga)
Ibigin mong tunay

So, you better watch out, you better not cry
You better not pout, I'm telling you why
Humanap ka ng pangit at ibigin mong tunay
'Cause the girls and the guys did tell you all lies
You have to find out who's naughty, who's nice
Humanap ka ng pangit at ibigin mong tunay
Break it down
"
"""Mahal Kita""",Andrew E.,"""Humanap Ka Ng Panget""","

Pag-ibig, yeah
Hinahanap-hanap kita
Uubusin ko ang aking oras, matagpuan ka lang
Lahat ay aking gagawin, lahat ay aking ibibigay
At kung sa kabutihang-palad, ika'y matagpuan
Umasa kang 'di kita iiwan
Pambababae ko ay kinalimutan ko na
Mula pa noon na araw na nakilala kita
Sa aking puso, hinding-hindi maaalis
Ang iyong halik na walang kasingtamis
At ang tibok ay walang kasingtindi
Nang halikan ko ang iyong kamay at pisngi
Kaya't magmula ngayon, magpakailanman
Ikaw at ako, nagmamahalan

Mahal kita, yeah
Mahal kita, uh-huh
Mahal kita, yeah
Mahal kita, uh-huh

Pag-ibig, yeah
D'yan lahat nag-umpisa
Kaya't ang pag-ibig na aking hinahanap
Isang babaeng may pagtingin
S'ya ang aking magiging lahat
Liwanag ng aking pag-unawa
At kung sakaling ikaw ang may taglay
Hayaan mong hawakan ko ang iyong kamay
Puso ko'y iaalay ko sa 'yo, sinta
Ikaw lang at wala nang nanaisin pa
Pinapangarap 'pagkat ikaw ang nasa isip
Ikaw ang hanap, maging sa panaginip
At sa pagtitinginan nating dalawa
Para bang ang buong mundo'y limot ko na
Tandaan, pag-ibig ko'y walang hanggan
Ikaw ang mamahalin magpakailanman

Mahal kita, yeah
Mahal kita, uh-huh
Mahal kita, yeah
Mahal kita, uh-huh

Pag-ibig
Hinahanap-hanap kita
Uubusin ko ang aking oras, matagpuan ka lang
Lahat ay aking gagawin, lahat ay aking ibibigay
At kung sa kabutihang-palad, ika'y matagpuan
Umasa kang 'di kita iiwan
Pambababae ko ay kinalimutan ko na
Mula pa noon na araw na nakilala kita
Sa aking puso, hinding-hindi maaalis
Ang iyong halik na walang kasingtamis
At ang tibok ay walang kasingtindi
Nang halikan ko ang iyong kamay at pisngi
Kaya't magmula ngayon, magpakailanman
Ikaw at ako, nagmamahalan

Mahal kita, yeah
Mahal kita, uh-huh
Mahal kita, yeah
Mahal kita, uh-huh
Mahal kita

Mahal kita
"
"""Andrew Ford Medina""",Andrew E.,"""Humanap Ka Ng Panget""","

Guess what, you know last night
Yo, it was the best
I met a pretty girlie na taga-IS
Mayro'n siyang mga kasama, for to make it sure
Isa lang ang aking napuna, lahat sila demure
Kaya't ang sabi niya, ""Hey Andrew
I would like you to meet my friends""
And believe me, lahat sila ay may Mercedez Benz
This is Ana, this is Karen, this is Tanya, this is Jill
Lahat sila nakatira sa San Lorenzo Ville
Among the four, kay Ana, ako napatingin
At pagkatapos no'n si Ana ay biglang lumapit sa 'kin
Tinanong niya 'ko ""Hey Andrew, can I have your number too?""
Sumagot ako, ""801-67-22""
Okey then, kami'y nag-party yo! till the break of dawn
Umuwi ako sa bahay then natulog ako maghapon
And you know, ako'y ginising and talagang na-shock
'Cause nag-ring ang aking phone
Kaninang two 'o clock
So I got my wireless telephone, ang sabi ko, ""Hello""
Sumagot siya, ""Hey Andrew, can I ask you, can you go?""
And sabi ko, ""Ana, go where?""
Ang sabi niya, ""Come over here
Andrew, let's eat some pizze
And, Andrew let's drink some beer""
So, after twenty minutes I was knocking at her door
Nakita ko si Ana, she was lying on the floor
Ako'y kanyang tinawag and you know alam n'yo ba?
Ang sabi niya sa 'kin
""Andrew, Andrew, are you ready na?""

Andrew Ford Medina

Pagkatapos noon, alam n'yo ba?
We went to the garage
And sabi n'ya sa akin
""Hey Andrew, can you give me a massage?""
Hinilot ko ang front
Pati ang kanyang back
Then, Ana squeezed me tight
And then she gave me a smack
But ako'y biglang tinulak
So, ako'y napaupo
At ang sabi niya sa akin
""Andrew wag na wag kang tatayo""
Lumayo s'ya sa akin kaya't ako'y kinabahan
At pagakatapos no'n sya ay sumayaw sa harapan

Andrew Ford Medina

Hey, yo, DJ
Let me hear some scratch

Kaya't yumakap s'ya sa akin at ako'y hinalikan
Nanggigigil sya sa akin ayaw nya akong tigilan
At ang sabi nya
""Andrew, I wanna make love with you
Can you do me a little favor?
Can I always be with you?""
At ako'y biglang nagulat nang bumukas ang pinto
It was Anna's elder sister so kami'y napahinto
There was nothing we could do, it was a pain in the...
Nang sabihin ng kanyang ate
""Anna, Anna, can I join?""

Andrew Ford Medina
Break it down
"
"""Mas Gusto Mo Sya""",Andrew E.,"""Humanap Ka Ng Panget""","

Sa gabing ika'y kalakip puso'y nag uugnay
Kaligayahan at sa halip napapawi ang lumbay
Lagi na nga kita iniisip pag ibig ko'y tunay
At pati sa panaginip ito'y walang humpay

Ngunit kung ang pagsuyo di na magtatagal
Sabihin na sa kin kung may iba kang mahal
At kung ako sayo'y sadya ng bale wala
Pag ibig kong ito'y wala ng magagawa

At aanhin pa ang puso kung di mo pansin
Hindiing hindi na natuto bigo ang damdamin
Ito ba ang pag suyo na dapat tanggapin
Di malaman kung paano ang aking gagawin

Ngunit kung ang pagsuyo di na magtatagal
Sabihin na sa kin kung may iba kang mahal
At kung ako sayo'y sadya ng bale wala
Pag ibig kong ito'y wala ng magagawa

Huling huli ko ikaw ngunit di makasigaw oh
Ngayon ay alam ko na mas gusto mo sya oh
Oh

Ang ika'y mapasaakin kaligayahan na
Ang lahat ay hahamakin masunod ka lang sinta
Sino ba ang pipiliin sa aming dalawa
Kaya't sabihin na sa akin ako'y wala na ba

Ngunit kung ang pagsuyo di na magtatagal
Sabihin na sa kin kung may iba kang mahal
At kung ako sayo'y sadya ng bale wala
Pag ibig kong ito'y wala ng magagawa

Ang bakas ng lumipas aking babalikan
Di ba't ako ang taga-pilas ng iyong kalungkutan
Ngunit bakit pinapilas ang ating samahan
Marahil sa iyong pag-iwas ako'y napabayaan

Ngunit kung ang pagsuyo di na magtatagal
Sabihin na sa kin kung may iba kang mahal
At kung ako sayo'y sadya ng bale wala
Pag ibig kong ito'y wala ng magagawa

Huling huli ko ikaw ngunit di makasigaw oh
Ngayon ay alam ko na mas gusto mo sya oh
Huling huli ko ikaw ngunit di makasigaw oh
Ngayon ay alam ko na mas gusto mo sya
"
"""Binibi Rocha""",Andrew E.,"""Humanap Ka Ng Panget""","

Pagkatapos kong mag-MC sa Euphoria nung nakaraang sabado
Ako'y nagpunta, alam nyo ba sa favorite hang out ko
7-11 Quezon City yo, dun ako napadpad
Walang katao-tao dun and yo it was so sad

Nang may biglang pumasok
Isang chick oh ang ganda
Mmmm nakakainis walang mintis pati ang kutis nya
Mata niya ay kulay brown
Meron siyang brace sya sa ngipin
Kamukha siya si Rita Avila kung iisipin

Katawan niya'y 36, 24, 34
Sa panong paraan kaya ako makakascore
Magaling syang pumorma, suot n'ya ay hanging shirt
Nang dumukot sya ng pera, umangat ang kanyang skirt

Kaya akoy biglang nagsabi
Hey girl, I like your style
Siya'y kumagat then kumindat at nagpakita ng smile
Tinanong nya ako, Hey arent you Andrew E of Euphoria
Sumagot sya, Hi Andrew my name is Binibirocha

Binibirocha, Binibirocha (you know what now)
Talagang type na type ko sya
Binibirocha, Binibirocha (you know what)
In love ako sa beauty niya (one more time in the place)

Binibirocha, Binibirocha (you know what)
Talagang type na type ko sya
Binibirocha, Binibirocha (you know what)
In love ako sa beauty nya

So pagkatapos ng isang linggo
Wa akalain niyo
Si Binibirocha ay nakita ko sa disco
At ako ay nagulat sa aking napuna
Oh my God, ang kasama nya ay lima-lima

Ang sabi ko ""Hi Bini, can you still remember me?""
Siya'y nagulat, nabigla, napasigaw ""Andrew E""
Sumama siya sa akin, oh anong say nyo
Nang lumabas kami ng disco
Sumakay sa kanyang pajero

Sa pajero pa lang pinakiramdaman ko na
Init ng kanyang haplos ay aking damang dama
Oh ang lamig sa pajero ngunit siyay hot na hot
Gilid ng aking tenga pilit nyang kinakagat

At sa tulong ng kanyang labi ako ay kiniliti
Kinuha aking kamay, inilagay sa kanyang binti
Para bang mauubusan siya'y nagmamadali
Pumatong sya sa akin at siya'y napangiti

Binibirocha, Binibirocha (you know what)
Talagang type na type ko sya
Binibirocha, Binibirocha (you know what)
In love ako sa beauty niya (one more time in the place)

Binibirocha, Binibirocha (uh huh, yeah)
Talagang type na type ko sya
Binibirocha, Binibirocha (you know what)
In love ako sa beauty niya
Break it down
"
"""Kagat Ng Aso""",Andrew E.,"""Ang Dalawang Pasko Ni Andrew E.""","

Oh yeah, that's way to do it
Hey yo, Rod wassup? Wassup Romeo
You're in the house, I'm in the house too
But right now, we're gonna do some funky baseline
Alright, yeah, that's the way to do it
(That's the way to do it)
But Rod, I'm-a tell you
This is a song entitled, ""Kagat Ng Aso"" in tagalog
In case you didn't know, right
But right now, what I want you to do
Is kick lyrics with me, right?
I'm-a tell you, ""are you ready?"" (yeah, I'm ready)
If you're ready, here we go
As we go a little something like this

And so kinagabihan nagsama sama buong barkada
At kaming lahat nagtipon-tipon sa aming mumunting plaza
Pinaplano kung magkano ang dapat na maging suweldo
Kung susuyurin lang lahat ng mayayamang tao sa dungalo
Paranaque so katulad ng dati kami-kami ay nangaroling
Dala-dala namin gitara ni Ipe na kulang sa guitar string
Nang pagpasok namin sa Santa Monica at bago dumating sa kanto
May nakita kaming (what) ang dami-daming (what) ang lalaking aso

Oh yeah, that's the way to do it
That's the way to do it you know what I'm sayin'
Ei yo, what's the name of this song? kagat ng aso
Oh yeah, really cool really cool
We can do it again you know what I'm sayin'
Alright check it out
What's the name of this song? kagat ng aso

Magagandang chick nakatambay sa mga aso di namin pinansin
Basta't huwag lang kaming magtatakbo hindi kami hahabulin
So lakas loob kaming lumakad iniingatan ang aming poise
Sikat na sikat at center of attraction Andrew E. and the boys
So nang kami ay paalis na upang humanap ng ibang bahay
Kami ay nanginginig at pawis na pawis at lahat ay hindi mapalagay
Paano ba naman sa aming harapan ""oh my God"" ang tatalas ng ngipin
Mga aso ay naglalaway and feeling ko kami'y lalapain

Oh yeah, pump it up pump it up
Yo that's the way to do it
But you know what, what's the name of this song? kagat ng aso
Oh yeah, that's the way to do it
Yo we can do it one more time
But you know what I'm-a get some real funky lyric
But before we forget, what's the name of this song? kagat ng aso

Ganoon talaga ang buhay pag talagang minamalas
Nang ako'y tumakbo naiwan ko relo at tsaka tsinelas (sayang)
Gusto ko sanang balikan ngunit iisa ang aking napansin
Aking napuna nanlilisik na mata at naglalakihang ngipin (oooh)
Kaya't ang inyong lingkod Andrew E. hu hu hu walang magawa
Pagka't tumatakbo biglang natalisod kawawang bata nadapa (hahaha)
Padating na sa amin ang aso kaya't ang Andrew mangiyak-ngiyak
Gasgas ang tuhod tumingin sa likod and guess what you know ako'y shock
Uh oh si Ipe napapasigaw (saklolo!)
Too bad ang malas ni Ipe siya ang nahuli so swerte kaming tatlo
Kay bilis ng mga pangyayari di ko na namalayan ang lahat
Biruin mo sa aming apat si Ipe pa ang nakagat
So umuwi kaming apat at lahat umuwi sabay-sabay
Inaasahan isang taong sermon mula sa kanyang nanay
Kaya ang pangangaroling di ko na uulitin please
Para di magkaroon ng kagat ng aso a-at atsaka rabies
"
"""Humanap Ka Ng Panget""",Andrew E.,"""Humanap Ka Ng Panget""","

Ay, nako, ayan, kasi, ano?
Ang hihilig kasi sa magagandang lalaki
Ang hilig sa magandang babae
Oh, ano napala n'yo? Eh, 'di wala
Kaya kung ako sa inyo, makinig na lang kayo sa sasabihin ko
Humanap ka ng pangit at ibigin mong tunay
'Yan ang dapat mong gawin kaya makinig ka sa 'kin
And it goes a little something like this
Kung gusto mong lumigaya ang iyong buhay
Humanap ka ng pangit at ibigin mong tunay
Isang pangit na talagang 'di mo matanggap
At huwag ang lalaki na iyong pangarap
Ngunit kung bakit ko sinabi 'to'y simple lang
'Pagkat magagandang lalake ay naglalaro lang
Ng 'yong oras, pagod, hirap, at salapi
Ngunit handang-handang iwanan ka naman sa sandali
Na ikaw ay wala nang ibigay, 'di ba?
Kaya't pangit na lalaki ang hanapin mo, 'day
Kung hindi, sige ka, puso mo'y mabibiyak
Mawalay man ang pangit, hindi ka iiyak

Humanap ka ng pangit ('wag na, uy, 'wag na 'wag, 'wag na, uy)
Humanap ka ng pangit ('wag na, 'wag na, uy, 'wag na 'wag, 'wag na, uy)
Humanap ka ng pangit ('wag na, uy)
Ibigin mong tunay ('wag na 'wag, 'wag na, uy, 'wag na, uy, 'wag na 'wag)
Humanap ka ng pangit ('wag na, uy, 'wag na, uy, 'wag na 'wag)
Humanap ka ng pangit ('wag na, uy, 'wag na, uy, 'wag na 'wag)
Humanap ka ng pangit ('wag na, uy)
Ibigin mong tunay ('wag na 'wag, 'wag na, uy)

Isang pangit na babae na mayro'ng pagtingin
Mangaliwa ka man, ah, sige lang, and'yan pa rin
'Pagkat ikaw talaga ang kanyang pag-aari
Pag-isipan kang iwanan, hindi na maaari
At kung malingat ka man, huwag mag-alala
Sigurado ka naman, walang makikipagkilala
Kung kasama mo s'ya, 'di bale na katakutan, okay lang
Kung ikaw nama'y paglilingkuran

Kaya't para lumigaya ang iyong buhay
Humanap ka ng pangit at ibigin mong tunay
At kung hindi, sige ka, puso mo'y mabibiyak
Mawalay man ang pangit, hindi ka iiyak, 'di ba?

Humanap ka ng pangit ('wag na, uy, 'wag na 'wag, 'wag na, uy)
Humanap ka ng pangit ('wag na, uy, 'wag na 'wag, 'wag na, uy)
Humanap ka ng pangit ('wag na, uy)
Ibigin mong tunay ('wag na, uy, 'wag na 'wag)
Humanap ka ng pangit ('wag na, uy, 'wag na, uy, 'wag na 'wag)
Humanap ka ng pangit ('wag na, uy, 'wag na, uy, 'wag na 'wag)
Humanap ka ng pangit ('wag na, uy, 'wag na, uy)
Ibigin mong tunay ('wag na 'wag, 'wag na, uy)

Sasabihin ko sa inyo kung ano'ng nangyari
Na may na-date akong isang pangit na babae
Manliligaw daw niya ay talagang ang dami
Ngunit nang s'ya'y nakita ko, mukha s'yang lalake
At sa 'kin ay matatawa ka talaga
'Pagkat kahawig na kahawig n'ya si Zoraida
Maniwala ka't ako'y napaibig n'ya, bakit?
(Eh, kasi, ang bait-bait n'ya)
Lahat ng aking hilingin, 'di tumatanggi
Palagi s'yang nakahalik sa aking pisngi
Ako'y shock (ha)
Araw-araw na tuwing kasama ko siya, gusto kong sumigaw
Gusto kong iwanan s'ya ngunit ako'y nag-isip
Ito ba'y totoo o isang panaginip?
'Di s'ya maganda ngunit ako'y kanyang hari
(Iyan ba'ng dahilan kaya't kasama mo palagi?)
Sabihin man nila na ako'y mangmang
Para sa akin, kagandahan ay hanggang balat lamang
At sa inyo, mayro'n akong ibubulong
""Second anniversary na namin 'to, tsong""
Kaya't para lumigaya ang iyong buhay
Humanap ka ng pangit at ibigin mong tunay
At kung hindi, sige ka, puso mo'y mabibiyak
Mawalay man ang pangit, hindi ka iiyak (sige na nga)

Humanap ka ng pangit (sige na nga)
Humanap ka ng pangit (sige na nga)
Humanap ka ng pangit (sige na nga)
Ibigin mong tunay (sige na nga)
Humanap ka ng pangit (sige na nga)
Humanap ka ng pangit (sige na nga)
Humanap ka ng pangit (sige na nga)
Ibigin mong tunay

So, you better watch out, you better not cry
You better not pout, I'm telling you why
Humanap ka ng pangit at ibigin mong tunay
'Cause the girls and the guys did tell you all lies
You have to find out who's naughty, who's nice
Humanap ka ng pangit at ibigin mong tunay
Break it down
"
