Song,Artist,Album,Lyrics
"""She Could Be""",Christian Bautista,"""Completely""","

She comes inside, been playing football with the guys
She's all highfives
And dirty footprints on the floor
Next thing I know
She's hanging out
She's got her dress and  high heels on and we're alone
I couldn't ask for nothing more
Ooh... I love the way
A simple smile reveals it all
She calls my name

She could be all I'm ever gonna need
She's like a beauty queen 
In just her t-shirt and her jeans
She could be just the one I've waited for
Could be a perfect score and more
(Yeah) she could be
She could be
She could be
Ohh...

It's friday night
And her friends are home by nine
We hit the show, tip the boouncer skip the line
Next thing I know
We're out the door
And now she's dancing in the rain, a fragile flame
Under the pale blue colored light
Ohhh. . I love the way
This girl is not afraid to fall
She calls my name
(She's calling out to me)

She could be all I'm ever gonna need
She's like a beauty queen 
In just her t-shirt and her jeans
She could be just the one I've waited for
Could be a perfect score and more
(Yeah) she could be
She could be
She could be

That one in a hundred million
A secret the words been keeping
The music that keeps
Repeating  keeps repeating inside your mind
Like an angel on your shoulder
That makes your colors bolder than you dare
And you want to take her everywhere
She could be
Hey, yeah

Ohh... she could be all I'm ever gonna need
She's like a beauty queen 
In just her t-shirt and her jeans
She could be just the one I've waited for
Could be a perfect score and more
(Yeah) she could be
She could be
She could be ll I'm ever gonna need
She's like a beauty queen 
In just her t-shirt and her jeans
She could be just the one I've waited for
Could be a perfect score and more
(Yeah) she could be
She could be
She could be
Ohh...
"
"""Now That You Are Here""",Christian Bautista,"""Completely""","

I found you at last
You are worth the wait
Now I know that love is never late
Most times I ask
Where have you been all this time
But it doesn't matter now
Coz you are mine

[Chorus 1:]
Now you are so near
Your breath I hear
I've been waiting so long for you
I thought I'd never find you
But now I'm sure
This love will be real, ohhh..
I found you at last
You are worth the wait
Now I know that love is never late
My search has ended
My heart is mended
But your love that is true
And my love that is you

[Chorus 2:]
And now that you are here
Flowin' with love and care
Imagine all the years
That we will spend together
I can't wait to start my life with you.

[Bridge:]
Many sunstes have past
Each one lonely, never lovely
But you came here today
You she'd light to my dark days.

Now you are so near
Your breath I hear
I've been waiting so long for you
I thought I'd never find you
But now I'm sure
This love will be real

[Repeat Chorus 2 higher / moving Chorus 1 fret higher]
"
"""After You""",Christian Bautista,"""Completely""","

Took a walk last sunday just to get out
Clear away the cobwebs and the taste in my mouth

This city I'm living in just ain't bringing me round
Thought I can lose you by moving downtown

With every step I took I saw you there
And when I start talkin to myself
I know I'm getting nowhere

After you
There's no over you
There's no in-between
No good songs to sing

'cause after you
There's no someone new
There's no start again
'cause no matter where I go or what I do
I go after you
Even the sunshine isn't as bright as it was
But how would I know that when I never look up

I'm so fulla shoulda woulda coulda and a ton of regret
Lookin for answers but nothing's come to me yet

So I try to distract myself with everything and nothin'
Lookin' for answers but nothin's come to me yet

So I try to distract myself with everything and nothin'
But tommorow I'll wake up and still be runnin'

After you... I got so low I didn't even regognize myself
Or the wind blow
But here I am with nowhere, left to go
"
"""Please Don't Go""",Christian Bautista,"""Completely""","

I didnât mean what I said
My mind wasnât right
I wasnât thinking straight
Didnât mean to start a fight
Oh baby please donât leave
My heart is overloading
Oh I canât bear you gone
I feel your hand is slipping

Please donât go
Oh please donât go
Iâll change my world for you
Anything I will do
Just donât leave me now
My heart is one with you
If you leave it stops beating
When Iâm away from you
The earth is not just turning
Oh girl without your touch
All warmth in me is leaving
I love you so much
This truth you must believe in

Please donât go
Oh please donât go
Girl I can taste my tears
Please quiet all my fears
And donât leave me now

My heart canât take another blow
Without your love
I just donât know
What my life is for
If I canât love you anymore

Cozâ eversince you came
My lifeâs a new beginning
I was so desolate but you came in
And breathe in a new life to me
I never thought Iâll have you alone
And inly you can make me feel glad
"
"""Since I Found You""",Christian Bautista,"""Completely""","

I think of you in everything that I do
To be with you, what ever it takes I'll do
'Cause you, my love, you're all my heart desires
You've lighten up my life, forever I'm alive

Since I found you, my world seems so brand new
You've shown me the love I never knew
Your presence has sparked my whole life through
Since I found you, my life begins anew
Now, who needs a dream when there is you?
For all of my dreams came true
Since I found you

Your love shines bright
Through all the corners of my heart
Maybe you are my dearest heart
I give you all I have, my heart, my soul, my life
My destiny is you
Forever true
I'm so in love with you

Since I found you, my world seems so brand new
You've shown me the love I never knew
Your presence has sparked my whole life through
Since I found you, my life begins anew
Now, who needs a dream when there is you?
For all of my dreams came true
Since I found you
My heart forever true
In love with you

Since I found you
You've shown me the love I never knew
You've shown the love I never knew
Since I found you, my life begins anew
Now, who needs a dream when there is you
My life begins anew
Since I found you
"
"""Completely""",Christian Bautista,"""Completely""","

How can I tell you what I'm feeling
So you would always remember ooh ooh
What can I do to take this moment
And make it last forever
I know it's been said many times, many ways
But it's never come from a deeper place

[Chorus:]
For every minute of this life that I am breathing
Until there's nothing in this world I can believe in
As long as there's a single part of you that needs me
I know I am gonna to love you, completely
What did I do to get an angel
Lying here beside me ooh ooh
Where did you find all these emotions
I felt deep down inside me
I only know that this world will change
But your hold on my heart will stay the same

[Repeat Chorus]

[Bridge:]
I have no doubt at all
No fear of falling down
Completely, 
Be with me, 
Believe me, 
You will always know

Until there's nothing in this world I can believe in
As long as there's a single part of you that needs me
I know I am gonna to love you
I know I am gonna to love you, 
Completely
"
"""For Everything I Am""",Christian Bautista,"""Completely""","

I may not be beside you every day
I may run out of tender words to say
Canât promise you the world
When all I have is love
Only love

I may not be the one your thinking of
I may not fit your perfect dreams of love
One thing I know for sure
And you can rest assure
My love is always yours
Oh baby
Wonât you look into my eyes and see
Beyond the things Iâm not, thereâs love inside of me
Just love me for all things I am, love me
The lighter side, the darkest side
Try to love me for everything I am

You, you been inside
Youâve seen the darkest side of me
Iâve shown you everything I am, everything
"
"""Nais Ko""",Christian Bautista,"""Completely""","

Malayo pa lang, kumakaway ka na
'Di mapigil ang saya na tayo'y magkikita
Kailan lang nang tayo'y nagkakilala
Tinginan mo nga naman, ngayon ay ka-barkada

Ka-kuwentuhan ng kung anu-ano
Ka jamming sa mga awiting uso
Ka halakhakan at ka-biruan
Sa araw-araw, 'di pagsasawaan

Nais ko ay makasama ka
Ka-hati sa walang hanggang ligaya
Ka-tawanan magmula umaga
Ako'y nasasabik sa bawat araw
Dahil ka-piling ko ay laging ikaw

Salamat at nakilala ka
Salamat sa araw na tayo'y nagkita
Umaga man, tanghali o gabi
Natutuwa akong makita kang muli

Nais ko ay makasama ka
Ka-hati sa walang hanggang ligaya
Ka-tawanan magmula umaga
Ako'y nasasabik sa bawat araw
Dahil ka-piling ko ay laging ikaw

Dahil ka-piling ko ay laging ikaw
"
"""Trying To Get The Feeling Again""",Christian Bautista,"""Just A Love Song...Live!""","

At any moment she'll be walking through that door
But she won't find me behind it
'Cause the feelin' is gone and just won't come back anymore
I worked so hard to find it

I've been up, down, trying to get the feeling again
All around tryin' to get the feeling again
The one that made me shiver
Makes my knees start to quiver every time she walks in

I've look high, low, everywhere I possibly can
But there's just no tryin' to gt the feeling again
It seemed to disappear as fast as it came

Read every book, looked for every meditation and poem
Just to bring home that old sweet sensation
But it ain't no use to me to try to get the feeling again

Where did it run to I thought I'd done all that I could
Just to keep the love light burnin'
But whatever I've done I just haven't done it too good
Coz all that's left is yearnin'
Could you help me rediscover the way to re-be her lover once again

Read every book, looked for every meditation and peom
Just to bring home that old sweet sensation
But it ain't no use to me to try to get the feeling
I want to get that feeling again

I've been up, down, tryin' to get the feelingÂ
I've been up, down, tryin' to get the feelingÂ
I've been up, down, tryin' to get the feelingÂ
I've beenÂ tryin' to get the feelin' again
"
"""More Than You'll Ever Know""",Christian Bautista,"""Just A Love Song...Live!""","

Now don't you worry anymore
'Cause I told you before
I am never ever leaving you
Believe our love will make it through

Take my hand
We'll walk a while, we'll talk a while
Feel my love
Always there beside you
Be the one
I know you'll tell me everything
You are the one
I cherish more than anything

I love you more than
You'll ever know
I love you more than
You'll ever see
More than my heart
Could ever show
I love you more than
You'll ever know

Think of me
And know that I'll believe in you
There'll always be
This precious time together
With every tear
A love so strong
No words could ever say
A love to last forever

I love you more than
You'll ever know
I love you more than
You'll ever see
More than my heart
Could ever show
I love you more than
You'll ever know...

Take my hand
We'll walk a while, we'll talk a while
Feel my love
Always there beside you
Be the one
I know you'll tell me everything
You are the one
A cherish more than anything

I love you more than
You'll ever know
I love you more than
You'll ever see
More than my heart
Could ever show
I love you more than
You'll ever know, ooh...

More than you'll... ever know...
"
"""Only Reminds Me Of You""",Christian Bautista,"""Just A Love Song...Live!""","

La la la la la la la, la la la la, oh...

I see you, beside me
It's only a dream
A vision of what used to be
The laughter, the sorrow
Pictures in time
Fading to memory
How could I ever let you go
Is it too late to let you know

I try to run from your side
But this place I hide
It only reminds me of you
When I turn out of the light
Even the night
It only reminds me of you

I needed my freedom
That's what I thought
But I was a fool to believe
My heart lied while you cried rivers of tears
But I was too blind to see
Everything we've been
Through before
Now it means so much more

I try to run from your side
But this place I hide
It only reminds me of you
When I turn out of the light
Even the night
It only reminds me of you
Only you

Please come back to me
I'm down on my knees
Girl can't you see

How could I ever let you go
Is it too late to let you know

I try to run from your side
But this place I hide
It only reminds me of you
When I turn out of the light
Even the night
It only reminds me of you
You... oh woah...
It only reminds me of you
"
"""Beautiful In My Eyes""",Christian Bautista,"""Just A Love Song...Live!""","

You're my piece of mind
In this crazy world
You're every thing
I've tried to find
Your love is a pearl
You're my Mona Lisa
You're my rainbow skies
And my only prayer
Is that you realize
You'll always be beautiful in my eyes

The world will turn
And the seasons will change
And all the lessons we will learn
Will be beautiful and strange
We'll have our fell of tears
Our share of sight
My only prayer is that you realize
You'll always be beautiful in my eyes

You will always be, beautiful in my eyes
And the passing years will show
That you will always grow
Ever more beautiful in my eyes

And there are lines upon my face
From a life time of smiles
When the time comes to embrace
For one long last wine
We can laugh about
How time really flies
We won't say goodbye
'Cause true love never dies
You'll always be beautiful in my eyes

You will always be, beautiful in my eyes
And the passing years will show
That you will always grow
Ever more beautiful in my eyes
The passing years will show
That you will always grow
Ever more beautiful
Ever more beautiful
Ever more beautiful in my eyes
"
"""Make It With You""",Christian Bautista,"""Just A Love Song...Live!""","

Hey have you ever tried
Really reaching out for the other side
I may be climbing on rainbows
But baby here goes

Dreams they're for those who sleep
Life is for us to keep
And if you're wondering what this song is leading to
I want to make it with you
I really think that we can make it girl

No, you don't know me well
In every little thing
Only time will tell
If you believe the things that I do
And we'll see it through

Life can be short or long
Love can be right or wrong
And if I choose the one
I'd like to help me through
I'd like to make it with you
I really think that we can make it girl

Baby you know that
Dreams they're for those who sleep
Life is for us to keep
And if I choose the one
I'd like to help me through
I'd like to make it with you
I really think that we can make it girl
I really think that we can make it girl
I really think that we can make it girl
"
"""Got To Believe In Magic""",Christian Bautista,"""Just A Love Song...Live!""","

Take me to your heart
Show me where to start
Let me play the part of your first love
All the stars are right
Every wish is ours tonight my love

Pity those who wait
Trusting love to fate
Finding out too late
That they've lost it
Never let them go
They will never know
The ways of love

Got to believe in magic
Tell me how two people find each other
In a world that's full of strangers
Got to believe in magic
Something stronger than the moon above
'Cause it's magic when two people fall in love

I will never know
Why I need you so
All I need to know is this feeling
Please handle it with care
We were born to share this dream, my love

Got to believe in magic
Tell me how two people find each other
In a world that's full of strangers
Got to believe in magic
Something stronger than the moon above
'Cause it's magic when two people fall in love

Got to believe in magic
Tell me how two people find each other
In a world that's full of strangers
Got to believe in magic
Something stronger than the moon above
'Cause it's magic when two people fall in love
(Got to believe in magic)
Something stronger than the moon above
'Cause it's magic when two people fall in, love

La la la la la
"
"""Fixing A Broken Heart""",Christian Bautista,"""Just A Love Song...Live!""","

There was nothing to say
The day she left
Just filled a suitcase
Full of regrets
I hailed a taxi in the rain
Looking for some place
To ease the pain, ooh
Then like an answered prayer
I turned around
And found you there

You really know where to start
Fixing a broken heart
You really know what to do
Your emotional tools
Can cure any fool
Whose dreams have fallen apart
Fixing a broken heart, oooh...

Never could understand
What I'm going through
There must be a plan
That led me to you
Because the hurt just disappears
In every moment
That you are near, yeah
Just like an answered prayer
You make the loneliness
Easy to bear

You really know where to start
Fixing a broken heart
You really know what to do
Your emotional tools
Can cure any fool
Whose dreams have fallen apart
Fixing a broken heart

Soon the rain will stop falling baby
Let's forget the past
'Cause here we are at last

You really know where to start
Fixing a broken heart
You really know what to do
Your emotional tools
Can cure any fool
Whose dreams have fallen apart
Fixing a broken heart
Fixing a broken heart
"
"""I Could Not Ask For More""",Christian Bautista,"""Just A Love Song...Live!""","

Lying here with you
Listening to the rain
Smiling just to see
The smile upon your face
And these are the moments
I thank God that I'm alive
And these are the moments
I'll remember all my life
I found all I've waited for
And I could not ask for more, oh..

Looking in your eyes
Seeing all I need
Everything you are
Is everything to me
And these are the moments
I know heaven must exist
And these are the moments
I know all I need is this
I've got all I've waited for
And I could not ask for more

I could not ask for more than this time together
I could not ask for more than this time with you
Every prayer has been answered
Every dream I have's come true
And right here in this moment
Is right where I'm meant to be
Oh, here with you here with me, oh

These are the moments
I thank God that I'm alive
And these are the moments
I'll remember all my life
I've got all I've waited for
And I could not ask for more

I could not ask for more than this time together
I could not ask for more than this time with you
Every prayer has been answered
Every dream I have's come true
And right here in this moment
Is right where I'm meant to be
Oh, here with you here with me

I could not ask for more than the love you give me
'Cause it's all I've waited for
And I could not ask for more, oh, oh
And I could not ask for more, oh, oh
And I could not ask for more
"
"""Of All The Things""",Christian Bautista,"""Just A Love Song...Live!""","

Of all the things I've ever done
Finding you will prove to be the most important one
I would never trade the tears
The conversations no one hears
The learning how to walk before we run

Of all the kites I ever flew
Most came tumbling down except the one I sent up with you
I don't wanna change a thing
Break the spell or cut the string
When every wish I make is coming true, with you

Sometimes I forget
To say how much I love you
Purposely I bet
'Cause I'm so busy thinking of you

Ooh...
So in this world of odds and ends
I'd rather have a part of you
Than all of my so-called friends
You have taught me how to feel
What is false and what is real
Of all the things I ever wanna do
I think I'll start and end with loving you

You have taught me how to feel
What is false and what is real
Of all the things I ever wanna do
I think I'll start and end with loving you.....
"
"""Nothing Can Stop Us Now""",Christian Bautista,"""Just A Love Song...Live!""","

Soft as a rainbow like stardust and moonglow
I see the love in your eyes
Like autumn leaves falling
And the first light of morning
It came to my surprise
True love calls just once in a lifetime
Why should we wait when now is the right time

Nothing can stop this love we're making
Nothing can stand in our way
Nothing can block this road we've taken
Nothing can stop us now

The joy of surrender
So strong yet so tender
I give my heart to you
You know you can trust me
And that's how it must be
No matter what we do
Faithful friends and lovers forever
Right to the end we'll always be together

Nothing can stop this love we're making
Nothing can stand in our way
Nothing can block this road we've taken
Nothing can stop us now

When love comes sweetly, to your door
Embrace completely
What your soul is longing for

Nothing can stop this love we're making
Nothing can stand in our way
Nothing can block this road we've taken
Nothing can stop us now

Nothing can stop us now
"
"""Be My Number Two""",Christian Bautista,"""Just A Love Song...Live!""","

Won't you be my number two
Me and number one are through
There won't be too much to do
Just smile when I feel blue

And there's not much left of me
What you get is what you see
Is it worth the energy
I leave it up to you

And if you've got something to say to me
Don't try to lay your funny ways on me
I know that it's really not fair of me
But my heart's seen too much action

Every time I look at you
You'll be who I want you to
And I'll do what I can do
To make a dream or two come true
(If you'll be) if you'll be my number two

And if you've got something to say to me
Don't try to lay your funny ways on me
I know that it's really not fair of me
But my heart's seen too much action

And every time I look at you
You'll be who I want you to
And I'll do what I can do
To make a dream or two come true
(If you'll be) if you'll be my number, two...
"
"""Finding Out The Hard Way""",Christian Bautista,"""Just A Love Song...Live!""","

I can't take all the blame now can I
It takes more than one to lose
Such a fine line that lies between
But holds together

Turn to the night
Turn to the time
Whoa... and I'm findin' out the hard way
It's gonna take some tears
Little bit of heartache
We're like islands in the stream
Watchin' all our dreams
Startin' to fade, fadin' away

A moment gone is gone forever
It's like water through the hands
And you spin the
Wheel of misfortune

Watching the time
We're livin' in love
No... if I find another hallway
It's gonna take some tears
A little bit of heartache
We're like islands in the stream
Watchin' all our dreams
Startin' to fade, fadin' away

I keep reachin' out
Come up empty handed
Didn't I let you down
Or did I leave you stranded

And I'm findin' out the hard way
It's gonna take some tears
A little bit of heartache
We're like islands in the stream
Watchin' all our dreams
Startin' to fade, fadin' away

Whoa... and I'm findin' out the hard way
It's gonna take some tears
A little bit of heartache
We're like islands in the stream
Watchin' all our dreams
Startin' to fade, fadin' away
Startin' to fade, fadin' away
Startin' to fade, fadin' away
Fade away...
"
"""Blue Eyes Blue""",Christian Bautista,"""Just A Love Song...Live!""","

I thought that you'd be loving me
I thought you were the one who'd stay forever
But now forevers come and gone
And I'm still here alone

'Cause you were only playing
You were only playing with my heart
I was never waiting
I was never waiting for the tears to start

It was you (it was you...)
Who put the clouds around me
It was you (it was you...)
Who made the tears fall down
It was you (it was you...)
Who broke my heart in pieces
It was you, it was you
Who made my blue eyes blue
Oh... I never should have trusted you

I thought that I'd be all you need
In your eyes I thought I saw my heaven
But now my heavens gone away
And I'm out in the cold

'Cause you had me believing
You had me believing in a lie
Guess I couldn't see it
I guess I couldn't see it till I saw goodbye

It was you (it was you...)
Who put the clouds around me
It was you (it was you...)
Who made the tears fall down
It was you (it was you...)
Who broke my heart in pieces
It was you, it was you
Who made my blue eyes blue
Oh... I never should have trusted you

'Cause you were only playing
You were only playing with my heart
I was never waiting
I was never waiting for the tears to start

It was you
Who put the clouds around me
It was you

It was you (it was you...)
Who put the clouds around me
It was you (it was you...)
Who made the tears fall down
It was you (it was you...)
Who broke my heart in pieces
It was you, it was you
Who made my blue eyes blue
Oh... I never should have trusted you
Oh... I never should have trusted you
Oh... I never should have trusted you
Oh... I never should have trusted you
"
"""Cry For Help""",Christian Bautista,"""Just A Love Song...Live!""","

Shes taken my time
Convince me shes fine
But when she leaves I'm not so sure
It's always the same
She's playing her game
And when she goes I feel to blame
Why wont she say she needs me?
I know she's not as strong as she seems

Why don't I see her cry for help?
Why don't I feel her cry for help?
Why don't I hear her cry for help?

I wandered around
The streets of this town
Trying to find sense of it all
The rain on my face
It covers the trace
Of all the tears I'd had to waste
Why must we hide emotions?
Why must we never break down and cry?

All that I need is to cry for help
Somebody please hear me cry for help
All I can do is cry for help

No need to feel ashamed
Release the pain cry for help
Cry for help is all I need
All I need is a cry for help
Cry for help is all I need
All I need is a cry for help

Why must we hide emotions?
Why can't we ever break down and cry?

All that I need is to cry for help
I will be there when you cry for help
Why don't I hear her cry for help?

All that I need is to cry for help
Somebody please hear me cry for help
All I can do is cry for help

All that I need is to cry for help
I will be there when you cry for help
Is it so hard to cry for help?

Cry for help is all I need
All I need is a cry for help
Cry for help is all I need
All I need is a cry for help

Cry for help is all I need
All I need is a cry for help
Cry for help is all I need
All I need is a cry for help

Cry for help is all I need
All I need is a cry for help
Cry for help
"
"""Heaven Help""",Christian Bautista,"""Just A Love Song...Live!""","

There comes a time
To be free of the heart
I wanna be ready
Ready to start
On a love journey
Got places to go
Made up my mind
And I have got to let you know

Heaven help the heart, that let's me inside
Heaven help the one, who comes in my life
Heaven help the fool, that walks through my door
'Cause I decided right now
I'm ready for love
Ready for love, yeah

A funny feeling coming over me
Now I'm inspired and open to being
In love place but it's out of my hands
I'm telling you baby that you got to understand

Heaven help the heart, that let's me inside
Heaven help the one, who comes in my life
Heaven help the fool, that walks through my door
'Cause I decided right now
I'm ready for love
Ready for love, yeah

I can't see what's out there for me
And I know love offers no guarantee
I'll take a chance and I'm telling you something, babe
I got to let you know

Heaven help the heart, that let's me inside
Heaven help the one, who comes in my life
Heaven help the fool, that walks through my door
'Cause I decided right now
I'm ready for love
Ready for love, yeah
"
"""I Won't Hold You Back""",Christian Bautista,"""Just A Love Song...Live!""","

If I had another chance tonight
I'd try to tell you that
The things we had we're right
Time can't erase the love we shared
But it gives me time to realize
Just how much you cared

Now you're gone I'm really not the same
I guess I have myself to blame
Time can't erase the things we said
But it gives me time to realize
That you're the one instead

You know I won't hold you back now
The love we had just can't be found
You know I can't hold you back now

Now that I'm alone it gives me time
To think about the years that you we're mine
Time can't erase the love we shared
But it gives me time to realize
Just how much you cared

I know I won't hold you back now
The love we had just can't be found
You know I can't hold you back now

You know I won't hold you back now
The love we had just can't be found
You know I can't hold you back now
The love we had just can't be found
You know I won't hold you back now
"
"""If Ever You're In My Arms Again""",Christian Bautista,"""Just A Love Song...Live!""","

Ohhh...

It all came so easy
All the loving you gave me
The feelings we shared
And I still can remember
How you touched me so tender
It told me you cared

We had a once in a lifetime
But I just couldn't see
Until it was gone
A second once in a lifetime
May be too much to ask
But I swear from now on

If ever you're in my arms again
This time I'll love you much better
If ever you're in my arms again
This time I'll hold you forever
This time we'll never end

I'm seeing clearly
How I still need you near me
I still love you so
There's something between us
That won't ever leave us
There's no letting go

We had a once in a lifetime
But I just didn't know it
'Til my life fell apart
A second once in a lifetime
Isn't too much to ask
'Cause I swear from the heart

If ever you're in my arms again
This time I'll love you much better
If ever you're in my arms again
This time I'll hold you forever
This time we'll never end, never end

The best of romances
Deserve second chances
I'll get to you somehow
'Cause I promise now

If ever you're in my arms again
This time I'll love you much better
If ever you're in my arms again
This time I'll hold you forever
This time we'll never end
(If ever you're in my arms again)
(This time I'll love you much better)
If ever you're in my arms again
This time I'll hold you forever
This time we'll never end
"
"""You""",Christian Bautista,"""Just A Love Song...Live!""","

You give me hope
The strength the will to keep on
No one else can make me feel this way
And only you
Can bring out all the best I can do
I believe you turn the tide
And make me feel real good inside

You pushed me up
When I'm about to give up
You're on my side when no one seems to listen
And if you go
You know the tears won't help but show
You'll break this heart and tear it apart
Then suddenly the madness starts

It's your smile, your face, your lips that I miss
Those sweet little eyes
That stare at me and make me say
I'm with you through all the way
'Cause it's you, who fills the emptiness in me
It changes ev'rything, you see
When I know I've got you, with me

You pushed me up
When I'm about to give up
You're on my side
When no one seems to listen
And if you go
You know the tears won't help but show
You'll break this heart and tear it apart
Then suddenly the madness starts

It's your smile, your face, your lips that I miss
Those sweet little eyes
That stare at me and make me say
I'm with you through all the way
'Cause it's you, who fills the emptiness in me
It changes ev'rything, you see
When I know I've got you, with me

It's your smile, your face, your lips that I miss
Those sweet little eyes
That stare at me and make me say
I'm with you through all the way.
'Cause it's you, who fills the emptiness in me
It changes ev'rything, you see
When I know I've got you, with me...
With me...
"
"""Just A Love Song""",Christian Bautista,"""Just A Love Song...Live!""","

Here we are again and words are hard to find
But I guess that never was my style
All I have to offer is my song so I play it well
'Cause it's all for you

It's just a love song
And I will sing it all for you
Just a love song
A simple melody for two
But to me it sounds just like a symphony
And when the words have come and gone
My love will linger on for you

Hope you'll understand how much you mean to me
All the ways you've brought me happiness
Just to say it isn't quite enough so I'll play it well
And I hope you'll see

It's just a love song
And I will sing it all for you
Just a love song
A simple melody for two
But to me it sounds just like a symphony
Just a love song
Just a love song for you

It's not easy for me baby
I know it's hard to understand
I get that feeling everytime
I try to say, I love you

All the feelings I have locked inside my soul
All the magic you bring out in me
You're my inspiration
My every dream so listen well
And I think you'll know

It's just a love song
And I will sing it all for you
Just a love song
A simple melody for two
But to me it sounds just like a symphony
And when the words have come and gone
My love will linger on for you

Just a love song
Just a love song for you
"
"""The One Who Won My Heart""",Christian Bautista,"""Captured""","

I swore I'd let nobody in
Not that way again
I'd fixed it so they won't stand a chance
But you lessened the distance
I think you knew what this could be
You never gave up reaching for me

[Chorus:]
Because you hold me up so high
Give yourself with no condition
Because you guide me
When I'm stumbling in the dark
You hear what's deep inside
When I need you there to listen
You're the one who won my heart

And it's still a mystery
What you see in me
Coz you know I've never been an open book
But maybe I'm changing
Just a little less true
There's not a question
I owe it to you

[Repeat Chorus]

[Bridge:]
And I know you keep it safe
I trust in you that way
To keep with your possession
Every moment everyday

[Repeat Chorus]

The one who won my heart
"
"""Creation""",Christian Bautista,"""Captured""","

I've been waiting for so long to see you
I never knew how good it could feel to held you
I never imagine the one person
Could ever mean so muh but then it happen
Just like I prayed for a blessing from above

[Chorus:]
There you are what a creation, Needed my patience
Deserving all my time, Deserving all my time
So beautiful what a creation, simply amazing instantly changing my life

I realized everyday, I need you I really do
And If it always through, I still want you
And you'll always be, the whole world to me
The God's precious gift, everytime you smile, every single kiss
I'd give my life for this

[Repeat Chorus]

[Bridge:]
And I just wanna hold you, And never let you go
And now that I have, Baby I won't take you for grantd
Here's why you're the greatest thing, That has happened in my life

[Repeat Chorus]

...Life...

Simply amazing instantly changing my life
"
"""Take A Ride""",Christian Bautista,"""Captured""","

Do you see me come in
And hear me whispering your name
Wish I could be part of your life
Wherever you may be

Cause I feel you here inside me right now
I can feel the light that shine upon your face
The color of your smile I'm longing to embrace

[Chorus:]
Hold my hand, take a ride
We'll fly tonight

Don't be afraid to come with me
You'll be safe and warm

Trust me once for me to prove
That we can reach the stars above.. tonight

Just this moment
Only the two of us

Have you see me smiling
Looking at your pretty face
Wish I could have just one kiss
I can fight no more with this feeling

Cause I know now
I love you right now

I have never felt the way u make me feel
Cant u hear the beat that speaks within my heart

[Chorus]
"
"""Limutin Na Lang""",Christian Bautista,"""Captured""","

[Intro:]
Di kailangan nang magtanong pa't mag-alala
iyong pansinin ako'y lagi nang masaya
gusto mang sabihin ngunit kinukubli
ang aking dalangin mapasayong tabi

[Chorus:]
mabuting limutin na lang napagiwanan ng puso
mas mainam pang ngumiti, kung ako'y masasaktan lang

may halaga pa ba mga sandaling kay saya
dapat pa ba na mahalin pa kita
gusto mang sabihin ngunit kinukubli
ang aking dalangin mapasayong tabi

[Chorus:]
mabuting limutin na lang napagiwanan ng puso
mas mainam pang ngumiti, kung ako'y masasaktan lang
(ohh!)

dapat pa ba, na mahalin pa kita
gusto mang sabihin ngunit kinukubli
ang aking dalangin mapasayong tabi

[Chorus:]
mabuting limutin na lang napagiwanan ng puso
mas mainam pang ngumiti, kung ako'y masasaktan lang (ohh!)

[Chorus:]
mabuting limutin na lang napagiwanan ng puso
mas mainam pang ngumiti, kung ako'y masasaktan lang

napagiwanan ng puso
"
"""Just This Time""",Christian Bautista,"""Captured""","

One summer has gone cold
My love just couldn't hold
Some things have remained
In the soothing warmth of rain
Yea

Just this time
I wanna let you know
That I love you so..
Just for once
I'm gonna let u fell
That I love you still

Dark clouds in the sky
Would really make us cry
I know you and I
Just really need to try
Yea...

Just this time
I'm gonna let you know
That I love you so.....
Just for once
I'm gonna let you feel
That I love you still.....

The friends that we bear
Hearts that we tear
We just cant be there...

Just this time
I'm gonna let you know
That I love you so..
Just for once
I'm gonna let you feel
That I love you still..
Just this time
I'm gonna let you know
That I love you so!
Just for once
I'm gonna let you feel
That I love you still......

I love you still....
Oooooo..
"
"""Nakalimutan Kong Sabihin""",Christian Bautista,"""Captured""","

[Intro:]
Bakit laging sa huli ang pagiingat, ang pagsisisi
nung ika'y kapiling pa minahal mo ako ngunit di ko nasabi
sino ka ba, sa aking puso
nagbago ka

[Chorus:]
nakalimutan kong sabihin, di ko pinansin ang iyong damdamin
nang ikaw ay lumisan saka ko nalaman mahal pala kita
nakalimutan kong sabihin sana'y di pa huli ang lahat
nakikiusap ako, nagmamakaawa sa'yo
patawarin mo sana, nakalimutan kong sabihin mahal kita

kung maibabalik ko lang ang sandaling ika'y kapiling
asahang iingatan ko ang pagibig mo di ko sasayangin
alam ko na, kung sino ka sa puso ko
kung kailan pa

[Repeat chorus]

[Bridge:]
akala ko di ka magbabago

[Chorus:]
nakalimutan kong sabihin, di ko pinansin ang iyong damdamin
nang ikaw ay lumisan saka ko nalaman mahal pala kita
nakalimutan kong sabihin sanay di pa huli ang lahat
nakikiusap ako, nagmamakaawa sa'yo
patawarin mo sana, nakalimutan kong sabihin mahal kita

...mahal kita
"
