Song,Artist,Album,Lyrics
"""Lyric & Beat""",Darren Espanto,"""Lyric And Beat, Vol. 01""","

Lyric and beat

Yeah, get up and dance
'Cause the lyric of your life awaits
There ain't no plans, it's yet to be written
Just take the chance and
Dance to your beat and get away
Only you can make it happen
Oh, let's make it happen
Na-na-na-na

Easy to get discouraged, be damaged
In your mind, those doubts got you tired of runnin' (Runnin')
Holdin' on despite the sadness now
Believe, it's not your fate

Get up and dance
'Cause the lyric of your life awaits
There ain't no plans, it's yet to be written
Just take the chance and
Dance to your beat and get away
Only you can make it happen
Oh, let's make it happen

Those demons in your head, want it left all unsaid
Don't let it waste your time and just live your life your way
Take a risk and just write a different lyric everyday
Don't need to drive this road on your own, you're not alone

There's no road map to the place you wanna go
(Navigate to the beat of your heart)
There's a million ways to go but no one knows
'Cause your journey's yours

Get up and dance
'Cause the way lyric of your life awaits
There ain't no plans, it's yet to be written
Just take the chance and
Dance to your beat and get away
Only you can make it happen
Oh, let's make it happen

Those demons in your head, want it left all unsaid
Don't let it waste your time and just live your life your way
Take a risk and just write a different lyric everyday
Don't need to drive this road on your own, you're not alone

Just call my name
Got your back when you fall
'Cause I'll be there
Don't be afraid when you're alone
'Cause we'll be victors
Yeah, that's who we are
We're like this shining stars, oh

'Di ka nag-iisa (Ayy)
Dito sa werpa, lahat tayo'y kapamilya
Mula noon, hanggang ngayon, anumang oras
'Yan ika'y makakaasa (Oh)
Kahit saan, kahit kailan, sabay-sabay tayong lalaban
Sa dami ng ating pinagdaanan
Lahat ng pangarap ay makakamtan (Oh)
Call your friends when you need it (Be there in a minute)
Friends who won't let you down (I will be down with you)
Call your friends when you need it (Be there in a minute)
Friends who won't let you down
You know, I won't let you down

You know, I won't let you down
You know, I won't let you down
You know, I won't let you down
You know, I won't let you down
You know, I won't let you down
You know, I won't let you down
You know, I won't let you down (Oh)
You know, I won't let you down

Get up and dance
'Cause the way lyric of your life awaits
There ain't no plans, it's yet to be written
(Here ain't no plans, it's yet to be written, oh)
Just take the chance and (Just take the chance)
Dance to your beat and get away
Only you can make it happen
Oh, let's make it happen

Call your friends when you need it
Friends who won't let you down
"
"""Marry Me, Marry You""",Darren Espanto,No Album,"

Marry me, marry you
We've come so far
Now here we are
Singin' I do do do do
Marry me, marry you
For who you are
And your battle scars
Love them too too too too

I don't care, I don't care what they say
What they say I don't care in my eyes
Everything about you is lovely
So beautiful, wonderful knowing you'll

Marry me, marry you
We've come so far
Now here we are
Singin' I do do do do
Marry me, marry you
For who you are
And your battle scars
Love them too too too too

I see your scars, they're like stars
Giving light in the dark
Put back broken parts of my heart
I'm not lookin' for someone perfect
I want you, the real you

When I say I do do do
Means I'm lovin' you you you
And it's not only you
But all the little things, little things
Our love will last, never pass
Never mind your past is past
Will love you like your mom
Protect you like your daddy has done

Marry me, marry you
We've come so far
Now here we are
Singin' I do do do do
Marry me, marry you
For who you are
And your battle scars
Love them too too too too

Marry me, marry me, marry me, marry me, marry me, aah...
Marry me, marry you, marry, aah...
Marry me, marry you, marry, aah...

Found my starlight, my sunlight, my moonlight
You're like shining spotlight
Love shining so bright
You're my starlight, my sunlight, my moonlight
My guide like a searchlight
In my dark nights you're my day light

Marry me, marry you
We've come so far
Now here we are
Singin' I do do do do
Marry me, marry you
For who you are
And your battle scars
Love them too too too too

Marry me, marry me, marry me, marry me, marry me, aah...
Marry me, marry you, marry, aah...
Marry me, marry you, marry, aah...

Marry me, marry you
We've come so far
Now here we are
Singin' I do do do do
Marry me, marry you
For who you are
And your battle scars
Love them too too too too
"
"""Nanay Tatay""",Darren Espanto,No Album,"

Nanay Tatay gusto kong tinapay
Ate kuya gusto kong kape
Lahat ng gusto ko ay susundin ninyo
Ang magkamali ay pipingutin ko

Ohh... ohhhhh
Nanay tatay ang gusto ko'y tinapay
Ate kuya ang gusto ko'y kape
Lahat ng gusto ko ay susundin ninyo
Ang magkamali ay pipingutin ko ohhh

Ako'y anak mahirap kahit magsumikap
Si nanay at si tatay laging nakabantay
Na wag maging madamot kahit bitin ang kumot
Matutong maghintay basa pang nakasampay
Tulungan mo ang sarili mo
Subukan mo at ang mararating mo ay malayo

Nanay tatay ang gusto ko'y tinapay
Ate kuya ang gusto ko'y kape
Lahat ng gusto ko ay susundin ninyo
Ang magkamali ay pipingutin ko ohhh

Nanay tatay ang gusto ko'y tinapay
Ate kuya ang gusto ko'y kape
Lahat ng gusto ko ay susundin ninyo
Ang magkamali ay pipingutin ko ohhh

Laging tatandaan
Dapat ay mamahagi
Sige lang kahit ilan tiyak ay mababawi
Di man sa mismong bagay na iyong ibinigay
At ang kapalit ay hindi dapat hinihintay
Bagkus isipin ang aral na ipinaabot
Ang pagpasok sa kulambo kahit pa nakabaluktot
Kayo ikaw ako sila sabay na magpasya
Pag ikay madamot ay di ka magiging masaya

Tulungan mo ang sarili mo
Subukan mo at ang mararating mo ay malayo
Ohhhhh

Nanay tatay ang gusto kong tinapay
Ate kuya ang gusto kong kape
Lahat ng gusto ko ay susundin ninyo
Ang magkamali ay pipingutin ko ohhh

Nanay tatay ang gusto ko'y tinapay
Ate kuya ang gusto ko'y kape
Lahat ng gusto ko ay susundin ninyo
Ang magkamali ay pipingutin ko ohhh

Nanay tatay ang gusto ko'y tinapay
Ate kuya ang gusto ko'y kape
Lahat ng gusto ko ay susundin ninyo
Ang magkamali ay pipingutin ko ohhh

Tulungan mo ang sarili mo
Subukan mo at ang mararating mo ay malayo
Ohhhhh
"
"""One Moment In Time""",Darren Espanto,No Album,"

Each day I live
I want to be a day to give the best of me
I'm only one, but not alone
My finest day is yet unknown
I broke my heart for every gain
To taste the sweet, I face the pain
I rise and fall, yet through it all this much remains

I want one moment in time
When I'm more than I thought I could be
When all of my dreams are a heart beat away
And the answers are all up to me
Give me one moment in time
When I'm racing with destiny
and in that one moment of time
I will feel, I will feel eternity

I've lived to be the very best
I want it all, no time for less
I've laid the plans
Now lay the chance here in my hands

Give me one moment in time
When I'm more than I thought I could be
When all of my dreams are a heart beat away
And the answers are all up to me
Give me one moment in time
When I'm racing with destiny
and in that one moment of time
I will feel, I will feel eternity

You're a winner for a lifetime
If you seize that one moment in time
Make it shine

Give me one moment in time
When I'm more than I thought I could be
When all of my dreams are a heart beat away
And the answers are all up to me
Give me one moment in time
When I'm racing with destiny
and in that one moment of time
I will be, I will be, I will be free
I will be, I will be free
"
"""Pabalik Sa'yo""",Darren Espanto,No Album,"

Oh, hindi lubos maisip
Ang panaginip
Laging ikaw ang laman
Kahit nawala ang init
Puro lamig at galit
Pwede ko bang malaman?

Dahil ikaw parin ang nasa isip ko
Kahit na nawala at lumayo
Ikaw parin ang nanaisin ko
Babalik pa rin kahit na magulo

Ako'y babalik at babalik
Parin sa'yo
Bakit ba hindi matuto-tuto
Ako'y babalik at babalik
Parin sa'yo
Umaasa parin ako
(Sa iyo)

Sa'yo (pabalik ng pabalik)
Sa'yo (pabalik ng pabalik)
Pilit na bumabalik (Sa iyo)

Sa'yo (pabalik ng pabalik)
Sa'yo (pabalik ng pabalik)
Pilit na bumabalik

Pwede ba nating ayusin
O tapusin?
Di na kinakaya
Kahit na anong mangyari
Para sa akin
Tayo'y nakatadhana

Dahil handang sumugal kahit na malabo
Sa pag-asa makikipaglaro
Ikaw parin ang nanaisin ko
Babalik pa rin kahit na magulo

Ako'y babalik at babalik
Parin sa'yo
Bakit ba hindi matuto-tuto
Ako'y babalik at babalik
Parin sa'yo
Umaasa parin ako
(Sa iyo)

Sa'yo (pabalik ng pabalik)
Sa'yo (pabalik ng pabalik)
Pilit na bumabalik (Sa iyo)

Sa'yo (pabalik ng pabalik)
Sa'yo (pabalik ng pabalik)
Pilit na bumabalik (Sa iyo)

Ohh
Sarili ma'y abalahin
Di madaling ika'y limutin
Kahit na subukan pa
Hinding Hindi na mabura
Sa isip at sa puso'y nandito ka
Alam kong ikaw lang, di mapapalitan
Di ko kayang matutunang magmahal ng iba

Ikaw parin ang nasa isip ko
Kahit na nawala at lumayo
Ikaw parin ang nanaisin ko
Babalik pa rin kahit na magulo

Ako'y babalik at babalik
Parin sa'yo
Bakit ba hindi matuto-tuto
Ako'y babalik at babalik
Parin sa'yo
Umaasa parin ako
(Sa iyo)

Sa'yo (pabalik ng pabalik)
Sa'yo (pabalik ng pabalik)
Pilit na bumabalik (Sa iyo)

Sa'yo (pabalik ng pabalik)
Sa'yo (pabalik ng pabalik)
Pilit na bumabalik (Sa iyo)
"
"""Pagbigyang Muli""",Darren Espanto,No Album,"

Muli ay 'yong pagbigyan, ako'y nagkamali
Muli ay 'yong patawarin, ako'y nagsisisi
Alam kong ako'y nangakong 'di na mauulit pa
Ako'y nagkamali sa 'yo, muli ay patawarin mo

Ako ba'y 'yong yayakapin?
Nakaraa'y kayang limutin
Magtiwalang muli, mahalin mong muli
Magbalik ka sa 'kin

'Di ko kakayanin kung ika'y mawawala sa aking piling
'Di ko kakayanin 'pag nalaman kong wala nang pag-ibig sa akin
'Di kayang mag-isa, gustong kasama kita
Sa 'yo lang ang pag-ibig ko
Magtiwalang muli, ito na ang huling pagkakamali
Pag-ibig ko'y muling tanggapin

Muli ay 'yong pagbigyan, pag-ibig natin
Sabihin mo sa akin, ang 'yong gusto'y susundin
Magtiwalang 'di sinasadyang maging 'di tapat sa 'yo
Nakalimot nga ako, nangyari'y 'di ginusto

Ako pa ba'y kayang yakapin?
Ang init ng halik sa akin
Kaya bang ibalik? Dama ang bawat saglit
Ng sakit ngayong wala ka na

'Di ko kakayanin kung ika'y mawawala sa aking piling
'Di ko kakayanin 'pag nalaman kong wala nang pag-ibig sa akin
'Di kayang mag-isa, gustong kasama kita
Sa 'yo lang ang pag-ibig ko
Magtiwalang muli, ito na ang huling pagkakamali
Pag-ibig ko'y...

Muling tanggapin
Muling mahalin, 'di kakayaning
Ika'y mawala sa aking piling
Muling mahalin, ika'y magbalik, magtiwalang muli
Muling ibalik ang pag-ibig na dati'y sa atin 'pagkat...

'Di ko kakayanin kung ika'y mawawala sa aking piling
'Di ko kakayanin 'pag nalaman kong wala nang pag-ibig sa akin
'Di kayang mag-isa, gustong kasama kita
Sa 'yo lang ang pag-ibig ko
Magtiwalang muli, ito na ang huling pagkakamali
Pag-ibig ko'y muling tanggapin

Muling tanggapin
Muling tanggapin
Muling tanggapin
"
"""Pangarap Kong Pangarap Mo""",Darren Espanto,No Album,"

Nandito ako dahil sa 'yo
'Di ko alam kung kakayanin
Kung hindi kita kasama
Sa aking paglipad
Ikaw ang hanging nagdala sa akin
Sa mga bituin

Pangarap ko ay ang pangarap mo
Iaalay sa 'yong s'yang unang nagbigay
Ng tiwala't pagmamahal na walang kapalit
Nang dahil sa'yo'y mabubuo
Ang pangarap kong
Pangarap mo

Nagtiwala kang kakayanin kong lahat
Nabura ang mga pag-aalinlangan ko
Dahil sa'yo
Pinakita mo sa akin mga kaya kong gawin
At 'wag matakot abutin at liparin itong

Pangarap ko ay ang pangarap mo
Iaalay sa 'yong s'yang unang nagbigay
Ng tiwala't pagmamahal na walang kapalit
Nang dahil sa'yo'y mabubuo
Ang pangarap ko

Ang lahat ng ito'y ginawa mo para sa akin
Saan man makarating ay dadalhin
Magtiwalang mapapasaakin

Ang pangarap ko ay ang pangarap mo
Iaalay sa 'yong s'yang unang nagbigay
Ng tiwala't pagmamahal na walang kapalit
Nang dahil sa'yo'y mabubuo
Dahil sa'yo'y maaabot
Ngayo'y matutupad na ang lahat ng pangarap ko
Pangarap mo
Pangarap ko
Pangarap mo
"
"""Poison""",Darren Espanto,No Album,"

I always call you first but you never really pick up
Had you at your worst but when it's me you let me blow up
You never understand what you're doin' to me
You always have excuses either way

Don't know why each time you pass me by I get so nervous
Hesitant to walk towards you, don't know why I do this
When I call you're always unavailable
But if you'd call I'd answer right away

Yeah, am I just dumb, you make me numb and all fuzzy
When I'm with you nothing ever really feels the same
You drive me crazy but I stick with you
My heart jumps in every single way

You, you
You're like a
Tattoo
You're etched into my skin
I can't stop thinking 'bout you
You're poison to me
But I can't live without you

You, you
You make me ask if
It's true
You're deep under my skin
Why can't I just forget you
You're poison to me
But I can't be without you

(Poison)

Always see you do the things you know would really hurt me
Had you on my mind but you never thought about me
You want me here but you keep pushing me away
Don't know if you want me to stay

Yeah, am I just dumb, you make me numb and all fuzzy
When I'm with you nothing ever really feels the same
You drive me crazy but I stick with you
My heart jumps in every single way

You, you
You're like a
Tattoo
You're etched into my skin
I can't stop thinking 'bout you
You're poison to me
But I can't live without you

You're my favorite person
But why are you my poison?
You have my heart hurtin'
But you keep me wanting

Oh you're my favorite person
But why are you my poison?
Yeah, you have my heart hurtin'
But you keep me wanting
Ohh, you keep me wanting

You, you
You're like a
Tattoo
You're etched into my skin
I can't stop thinking 'bout you
You're poison to me
But I can't live without you

You, you
You make me ask if
It's true
You're deep under my skin
Why can't I just forget you
You're poison to me
But I can't be without you
"
"""Power Of The Dream""",Darren Espanto,No Album,"

Everyone has a chance to be someone
Reachin' for that distance
Dreams are never too far
Though times are hard
You still fight
Until you get to where you wanna be

Woah, you keep tryin' so hard
'Cause you know it from the start
That you'd make it through it all, woah
Dreams, they're never far
You'll get there
Never stop believing
When roads go dark
And life gets hard, just trust
Go seize as many places
You haven't been (You've never been)
Guiding lights will be there before your eyes
Trust the power of your dream
That's the power of the dream

Never let anyone bring you down
You can make it happen
Find the strength in your heart
I know it's tough
But you've got more than enough
To make it through
You'll get to where you wanna be

Ooh you (You)
Keep tryin' so hard (So hard)
'Cause you know it from the start (You know it from the start)
That you'd make it through it all, woah
Dreams, they're never far
You'll get there
Never stop believing
When roads go dark
And life gets hard, just trust
Go seize as many places (places)
You haven't been (you've never been)
Guiding lights will be there before your eyes
That's the power of the dream

You know gonna make it through it all
Make it through it all
Don't you ever let go

Woah, you keep tryin' so hard (So hard)
'Cause you know it from the start (You know it from the start)
That you'd make it through it all, woah
Dreams, they're never far
You'll get there
Never stop believing
When roads go dark
And life gets hard, just trust
Go seize as many places
You haven't been (you've never been)
Guiding lights will be there before your eyes
Trust the power of the dream
That's the power of the dream
That's the power of the dream
"
"""Puppy Love""",Darren Espanto,No Album,"

And they called it puppy love
Oh, I guess they'll never know
How a young heart really feels
And why I love her so

And they called it puppy love
Just because we're in our teens
Tell them all it isn't fair
To take away my only dream

I cry each night my tears for you
My tears are all in vain
I'll hope and I'll pray that maybe someday
You'll be back in my arms once again

Someone, help me, help me, help me please
Is the answer up above
How can I, how can I tell them
This is not a puppy love

Someone, help me, help me, help me please
Is the answer up above
How can I, how can I tell them
This is not a puppy love
This is not a puppy love
This is not a puppy love
not a puppy love
not a puppy love
"
"""Sana Tayo Na""",Darren Espanto,"""Bahagi""","

Ikaw ang dahilan
Ng aking kasiyahan
Ikaw ang nagbigay sigla nung ako'y nag-iisa

Buhay ko ay nag-iba
Nung makilala ka
Wala nang nanaisin pa
Kundi ang makapiling ka

Sana, sana tayo ng dalawa
Ang magsasama
Giliw sana, hindi na muling mag-isa
Habang buhay
Giliw sana tayo na

Sa buhay kong ito
Maraming nagbago
Marami na akong minahal
Ngunit walang katulad mo

Di ba't nakapagtataka
Na tayong dalawa
Ang napiling magtagpo
Sa laki ng mundong 'to

Sana, sana tayo ng dalawa
Ang magsasama
Giliw sana, hindi na muling mag-isa
Habang buhay
Giliw sana tayo na

Ayoko na muling mag-isa
Oh, ngayong natagpuan na kita
Sinta, sana tayo na...

Sana, sana tayo ng dalawa
Ang magsasama
Giliw sana, hindi na muling mag-isa, whoa...

Sana, sana tayo ng dalawa
Ang magsasama
Giliw sana, hindi na muling mag-isa
Habang buhay
Giliw sana tayo na
"
"""Sasagipin Kita""",Darren Espanto,No Album,"

Parang dapit hapon
Umagang kay ganda
Ang puso at isipan
Lugmok at tulala

Sa mga bagyo at pagsubok
Na di humuhupa
Nasasaktan, nagdaramdam
Pakatatag at maniwala

Sasagipin kita
Sa gitna ng bagyo
Ililigtas kita
Sa madilim na mundo
Kapit lang, kapit lang

Sa panahon na lilipas
Darating din ang liwanag
Babangon sa kabiguan
Lumaban lang, manalig lang

Sa mga bagyo at pagsubok
Na di humuhupa
Nasasaktan, nagdaramdam
Pakatatag at maniwala

Sasagipin kita
Sa gitna ng bagyo
Ililigtas kita
Sa madilim na mundo
Kapit lang, kapit lang

Dadamayan
Sasamahan
At hindi iiwan

Sasagipin kita
Sa gitna ng bagyo
Ililigtas kita
Ss madilim na mundo
Kapit lang, kapit lang

Kapit lang
Kapit lang
Sasagipin kita
"
"""Shake Your Body (Down To The Ground)""",Darren Espanto,No Album,"

I don't know what's going happen to you, baby
But I do know that I love ya
You walk around this town
With your head all up in the sky
And I do know that I want ya

Let's dance, let's shout (shout)
Shake you body down to the ground
Let's dance, let's shout (shout)
Shake you body down to the ground
Let's dance, let's shout (shout)
Shake you body down to the ground
Let's dance, let's shout (shout)
Shake you body down to the ground

You tease me with your lovin'
To play hard to get
Cause you do know that I want ya
You walk around this town
With your head all up in the sky
And you do know that I want ya

Let's dance, let's shout (shout)
Shake you body down to the ground
Let's dance, let's shout (shout)
Shake you body down to the ground
Let's dance, let's shout (shout)
Shake you body down to the ground
Let's dance, let's shout (shout)
Shake you body down to the ground

You are the spark that lit
The fire inside of me
And you know that I love it
I need to do just something
To get closer to your soul
And you do know that I want ya

Let's dance, let's shout (shout)
Shake you body down to the ground
Let's dance, let's shout (shout)
Shake you body down to the ground
Let's dance, let's shout (shout)
Shake you body down to the ground
Let's dance, let's shout (shout)
Shake you body down to the ground

You tease me with your lovin'
To play hard to get
Cause you do know that I want ya
You walk around this town
With your head all up in the sky
And you do know that I want ya

Let's dance, let's shout (shout)
Shake you body down to the ground
Let's dance, let's shout (shout)
Shake you body down to the ground
Let's dance, let's shout (shout)
Shake you body down to the ground
Let's dance, let's shout (shout)
Shake you body down to the ground

Oh baby!
"
"""Smile Again""",Darren Espanto,No Album,"

Can you hear that?
Something is calling
The beat of a drum
The sound of a crowd
Footsteps are falling

It's getting louder
Pulling you nearer
The song of new hope
The sound of new life
It is getting clearer

When faced with a wall of doubt
We see it
When spirits weigh you down
We feel it

But when you know oh oh
And when you say hey hey
Then beat of life
Gets back on track
It's time to smile again

Allow the beat to move you
Let the joy flow through you
Join the parade
It's brand new day
Let me hear you say
It's time to smile again

Masskara oh oh oh
Masskara oh oh oh
Masskara oh balik yuhom hey
Balik yuhom hey
Balik yuhom hey

Masskara oh oh oh
Masskara oh oh oh
Masskara oh balik yuhom hey
Balik yuhom hey
Balik yuhom hey
It's time to smile again

Can you feel that?
The energy is Rising
Voices unite
Singing with pride
Its mesmerizing
Wherever you come from
Whatever your feeling
Here you will find
The reason to smile
That you have been seeking

When faced with wall of doubt
Wee see it
When spirits weigh you down
We feel it

But when you know oh oh
And when you say hey hey
Then beat of life
Gets back on track
It's time to smile again

Allow the beat to move you
Let the joy flow through you
Join the parade
It's brand new day
Let me hear you say
It's time to smile again

Masskara oh oh oh
Masskara oh oh oh
Masskara oh balik yuhom hey
Balik yuhom hey
Balik yuhom hey

Masskara oh oh oh
Masskara oh oh oh
Masskara oh balik yuhom hey
Balik yuhom hey
Balik yuhom hey
It's time to smile again

But when you know oh oh
And when you say hey hey
The beat of a life
Gets back on track
It's time to smile again

Allow the beat to move you
Let the joy flow through you
Join the parade
It's brand new day
Let me Hear you say
It's time to smile again

Masskara oh oh oh
Masskara oh oh oh
Masskara oh balik yuhom hey
Balik yuhom hey
Balik yuhom hey

Masskara oh oh oh
Masskara oh oh oh
Masskara oh balik yuhom hey
Balik yuhom hey
Balik yuhom hey

Masskara oh oh oh
Masskara oh oh oh
Masskara oh balik yuhom hey
Balik yuhom hey
Balik yuhom hey

Masskara oh oh oh
Masskara oh oh oh
Masskara oh balik yuhom hey
Balik yuhom hey
Balik yuhom hey

It's time to smile again
"
"""Somebody To Love""",Darren Espanto,No Album,"

For you I'd write a symphony
I'd tell the violin it's time to sink or swim
Watch me play for ya

For you I'd be running a thousand miles
Just get to where you are
Step to the beat of my heart

I don't need a whole lot
But for you I need, I'd rather give you the world
Or we can share mine

I know I won't be the first one
Giving you all this attention
Baby, listen

I just need somebody to love
I, I don't need too much
Just somebody to love

Somebody to love
I don't need nothing else, I promise, girl, I swear
I just need somebody to love

I need somebody
I, I need somebody
I need somebody
I, I need somebody to love

Everyday I'd bring sun around
I'll sweep away the clouds
Smile for me

I would take every second, every single time
Spend it like my last dime
Step to the beat of my heart

I don't need a whole lot
But for you I need, I'd rather give you the world
Or we can share mine

I know I won't be the first one
Giving you all this attention
Baby, listen

I just need somebody to love
I, I don't need too much
Just somebody to love

Somebody to love
I don't need nothing else, I promise, girl, I swear
I just need somebody to love

I need somebody
I, I need somebody
I need somebody
I, I need somebody to love

I need somebody
I, I need somebody
I need somebody
I, I need somebody to love

And you can let it out
Anything you want
I can bring, give you the finer things, yeah

But what I really want, I can't find 'cause
Money can't find me somebody to love, oh
Find me somebody to love, oh

I need somebody to love, yeah
I, I don't need too much
Just somebody to love

Somebody to love
I don't need nothing else, I promise, girl, I swear
I just need somebody to love

I need somebody
I, I need somebody
I need somebody
I, I need somebody

I need somebody
I, I need somebody
I need somebody
I, I need somebody

I need somebody
I need somebody
I need somebody
I need somebody
I need somebody to love

Is she out there? Is she out there?
Is she out there? Is she out there?
I just need somebody to love
"
"""Tama Na""",Darren Espanto,No Album,"

Nagsasawa na ata ako
Pinaghihintay mo nanaman ako
Nasa labas lang ng bahay mo
Naghihintay sayo

Isa ba akong romantikong
Nag aksaya ng oras sa iyo
Lagi nalang tinataguan mo
Di naman naglalaro

Wala ka bang iniisip na iba
Kasi parang hindi na rin kita nadarama
Unting unti nawawalan ng pag-asa
Pero lumalaban parin kahit wala na

Itigil nalang natin baby
Hindi na yata okay to hindi na pwede
Ayokong masaktan ulit
Ayoko nang lumuha pa't maging biktima

Itigil nalang natin baby
Hindi ko na gusto nangyayari satin
Hindi na okay to
Wag nating ayusin pa
Gusto ko nang mag isa
Sorry na pero paalam na

Paulit-ulit nalang kasi
Sinasadya ba talaga
Parang ayaw mo nang mag bago
Hindi naman kita niloko

Parang wala tayong pinagsamahan
Pag-tapos ng lahat binalewala na
Wala ka ba talagang awa
Pano mo to nagawa

Wala ka bang iniisip na iba
Kasi parang hindi na rin kita nadarama
Unting unti nawawalan ng pag-asa
Pero lumalaban parin kahit wala na

Itigil nalang natin baby
Hindi na yata okay to hindi na pwede
Ayokong masaktan ulit
Ayoko nang lumuha pa't maging biktima

Itigil nalang natin baby
Hindi ko na gusto nangyayari satin
Hindi na okay to
Wag nating ayusin pa
Gusto ko nang mag isa
Sorry na pero paalam na

Paalam na, ayoko na
Di na okay to' tama na
Paalam na, ayoko na
Di na okay to' tama na
Paalam na, ayoko na
Di na okay to' tama na
Paalam na, ayoko na
Di na okay to' tama na

Itigil nalang natin baby
Hindi na yata okay to hindi na pwede
Ayokong masaktan ulit
Ayoko nang lumuha pa't maging biktima

Itigil nalang natin baby
Hindi ko na gusto nangyayari satin
Hindi na okay to
Wag nating ayusin pa
Gusto ko nang mag isa
Sorry na pero paalam na
"
"""Tara Tena""",Darren Espanto,"""Lyric And Beat, Vol. 01""","

Tena halina't sabayan
Bagong uso ay simulan
Oh dapat lang kabataan
Oras mo nang makialam

Oh, kakaba-kaba-kaba-kabataan
Mga katropa, tayo na
Wag nang umurong sulong pa
Buong loob sumama na

Tara tena, tara simulan mo na
Tena-a bagong pag-asa
Tara tena, o kabataan ang galing naman
Simulan pagbabago sa bayan
Tara tena
Tara wag kakabakaba
Tena, oo may laban ka
Galingan, sipagan, paghusayan, panawagan, kabataan
Tara tena

Maaasahan ka dito
Mahusay ang ideya mo
Pakita mong marunong ka
Bayan sayo'y umaasa

Oh, kakaba-kaba-kaba-kabataan
Mga katropa, tayo na
Wag nang umurong sulong pa
Buong loob sumama na

Tara tena, tara simulan mo na
Tena-a bagong pag-asa
Tara tena, o kabataan ang galing naman
Simulan pagbabago sa bayan
Tara tena
Tara wag kakabakaba
Tena, oo may laban ka
Galingan, sipagan, paghusayan, panawagan, kabataan
Tara tena

Tayo na tara na
Gamitin ang talino mo
Sa tunay na pagbabago
Tayo na tara na
Tawag sa diyos
Isama ka makakamtan
Malapit na
Tayo na tara na
Tara na tayo na
Tara tena
O sumama malapit na pagbabago sa bayan
Ohhhhhhh

Bitawan ang ginagawa
Takot ay alisin
Sabay sabay namamangha
Sabay sabay na abutin

Kung malayo simulan mo na ang byahe
Alam sa sarili na di kulang ang pamasahe
Walang makakapigil kahit ano pang sinabi
Basta tandaan mo lagi na lahat tayo kasali

Tara simulan mo na
Tena-a bagong pag-asa
Tara tena
O kabataan ang galing naman
Simulan pagbabago sa bayan
Tara tena, tara wag kakabakaba
Tena, oo may laban ka
Galingan, sipagan, paghusayan, panawagan, kabataan
Tara tena

Tara simulan mo na
Tena-a bagong pag-asa
Tara tena
O kabataan ang galing naman
Simulan pagbabago sa bayan
Tara tena
Tara wag kakabakaba
Tena, oo may laban ka
Galingan, sipagan, paghusayan, panawagan, kabataan
Tara tena

Tara simulan mo na
Tena-a bagong pag-asa
Tara tena
O kabataan ang galing naman
Simulan pagbabago sa bayan
Tara tena
Tara wag kakabakaba
Tena, oo may laban ka
Galingan, sipagan, paghusayan, panawagan, kabataan
Tara tena

Tara na, oh, tayo na (tara tena)
Tara na, oh, tayo na (tara tena)
Tara na, oh, tayo na (tara tena)
Tara na, oh, tayo na
Tara tena!
Ey
"
"""Thank You, Ang Babait Ninyo""",Darren Espanto,No Album,"

Umagang may dala
Ng bagong pag-asa
Tibok ng puso bawat hininga
Kislap ng bituin
Lamig ng hangin
Sagot sa panalangin
Di man natin hingin

Ang pasko'y paalala
Na bawat isa'y pagpapala
Mula sa Kanya
Na unang biyaya

Kaya ngayong Pasko
Ang blessings ko'y kayo
Thank You, Thank You
Ang babait ninyo

Kaya ngayong Pasko
Ang blessings ko'y kayo
Thank You, Thank You
Ang babait ninyo

Thank You, Thank You
Thank You, Thank You
Ang babait ninyo

Nadapa man kahapon
Bukas ay babangon
Lahat ng pagkakataon
Ako'y iyong inaahon

Kislap ng bituin
Lamig ng hangin
Sagot sa panalangin
Di man natin hingin

Ang pasko'y paalala
Na bawat isa'y pagpapala
Mula sa Kanya
Na unang biyaya

Kaya ngayong Pasko
Ang blessings ko'y kayo
Thank You, Thank You
Ang babait ninyo

Kaya ngayong Pasko
Ang blessings ko'y kayo
Thank You, Thank You
Ang babait ninyo

Kaya ngayong Pasko
Ang blessings ko'y kayo
Thank You, Thank You
Ang babait ninyo

Kaya ngayong Pasko
Ang blessings ko'y kayo
Thank You, Thank You
Ang babait ninyo

Higit pa sa sapat
Binigay niya na'ng lahat
Maraming dahilan
Maraming paraan
Para sa inyo ay magpasalamatan

Kaya ngayong Pasko
Ang blessings ko'y kayo
Thank You, Thank You
Ang babait ninyo

Kaya ngayong Pasko
Ang blessings ko'y kayo
Thank You, Thank You
Ang babait ninyo

Kaya ngayong Pasko
Ang blessings ko'y kayo
Thank You, Thank You
Ang babait ninyo

Kaya ngayong Pasko
Ang blessings ko'y kayo
Thank You, Thank You
Ang babait ninyo

Thank You, Thank You
Thank You, Thank You
Ang babait ninyo

Thank You, Thank You
Thank You, Thank You
Ang babait ninyo

Kaya ngayong Pasko
Ang blessings ko'y kayo
Thank You, Thank You
Ang babait ninyo

Thank You, Thank You
Thank You, Thank You
Ang babait ninyo

Thank You, Thank You
Thank You, Thank You
Ang babait ninyo

Thank You, Thank You
Thank You, Thank You
Ang babait ninyo
"
