Song,Artist,Album,Lyrics
"""It's Just Another New Year's Eve""",Lea Salonga,"""The Christmas Album""","

Don't look so sad
It's not so bad, you know
It's just another night
That's all it is
It's not the first
It's not the worst, you know
We've come through all the rest
We'll get through this

We've made mistakes
But we've made good friends too
Remember all the nights
We spent with them
And all our plans
Who says they can't come true
Tonight's another chance
To start again

It's just another New Year's Eve
Another night like all the rest
It's just another New Year's Eve
Let's make it the best
It's just another New Year's Eve
It's just another Auld Lang Syne
But when we're through
This New Year you'll see
Will be just fine

We're not alone
We've got the world, you know
And it won't let us down
Just wait and see
And we'll grow old
But think how wise we'll grow
There's more, you know
It's only New Year's Eve

It's just another New Year's Eve
Another night like all the rest
It's just another New Year's Eve
Let's make it the best
It's just another New Year's Eve
It's just another Auld Lang Syne
But when we're through
The New Year you'll see
Will be just fine

It's just another New Year's Eve
Another night like all the rest
It's just another New Year's Eve
Let's make it the best
It's just another New Year's Eve
It's just another Auld Lang Syne
But when we're through
This New Year you'll see
Will be just fine
"
"""Sana Ngayong Pasko""",Lea Salonga,"""The Christmas Album""","

Pasko na naman 
Ngunit wala ka pa 
Hanggang kailan kaya 
Ako'y maghihintay sa iyo 

Bakit ba naman 
Kailangang lumisan pa 
Ang tanging hangad ko lang 
Ay makapiling ka 

Sana ngayong Pasko 
Ay maalala mo pa rin ako 
Hinahanap-hanap pag-ibig mo 
At kahit wala ka na 
Nangangarap at umaasa pa rin ako 
Muling makita ka 
At makasama ka 
Sa araw ng Pasko 

Pasko na naman 
Ngunit wala ka pa 
Hanggang kailan kaya 
Ako'y maghihintay sa iyo 

Bakit ba naman 
Kailangang lumisan pa 
Ang tanging hangad ko lang 
Ay makapiling ka 

Sana ngayong Pasko 
Ay maalala mo pa rin ako 
Hinahanap-hanap pag-ibig mo 
At kahit wala ka na 
Nangangarap at umaasa pa rin ako 
Muling makita ka 
At makasama ka 
Sa araw ng Pasko 

Sana ngayong Pasko 
Ay maalala mo pa rin ako 
Hinahanap-hanap pag-ibig mo 
At kahit wala ka na 
Nangangarap at umaasa pa rin ako 
Muling makita ka 
At makasama ka 
Sa araw ng Pasko 

Sana ngayong Pasko...
"
"""Even Santa Fell In Love""",Lea Salonga,"""The Christmas Album""","

He brushes back his silver hair
and checks to see if she is standing there.
After years of traveling round
with the raindeer hooves above the ground,
Never made the mrs runaway.
Remembering the night they met.
Figure skating she played hard to get.
In his red suit he sled past.
Who can resist that charming laugh.
He said he could teach her how to fly.

[Chorus:]
even santa fell in love
everybody needs someone to come home to
after the longest day
even santa fell in love
and she's the only one he wants to come back to
when the toys are put away

[Bridge:] even on christmas day

she sees his eyes are all a glow
anticipating children laughing in the snow
and with just his christmas touch
under mistletoe before the rush
mrs kringle feels the tingle in the heart.

[Chorus]

[Bridge]

[Chorus]

hooo...

[Bridge x2]
"
"""Merry Christmas, Darling""",Lea Salonga,"""The Christmas Album""","

Greeting cards have all been sent
The Christmas rush is through
But I still have one wish to make
A special one for you

Merry Christmas, Darling
We're apart, that's true
But I can dream, and in my dream
I'm Christmassing with you

Holidays are joyful
There's always something new
But everybody's a holiday
When I'm near to you

The lights on my tree, I wish you could see
I wish it everyday
The logs on the fire fill me with desire
To see you and to say

That I wish you Merry Christmas
Happy New Year too
I've just one wish on this Christmas eve
I wish I were with you

The logs on the fire fill me with desire
To see you and to say

That I wish you Merry Christmas
Happy New Year too
I've just one wish on this Christmas eve
I wish I were with you
I wish I were with you
"
"""The Christmas Song""",Lea Salonga,"""The Christmas Album""","

On the first day of Christmas,
My true love gave to me,
A Partridge in a Pear Tree.

On the second day of Christmas,
My true love gave to me,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the third day of Christmas,
My true love gave to me,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the fourth day of Christmas,
My true love gave to me,
Four Calling Birds,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the fifth day of Christmas,
My true love gave to me,
Five Golden Rings,
Four Calling Birds,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the sixth day of Christmas,
My true love gave to me,
Six Geese-a-Laying,
Five Golden Rings,
Four Calling Birds,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the seventh day of Christmas,
My true love gave to me,
Seven Swans a-Swimming,
Six Geese-a-Laying,
Five Golden Rings,
Four Calling Birds,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the eight day of Christmas,
My true love gave to me,
Eight Maids a-Milking,
Seven Swans a-Swimming,
Six Geese-a-Laying,
Five Golden Rings,
Four Calling Birds,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the ninth day of Christmas,
My true love gave to me,
Nine Ladies Dancing,
Eight Maids a-Milking,
Seven Swans a-Swimming,
Six Geese-a-Laying,
Five Golden Rings,
Four Calling Birds,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the tenth day of Christmas,
My true love gave to me,
Ten Lords a-Leaping,
Nine Ladies Dancing,
Eight Maids a-Milking,
Seven Swans a-Swimming,
Six Geese-a-Laying,
Five Golden Rings,
Four Calling Birds,Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.
On the eleventh day of chrismas my true love gave to me
"
"""Twelve Days Of Christmas""",Lea Salonga,"""The Christmas Album""","

On the first day of Christmas,
My true love gave to me,
A Partridge in a Pear Tree.

On the second day of Christmas,
My true love gave to me,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the third day of Christmas,
My true love gave to me,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the fourth day of Christmas,
My true love gave to me,
Four Calling Birds,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the fifth day of Christmas,
My true love gave to me,
Five Golden Rings,
Four Calling Birds,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the sixth day of Christmas,
My true love gave to me,
Six Geese-a-Laying,
Five Golden Rings,
Four Calling Birds,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the seventh day of Christmas,
My true love gave to me,
Seven Swans a-Swimming,
Six Geese-a-Laying,
Five Golden Rings,
Four Calling Birds,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the eight day of Christmas,
My true love gave to me,
Eight Maids a-Milking,
Seven Swans a-Swimming,
Six Geese-a-Laying,
Five Golden Rings,
Four Calling Birds,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the ninth day of Christmas,
My true love gave to me,
Nine Ladies Dancing,
Eight Maids a-Milking,
Seven Swans a-Swimming,
Six Geese-a-Laying,
Five Golden Rings,
And then he gave me
Four Calling Birds,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the tenth day of Christmas,
My true love gave to me,
Ten Lords a-Leaping,
Nine Ladies Dancing,
Eight Maids a-Milking,
Seven Swans a-Swimming,
Six Geese-a-Laying,
Five Golden Rings,
Four Calling Birds,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the eleventh day of Christmas,
My true love gave to me,
Eleven Pipers Piping,
Ten Lords a-Leaping,
Nine Ladies Dancing,
Eight Maids a-Milking,
Seven Swans a-Swimming,
Six Geese-a-Laying,
Five Golden Rings,
Four Calling Birds,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.

On the twelvth day of Christmas,
My true love gave to me,
Twelve Drummers Drumming,
Eleven Pipers Piping,
Ten Lords a-Leaping,
Nine Ladies Dancing,
Eight Maids a-Milking,
Seven Swans a-Swimming,
Six Geese-a-Laying,
Five Golden Rings,
Four Calling Birds,
Three French Hens,
Two Turtle Doves
And a Partridge in a Pear Tree.
"
"""Maybe""",Lea Salonga,"""The Broadway Concert""","

Maybe far away or maybe real nearby
He maybe pouring her coffee
She maybe straightenin' his tie
Maybe in a house or hidden by a hill
She's sittin' playin' piano
He's sittin' payin' the bills

Betcha they're young
Betcha they're smart
Bet they're collecting like ashtrays and art
Betcha they're good why shouldn't they be
Their one mistake was givin' up me

So maybe now it's time

And maybe when I'm wake
They'll be there calling me baby, maybe

Betcha he reads
Betcha she sews
Maybe she's made me a closet of clothes
Maybe they're straight as straight as a line
Don't really care as long as they're mine

So maybe now this prayer
The last one of it's kind
Won't you please and get your baby
Maybe...
"
"""I Enjoy Being A Girl""",Lea Salonga,"""The Broadway Concert""","

I'm a girl, and by me that's only great!
I am proud that my silhouette is curvy,
That I walk with a sweet and girlish gait
With my hips kind of swivelly and swervy.

I adore being dressed in something frilly
When my date comes to get me at my place.
Out I go with my Joe or John or Billy,
Like a filly who is ready for the race!

When I have a brand new hairdo
With my eyelashes all in curl,
I float as the clouds on air do,
I enjoy being a girl!

When men say I'm cute and funny
And my teeth aren't teeth, but pearl,
I just lap it up like honey
I enjoy being a girl!

I flip when a fellow sends me flowers,
I drool over dresses made of lace,
I talk on the telephone for hours
With a pound and a half of cream upon my face!

I'm strictly a female female
And my future I hope will be
In the home of a brave and free male
Who'll enjoy being a guy having a girl... like... me.

When men say I'm sweet as candy
As around in a dance we whirl,
It goes to my head like brandy,
I enjoy being a girl!

When someone with eyes that smoulder
Says he loves ev'ry silken curl
That falls on my iv'ry shoulder,
I enjoy being a girl!

When I hear the compliment'ry whistle
That greets my bikini by the sea,
I turn and I glower and I bristle,
But I happy to know the whistle's meant for me!

I'm strictly a female female
And my future I hope will be
In the home of a brave and free male
Who'll enjoy being a guy having a girl... like... me.
"
"""Love Look Away""",Lea Salonga,"""The Broadway Concert""","

I have wished before,
I will wish no more.

Love, look away!
Love, look away from me.
Fly, when you pass my door,
Fly and get lost at sea.

Call it a day.
Love, let us say we're through.
No good are you for me,
No good am I for you.

Wanting you so,
I try too much.
After you go,
I cry too much.

Love, look away.
Lonely though I may be,
Leave me and set me free,
Look away, look away, look away... from... me.
"
"""Someone Else's Story""",Lea Salonga,"""The Broadway Concert""","

Long ago
In someone else's lifetime
Someone with my name
Who looked a lot like me
Came to know
A man and made a promise
He only had to say
And that's where she would be
Lately
Although the feelings run just as deep
The promise she made has grown impossible to keep
And yet I wish it wasn't so
Will he miss me if I go?

In a way
It's someone else's story
I don't see myself
As taking part at all
Yesterday
A girl that I was fond of
Finally could see
The writing on the wall
Sadly
She realized she'd left him behind
And sadder than that she knew he wouldn't even mind

And though there's nothing left to say
Would he listen if I stay?

It's all very well to say you fool it's now or never
I could be choosing
No choices whatsoever.

I could be
In someone else's story
In someone else's life
And he could be in mine
I don't see
A reason to be lonely
I could take my chances
Further down the line
And if
That girl I knew should ask my advice
Oh I wouldn't hesitate she needn't ask me twice
Go now!
I'd tell her that for free
Trouble is, the girl is me
The story is, the girl is me.
"
"""Too Much For One Heart""",Lea Salonga,"""The Broadway Concert""","

Outside there is a war,
In here the night is still.
The jasmine buds have bloomed,
The way the jasmine will.

And i have given birth to a speckle of dust,
To a sparkle of light
To a small hint of life.

Frail as a flower in the morning
Is this tiny work of art
When i see his face before me
This is too much for one heart

Here like a seedling in the garden
Is a world about to start
How i need you here to share it
This is too much for one heart

Yours, half of all of this is yours
And i swear it on the moon

Soon you will see, the best of you and me
In the smile that is shining
On the face of your son
All alone in my arms I hold such beauty

I want time to stop right here
Make perfection last forever
In which i could disappear, disappear.

Yours, half of all of this is yours
And now i feel you coming near
Here, you will see the best of you and me
For life stories combining
In this life we've begun

I have been living with such wonder
That my soul could burst apart,
Knowing soon well be together
And its too much for one heart.
"
"""Someone To Watch Over Me""",Lea Salonga,"""The Broadway Concert""","

There's a saying old
Says that love is blind
Still we're often told
Seek and we shall find
So I'm gonna seek a certain girl I have in mind
Looking everywhere,haven't found her yet
She's the big affair, I cannot forget
Only girl I ever think of with regret...
I would like to add my initials to her monogram
Oh.. tell me where is the shepperd
For this lost lamb
There's a somebody I'm longing to see
I hope that she turns out to be
Someone who watch over me
Well, I'm a little lamb who's lost in the wood
I know I could always be good
To one who 'li watch over me
Although I may not be the man
Some girls think of as handsome
To her heart I'll carry the key
Oh.. won't you tell her, please,
To put on some speed
Follow my lead
Oh, how I need...
Someone to watch over me...
Someone to watch over me.
"
"""Someone Like You""",Lea Salonga,"""The Broadway Concert""","

I peered through window, watched light go by
dream of tomorrow and wonder why
the past is holding me, keeping life at bay
I wandered lost in yesterday
wanting to fly, but scared to try

but if...someone like you
found someone like me
then suddenly nothing would ever be the same
my heart would take reign, and I feel so alive
if someone like you found me.

so many secrets I've longed to share
all I have needed is someone there
to help me see a world I never see before
allow to open every door
to set me free, so I can soar

if someone like you, found someone like me
then suddenly nothing would ever be the same
with you waiting here, a new way to love
if someone like you found me

but if someone like you, found someone like me
then suddenly nothing would ever be the same
my heart would take reign, and I feel so alive...
if someone like you...loves me.
"
"""Who Are You?""",Lea Salonga,"""Inspired""","

Who are you?
Are you a flower that grows on a hillside?
Catching my eye with a rainbow of color
Hopeless lovely and wild as the moon

Your smile and i wonder who are you
Are you a statue inside a museum?
Drawing me closer with eyes like the angels
Unable to love for your made out of stone

I look in your eyes and see nothing but mystery
There's so many things i've been longing to ask you
Who are you and what have you done with my heart?

Who are you? Are you a season, a lifetime, an hour?
Will you be here when the sky turns to winter?
And if i should love you, will you love me too?

Who are you? Who are you?

I look in your eyes and see nothing but a mystery
There's so many things i've been longing to ask you
Who are you and what have you done with my heart?

Who are you? Are you a season, a lifetime, an hour?
Will you be here when the sky turns to winter
And if i should love you, will you love me too?

Who are you? Are you a season, a lifetime, an hour?
Tell me, who are you?
Who are you?

Who are you? Are you a season, a lifetime, an hour?
Who are you? Tell me, Who are you
Who are you? Who are you?
"
"""To Hear You Say You Love Me""",Lea Salonga,"""Inspired""","

I have loved
Or so I thought before
This is so much more
I couldn't last a day without you

In my life
You're the reason that I breathe
You're everything I need
And miles in between won't change that

I will reach out to the ocean
With my arms wide open
And send to you my heart, my soul, my true devotion
No, there's nothing I won't give
Do you know that I live
For the chance to hear you say
You love me

In my dreams
You're right here by my side
Each time I close my eyes
I still see that sweet September

In the rain, laughing in the rain
I'll never be the same
Until the moment we're together

I will reach out to the ocean
With my arms wide open
And send to you my heart, my soul, my true devotion
No, there's nothing I won't give
Do you know that I live
For the chance to hear you say
You love me

I will reach out to the ocean
With my arms wide open
And send to you my heart, my soul, my true devotion
No, there's nothing I won't give
Do you know that I live
For the chance to hear you say
You love me

For the chance to hear you say
You love me
"
"""Two Words""",Lea Salonga,"""Inspired""","

In a while, in a word,
Every moment now returns.
For a while, seen or heard,
How each memory softly burns.
Facing you who brings me new tomorrows,
I thank God for yesterdays,
How they led me to this very hour,
How they led me to this place...

Every touch, every smile,
You have given me in care.
Keep in heart, always I'll,
Now be treasuring everywhere.
And if life should come to just one question,
Do I hold this moment true?
No trace of sadness,
Always with gladness...
'I DO...'

Now a song that speaks of now and ever,
Beckons me to someone new,
Unexpected, unexplored, unseen,
Filled with promise coming through.
In a while, in a word,
You and I forever change,
Love so clear, never blurred,
Has me feeling wondrous, strange,
And if life should come to just one question,
Do I face each moment true?
No trace of sadness, always with gladness,
'I DO...'

Never with sadness...
Always with gladness...
'I...DO....'
"
"""Sing""",Lea Salonga,"""Small Voice""","

Sing, sing a song
Sing out loud, sing out strong
Sing of good things, not bad
Sing out happy, not sad

Sing, sing a song
Make it simple
To last your whole life long
Don't worry if it's not good enough
For anyone else to hear
Just sing, sing a song

La la la la la la la la la la  la
La la la la la la la

[Chorus:]
Sing, sing a song
Let the world sing along
Sing of love there could be
Sing for you and for me

Sing, sing a song
Make it simple
To last your whole life long
Don't worry if it's not good enough
For anyone else to hear
Just sing, sing a song
(just sing, sing a song)
Just sing, sing a song

La la la la la la la la la la  la
La la la la la la la

La la la la la la la la la la  la
La la la la la la la [to fade]
"
"""Waiting For Love""",Lea Salonga,"""Inspired""","

Was it something in the rain
Or the chance of love again
That made me explain
The secrets of my soul
I guess i only needed
Someone to hold

For i was gone without a trace
When the rain blew away

[Chorus:]
And it seems I've spent my whole life
Waiting for love
And when it comes
I always run away

Was it something from a dream
That touched my memory
Or a picture i didn't know, I'd seem
That made me stop and stare
And then I lost him
If he was ever there

Cos I'm afraid of being close
Where I need to be the most

[Repeat Chorus]

Cos I'm afraid of being close
Where i need to be the most

[Repeat Chorus]

And I'm afraid I've spent my whole life
Waiting for love
Til my last day has come
To run away
"
"""My Foolish Heart""",Lea Salonga,"""Inspired""","

The night is like a lovely tune
Beware, my foolish heart
How white the ever constant moon
Take care, my foolish heart

There's a line between love and fascination
That's hard to see on an evening such as this
For they're both give a very strange sensation
When you're lost in a magic of a kiss

Your lips are much too close to mine
Beware, my foolish heart
But should our eager lips combine
Then let the fire start

For this time, it isn't fascination or a dream
That will fade and fall apart
This time it's love, this time it's love
My foolish heart

There's a line between love and fascination
So hard to see on an evening such as this
For they're both give a very strange sensation
When you're lost in a magic of a kiss

Your lips are much too close to mine
Beware, my foolish heart
But should our eager lips combine
Then let the fire start

For this time, No, it isn't fascination or a dream
That will fade and fall apart
This time it's love, this time it's love
My foolish heart
"
"""Do You Hear It""",Lea Salonga,"""Inspired""","

A candle in the dark
Slowly fading away
Just like that little echo
Do you hear it cutting through the night

Somewhere along the stars
A wish is sent by a fragile heart
Listen as it beats
Longing for something deep inside

[Chorus:]
Fly high up a mountain
A new door to explore
A journey to new horizons
Is this too much for one wish
To be so free, to be just me
Do you hear that whisper in the dark

One voice, slowly, softly
Searching for the memory
To sing life's harmony

[repeat Chorus except last line]

Do you hear it, do you hear me

Do you hear my whisper in the dark
"
"""Brian's Song""",Lea Salonga,"""Inspired""","

If the hands of time
Were hands that I could hold
I'd keep them warm and in my hands
They'd not turn cold

Hand in hand we choose
The moment that should last
The lovely moment
That should have no future and no past

The summer from the top of the swing
The comfort in the sound of a lullabye
The innocence of leaves in the spring
But most of all the moment when love first touch me

All the happy days
Would never learn to fly
Until the hands of time would choose to wave goodbye

The summer from the top of the swing
The comfort in the sound of a lullabye
The innocence of leaves in the spring
But most of all the moment when love first touch me

All the happy days
Would never learn to fly
Until the hands of time would choose to wave goodbye
"
"""When The Winter's Gone""",Lea Salonga,"""Inspired""","

Pardon me, Sir
I don't know who you are
But I think I see
Something in your eyes
Though I could be wrong

Winter is here
And the all the roses lie
Deep beneath the snow
That's where lover's go to hide
From pain and sorrow

Never for sure, when your luck will turn
Waiting out that snowy day
Hope for a cure
That someday you'll learn
Why love keeps on going
There's no one there

Pardon me, Sir
I think it's up from here
Take this one from me
One day you'll feel free to fly away
Wherever you want to

Never can tell, where the dawn will break
When you find your shoulder to cry on
After a spell, you won't feel the ache
And you'll forget the corner you've been living in so long

You'll breath a sigh and see it's time
To move along
Just a little stronger
When the winter's gone

When the winter's gone
"
"""When October Goes""",Lea Salonga,"""Inspired""","

And when october goes
The snow begins to fly
Above the smoky rooms
I watched the place goes by

The children running home beneath
The twilight sky
Oh for the fun of them
When I was one of them

And when october goes
The same old dream appears
And you are in my arms
To share the happy years

I turn my head away to hide
The helpless tears
Oh, how I hate to see october goes

And when october goes
The same old dream appears
And you are in my arms
To share the happy years

I turn my head away to hide
The helpless tears
Oh, how I hate to see october go

I should be over it now, I know
It doesn't matter much how old I grow
I hate to see october goes
"
"""Land Of The Loving""",Lea Salonga,"""Inspired""","

Deep in your eyes is a promise
Love can be ours if we want it
Starting tonight every dream I ever knew
Here in your arms I'm believing
Finally my life has a meaning of its own
Here in the land of loving I am home

I was alone in the city
Searchin for someone to find me
Cold empty nights and a million strangers eyes
Here in your arms I'm beginning
To leave behind all the loneliness I knew
Here in the land of loving there is you

[Chorus:]
In this simple room magic is made
Though the world seems unchanged
Leave the lights on I'm a little afraid
This might be just one sweet dream

Deep in the night love is growing
Though I had no way of knowing
That when I found you I found everything I need
Here in your love I'll be staying
Finally my life won't be living all alone
Here in the land of the loving I am home

[Repeat Chorus]

Deep in the night love is growing
Though I had no way of knowing
That when I found you I found everything I need
Here in your love I'll be staying
Finally my life won't be living all alone
Here in the land of the loving I am home

I am home
"
"""Promise Me""",Lea Salonga,"""Inspired""","

You light up another cigarete
And I pour the wine
It's four o'clock in the morning
And it's starting to get light

Now I'm right where I wanna be
Losing track of time
But I wish that it was still last night

You look like you're in another world
But I can read your mind
How can you be so far away
Lying by my side?

When I go away I'll miss you
And I will be thinking of you
Every night and day just

Promise me you'll wait for me
'Cause I'll be saving all my love for you
And I will be home soon

Promise me you you'll wait for me

I need to know you feel the same way too
And I'll be home, I'll be home soon

When I go away I'll miss you
And I will be thinking of you
Every night and day just

Promise me you'll wait for me
'Cause I'll be saving all my love for you
And I will be home soon

Promise me you you'll wait for me
I need to know you feel the same way too
And I'll be home, I'll be home

Promise me you'll wait for me
'Cause I'll be saving all my love for you
And I will be home soon

Promise me you you'll wait for me
I need to know you feel the same way too
And I'll be home, I'll be home soon
"
"""Manhattan""",Lea Salonga,"""Blurred Lines""","

Summer journeys
To Niag'ra
And to other places
Aggravate all our cares
We'll save our fares

I've a cozy little flat
In what is known as old Manhattan
We'll settle down
Right here in town
This town

We'll have Manhattan
The Bronx and Staten
Island too
It's lovely going through
The zoo

It's very fancy
On old Delancey
Street, you know
The subway charms us so
When balmy breezes blow
To and fro
And tell me what street
Compares with Mott Street
In July?
The pushcarts gently gliding by

The great big city's a wondrous toy
Just made for a girl and boy
We'll turn Manhattan
Into an isle of joy

Hi, everyone
Welcome to my show
Here in the greatest city in the world

Manhattan, we'll turn
Into an isle of joy

We'll have Manhattan
The Bronx and Staten
Island too
We'll try to cross'
Fifth Avenue

We'll go to Coney
And eat baloney
On a roll
Through Central Park we'll stroll
Where our first kiss we stole
Soul to soul

I'd like to take a
Sail on Jamaica
Bay with you
And fair Canarsie's lake
We'll view

The city's bustle cannot destroy
The dreams of a girl and boy
Oh, happy to like New York
I haapy to like this town
We'll turn Manhattan
Into an isle of joy

The city's clamor can never spoil
The dreams of a boy and goil.
We'll turn Manhattan
Into an isle of joy

My isle of joy
"
"""My Foolish Heart""",Lea Salonga,"""Inspired""","

The night is like a lovely tune
Beware, my foolish heart
How white the ever constant moon
Take care, my foolish heart

There's a line between love and fascination
That's hard to see on an evening such as this
For they're both give a very strange sensation
When you're lost in a magic of a kiss

Your lips are much too close to mine
Beware, my foolish heart
But should our eager lips combine
Then let the fire start

For this time, it isn't fascination or a dream
That will fade and fall apart
This time it's love, this time it's love
My foolish heart

There's a line between love and fascination
So hard to see on an evening such as this
For they're both give a very strange sensation
When you're lost in a magic of a kiss

Your lips are much too close to mine
Beware, my foolish heart
But should our eager lips combine
Then let the fire start

For this time, No, it isn't fascination or a dream
That will fade and fall apart
This time it's love, this time it's love
My foolish heart
"
"""The Story Of My Life""",Lea Salonga,"""Blurred Lines""","

Written in these walls are the stories that I can't explain
Leave my heart open but it stays right here empty for days
She told me in the morning she don't feel the same about us in her bones
Seems to me that when I die these words will be written on my stone

And I'll be gone gone tonight
The ground beneath my feet is open wide
The way that I've been holdin' on so tight
With nothing in between

The story of my life I take her home
I drive all night to keep her warm and time
Is frozen
The story of my life I give her hope
I spend her love until she's broke inside
The story of my life

Written on these walls are the colors that I can't change
Leave my heart open but it stays right here in its cage
I know that in the morning now I'll see us in the light upon a hill
Although I am broken, my heart is untamed still

And I'll be gone gone tonight
The fire beneath my feet is burning bright
The way that I've been holdin' on so tight
With nothing in between

The story of my life I take her home
I drive all night to keep her warm and time
Is frozen
The story of my life I give her hope
I spend her love until she's broke inside
The story of my life

And I've been waiting for this time to come around
But baby running after you is like chasing the clouds

The story of my life I take her home
I drive all night to keep her warm and time
Is frozen
The story of my life I give her hope
I spend her love until she's broke inside
The story of my life
The story of my life
The story of my life
The story of my life
"
"""Blurred Lines""",Lea Salonga,"""Blurred Lines""","

If you can't hear what I'm tryna say
If you can't read from the same page
Maybe I'm going deaf
Maybe I'm going blind
Maybe I'm out of my mind

Okay, now she was close
Tried to domesticate you
But you're an animal
Baby, it's in your nature
Just let me liberate you
You don't need no papers
That girl is not your maker

Good boy, I know you want it
I know you want it
I know you want it
You're a good boy
Can't let it get past me
You're far from plastic
Talk about getting blasted
Blurred lines
I know you want it
I know you want it
I know you want it
You're a good boy
The way you grab me
Must wanna get nasty
Go ahead, get at me

What do we need dreams for
When you've got them jeans on?
What do we need steam for?
You the hottest thing in this place
I feel so lucky
You wanna hug me
What rhymes with hug me?

Okay, now she was close
Tried to domesticate you
But you're an animal
Baby, it's in your nature
Please let me liberate you
You don't need no papers
That chick is not your maker

Good boy, I know you want it
I know you want it
I know you want it
You're a good boy
Can't let it get past me
You're far from plastic
Talk about getting blasted
Blurred lines
I know you want it (I hate them lines)
I know you want it (I hate them lines)
I know you want it
But you're a good boy
The way you grab me
Oh goodness

Shake the vibe, get down
Get up
Do it like it hurt, like it hurt
What, you don't like work?
Hey, hey, hey, hey

Baby, can you breathe
I got this from Jamaica
It always works for me
Dakota to Decatur
No more pretending
Looks like you're winning
Here's our beginning

Good boy, I know you want it
I know you want it
I know you want it
You're a good boy
Can't let it get past me
You're far from plastic alright
Talk about getting blasted
Blurred lines
I know you want it
I know you want it
I know you want it
You're a good boy

I hate these blurred lines
"
"""Feelin' Good""",Lea Salonga,"""Live In Concert With The Sydney Symphony Orchestra""","

Birds flying high, you know how I feel
Sun in the sky, you know how I feel
Breeze drifting on by, you know how I feel

It's a new dawn
It's a new day
It's a new life for me
And I'm feeling good
I'm feeling good

Fish in the sea, you know how I feel
River running free, you know how I feel
Blossom on the tree, you know how I feel

It's a new dawn
It's a new day
It's a new life for me
And I'm feeling good
So good, so good

Dragonfly out in the sun, you know what I mean, don't you know?
Butterflies all having fun, you know what I mean
Sleep in peace when day is done, that's what I mean
And this old world is a new world
And a bold world for me, for me yeah

Stars when you shine, you know how I feel
Scent of pine, you know how I feel
Oh, freedom is mine and I know how I feel

It's a new dawn
It's a new day
It's a new life
It's a new dawn
It's a new day
It's a new life
It's a new dawn
It's a new day
It's a new life
It's a new life for me
And I'm feeling good
"
"""Out There""",Lea Salonga,"""Live In Concert With The Sydney Symphony Orchestra""","

Safe behind these windows and these parapets of stone
Gazing at the people down below me
All my life I watch them as I hide up here alone
Hungry for the histories they show me
All my life I memorize their faces
Knowing them as they will never know me
All my life I wonder how it feels to pass a day
Not above them, but part of them

And out there, living in the sun
Give me one day out there
All I ask is one to hold forever
Out there, where they all live unaware
What I'd give, what I'd dare
Just to live one day out there

Out there among the millers and the weavers and their wives
Through the roofs and gables I can see them
Every day they shout and scold and go about their lives
Heedless of the gift it is to be them
If I were in their skin, I'd treasure every instant

Out there, strolling by the Seine
Taste a morning out there, like ordinary men
Who freely walk about there
Just one day and then I swear I'll be content
With my share
Won't resent, won't despair
Old and bent, I won't care
I'll have spent one day out there
"
"""Reflection""",Lea Salonga,"""Live In Concert With The Sydney Symphony Orchestra""","

Look at me
I will never pass for a perfect bride, or a perfect daughter
Can it be
I'm not meant to play this part
Now I see, that if I were truly to be myself
I would break my family's heart

Who is that girl I see
Staring straight back at me
Why is my reflection someone I don't know
Somehow I cannot hide
Who I am, though I've tried
When will my reflection show, who I am, inside

How I pray, that a time will come
I can free myself and meet their expectations
On that day, I'll discover someway to be myself
And to make my family proud

They want a docile lamb
No-one knows who I am
Must there be a secret me
I'm forced to hide
Must I pretend that I am someone else for all time
When will my reflection show, who I am inside
When will my reflection show, who I am inside
"
