Song,Artist,Album,Lyrics
"""When I See You Smile""",Ogie Alcasid,"""Now & Then""","

When I see you smile
You ease all the worries in my mind
You always bring joy to my heart
Oh, how I feel so blessed that I have you
You take away my sorrows completely

When I hear you laugh
You make me understand why I am here in this world
You make me realize what I should do
To be with you through all your ups and downs
To give all my love to you completely, oh baby

I will be here when you feel all alone
I will be here when you need to be strong
I will be here when everything seems upside down
I will be here, I will be here for you

When you call my name
I feel all the love you give so freely
And I take with me all the love
Oh, how I feel so blessed that I have you
You take away my sorrows completely, oh baby

I will be here when you feel all alone
I will be here when you need to be strong
I will be here when everything seems upside down
I will be here, I will be here for you

I will be here when you feel all alone
I will be here when you need to be strong
I will be here when everything seems upside down
I will be here, I will be here for you
"
"""I Believe""",Ogie Alcasid,"""Now & Then""","

I believe we'll be together
And we can be one again
I believe in the end it's still you and I
'Cause you've been the lover and friend

Deep in my heart I know that you never meant to walk away
'Cause I know that you wanted to stay

I believe
I believe
I believe
I believe

I believe one day you'll wake up
And you will be missing me
And I know that you'll come back
Oh, come back to the one you've really loved

And when the day comes I'll take you in my arms again
And never ever let you go

I believe
I believe
I believe
I believe

Deep in my heart I know that you never meant to walk away
'Cause I know you wanted to stay

I believe
I believe
I believe
I believe

I believe
I believe
I believe
I believe

I believe
I believe
"
"""Bongga Ka Day""",Ogie Alcasid,"""Now & Then""","

Lahat ay nagulat nang buksan ang pinto
Sayaw ng mga tao'y biglang nahinto
Buhok mo'y Budji, talampaka'y Gucci
Suot mo'y gawa ni Pitoy
Di nanggaling kay Eloy

[Chorus:]
Bongga ka, 'Day
Bongga ka, 'Day
Sige lang, sige lang, itaas ang kilay
Bongga ka, 'Day
Bongga ka, 'Day
Sige lang, sige lang, itaas ang kilay

Tapos na ang araw ng hirap at gutom
Suwerte ka't nakahagip ng madatong
Buhok mo'y Budji, talampaka'y Gucci
Suot mo'y gawa ni Pitoy
Di nanggaling kay Eloy

[Repeat Chorus]

Tapos na ang araw ng hirap at gutom
Suwerte ka't nakahagip ng madatong
Buhok mo'y Budji, talampaka'y Gucci
Suot mo'y gawa ni Pitoy
Di nanggaling kay Eloy

[Repeat Chorus till end]
"
"""Simply Jessie""",Ogie Alcasid,"""Now & Then""","

And I don't know how I knew it
But I knew it somehow
You're the answer to the question
No one's answered till now
And I don't know what you see
What you see in me
But girl it's nothing to what I see in you

Stars that glisten
Lips for kissin'
Honey, listen, it's true
No one ever loved you better
I love you, honey, I love you

And I've known a girl or two
But none of them was you
And they can never be what you are to me

Stars that glisten
Lips for kissin'
Honey, listen, it's true
No one ever loved you better
I love you, honey, I love you
I love you
I love you
I love you
"
"""If / Aubrey""",Ogie Alcasid,"""Now & Then""","

If a picture paints a thousand words
Then why can't I paint you?
The words will never show
The ""you"" I've come to know
If a face could launch a thousand ships
Then where am I to go?
There's no one home but you
You're all that's left, me too

And when my love for life is running dry
You'll come to pour yourself on me

And Aubrey was her name
A not so very ordinary girl or name
But who's to blame?
For the love that wouldn't bloom
For the hearts that never played in tune
Like a lovely melody that everyone can sing
Take away the words that rhyme
It doesn't mean a thing

And Aubrey was her name
We tripped the light
And danced together to the moon
But where was June?
No, it never came around
If it did, it never made a sound
Maybe I was absent or was listening too fast
Catching all the words
But then the meaning wouldn't last

God, I miss the girl
And I'd go a thousand times around the world
Just to be closer to her than to me

Then one by one the stars would all go out
Then you and I would simply fly away
"
"""Never Been To Me""",Ogie Alcasid,"""Now & Then""","

Hey lady, you lady
Cursing at your life
You're a discontented mother
And a regimented wife
I've no doubt you dream about
The things you'll never do
That is why I tell you the story
Of a woman just like you

Whoooa, she's been to Georgia
And California
And anywhere she could run
Took the hand of a preacher man
And they made love in the sun
But she ran out of places
And friendly faces
Because she had to be free
And she said ""I've been to paradise,
But I've never been to me.""

Please lady, please, lady
Don't just walk away
'Cause I have this need to tell you
Why she's all alone today
I can see so much of her
Still living in your eyes
Won't you share a part
Of a weary heart
That has lived a million lies

Whoooa, she's been to Nice
And the Isle of Greece
While she sipped champagne on a yacht
Moved like Harlow in Monte Carlo
And showed 'em what she's got
She's been undressed by kings
And she seen some things
That a woman ain't supposed to see
And she said ""I've been to paradise,
But I've never been to me.""

Sometimes she's been to crying
For unborn children
That might have made her complete
She took the sweet life and never knew
She'd be bitter from the sweet
She spent her life exploring
The subtle whoring
That costs too much to be free
And she said ""I've been to paradise,
I've been to paradise, but I've never been to me.""
"
"""Anyone Can See""",Ogie Alcasid,"""Now & Then""","

If I could, I'd try to know you
And I would never let you go, oh, no
But if I would have made you
A bit of time, it would take to say, someday

Anyone can see
What you mean to me
Anyone would know, my love is here waiting just for you

On the night when you left me
I cried, wishing you would say, you'd stay
Maybe I don't have the strength to
Tell you, I need you so
I guess you'll never know

Anyone can see
What you mean to me
Anyone can tell
I fell for you so easily

Anyone can see
What you mean to me
Anyone can tell
I fell for you so easily
So easily

(Anyone, anyone, anyone, anyone can)
(Anyone, anyone, anyone, anyone can see) I fell
(Anyone, anyone, anyone) I fell for you
Anyone can see
"
"""My Fair Share""",Ogie Alcasid,"""Now & Then""","

Lost, lost as a child's first thought
I must have arms to hold me
Lost without loving care
I must have my fair share

Fair, fair is a changing word
But fair is an honored promise
Justice, if you're still there
I will have my fair share

Justice is a lady
Lay me down with justice
In a long white gown
With a breath of love we can share

Share, sleep with me if you dare
Celebrate my fair share

Fair, fair is a changing word
But fair is an honored promise
Justice, if you're still there
I will have my fair share

Justice is a lady
Lay me down with justice
In a long white gown
With a breath of love we can share

Share, sleep with me if you dare
Celebrate my fair share

Ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh
"
"""I'll Never Let You Go""",Ogie Alcasid,"""Now & Then""","

I know I'll never find any other
Love that's as sweet as you
You are the one love I've waited for
A miracle dream come true

I love this feeling, this crazy feeling
I feel inside for you
Please help me make this last till forever
Don't ever let it go

You to me are like a melody
From which a symphony
Burst into ecstasy
You and me
Our love was meant to be
I'll never let you go

Loving you is all I want to do
And I'll do anything to keep from losing you
You and I, this love we can't deny
I'll never, I'll never
I'll never, I'll never let you go

I love this feeling, this crazy feeling
I feel inside for you
Please help me make this last till forever
Don't ever let it go

You to me are like a melody
From which a symphony
Burst into ecstasy
You and me
Our love was meant to be
I'll never let you go

Loving you is all I want to do
And I'll do anything to keep from losing you
You and I, this love we can't deny
I'll never, I'll never
I'll never, I'll never let you go
"
"""Ikaw Ang Buhay Ko""",Ogie Alcasid,"""Ikaw Ang Buhay Ko""","

Minsan ako ay nangarap
Minsan ako ay nagdasal
Na puso ko ay mayroong natagpuan
Na mamahalin magpakailanman

Ikaw pala ang aking hinihintay
Ikaw palang ligaya kong tunay

Ikaw ang buhay ko
Ikaw ang pangarap ko
Ikaw ang pag-asa ko
Ikaw ang lahat
Ang aking pag-ibig
Ay para lang sa'yo
Asahan mong ako ay iyong-iyo

Ang aking pag-ibig
Ay para lang sa'yo
Asahan mong ako ay iyong-iyo

Mahal ko...

Ikaw ang buhay ko
Ikaw ang pangarap ko
Ikaw ang pag-asa ko
Ikaw ang lahat
Ang aking pag-ibig
Ay para lang sa'yo
Asahan mong ako ay iyong-iyo

Ikaw ang buhay ko
Ikaw ang pangarap ko
Ikaw ang pag-asa ko
Ikaw ang lahat
Ang aking pag-ibig
Ay para lang sa'yo
Asahan mo mahal ko ako ay iyong-iyo

Ikaw ang buhay ko...
"
"""Habang Buhay (Saranghaeyo)""",Ogie Alcasid,"""Ikaw Ang Buhay Ko""","

Ikaw lang
Ang inibig nang ganito
Na para bang ang lahat ay walang halaga
Kapag kasama ka

Pag asa (pag asa)
Yan ang binibigay mo sa akin
Sagot sa aking dalangin
Na hindi na ako mag-iisa

Habang buhay
Ikaw ay aking iibigin
At 'di kita pababayaan
Hinding hindi malilimutan
Ang aking pangako sa'yo
Habang buhay (habang buhay)
Saranghaeyo

'Di ko akalain
Na ikaw ay magiging akin

Habang buhay
Ikaw ay aking iibigin
At 'di kita pababayaan (pababayaan)
Hinding hindi malilimutan
Ang aking pangako sa'yo (sa'yo)
Habang buhay
Saranghaeyo

Ikaw ang aking iibigin
At 'di kita pababayaan
Hinding hindi malilimutan
Ang aking pangako sa'yo (sa'yo)
Mahal ko
Habang buhay (habang buhay)
Saranghaeyo
"
"""I Love You""",Ogie Alcasid,"""Ikaw Ang Buhay Ko""","

I never would have thought my dream could come true
That one day, I could meet someone as special as you
You always bring me joy, you are an answered prayer

I love you, you are God's gift to me
I love you for showing me the things I could not see
You have given me a chance to be myself again
I love you, you are everything to me

So I say, thank you
For being you
Thank you for loving me too (ah)

I love you, you are God's gift to me
I love you for showing me the things I could not see
You have given me a chance to be myself again
I love you, you are everything to me

I love you, you are God's gift to me
I love you for showing me the things I could not see
You have given me a chance to be myself again
I love you (I love you), you are everything to me

Aldub you, you are everything to me
"
"""Ikaw Ang Aking Pangarap""",Ogie Alcasid,"""Ikaw Ang Buhay Ko""","

Mula ng makilala ka
Buhay ko'y biglang nag-iba
Kay saya ng bawat sandali
Kailanma'y hindi ipagpapalit

Ikaw ang aking hiniling
Sa habang buhay ay makapiling
Nguni't mahal ikaw ay nasaan
Aking minimithi ay ikaw lamang

Ikaw ang aking pangarap
Ikaw ang sagot sa 'king dasal
Puso ko ay iaalay
Pagka't minamahal kitang tunay

Ikaw ang aking pag-ibig
Ang nagbibigay kulay sa'king daigdig
Wala nang nanaisin pa
Kung magpakailanman ay kasama ka
Ikaw ang pangarap

Nguni't mahal ikaw ay nasaan
Aking minimithi ay ikaw lamang
Ikaw lamang

Ikaw ang aking pangarap
Ikaw ang sagot sa 'king dasal
Puso ko ay iaalay
Pagka't minamahal kitang tunay

Ikaw ang aking pag-ibig
Ang nagbibigay kulay sa'king daigdig
Wala nang nanaisin pa
Kung magpakailanman ay kasama ka
Ikaw ang pangarap
Ikaw ang aking pangarap
"
"""The Lord Is Our Saviour""",Ogie Alcasid,"""Ikaw Ang Buhay Ko""","

There are times when we just can't go on
Fighting the good fight just wasn't enough
There are days when we don't understand
Why nothing seems to be right

But every time we go down on our knees
Suddenly we hear a voice as we pray
Telling our hearts that all we need is to be still
And remember that help is on the way

The Lord is our Saviour
He is our strength
He is the beginning and the end
He laid His life
So all of our sins would be forgiven
This is how Jesus loves us all

Still there are moments when we don't really know
How to follow His will just how to keep still
Oh, Lord we pray that You would guide us
And lead us back when we have gone astray

The Lord is our Saviour (the Lord is our Saviour)
He is our strength (he is our strength)
He is the beginning and the end
He laid His life (he laid His life)
So all of our sins would be forgiven
This is how Jesus loves us all

The Lord is our Saviour (the Lord is our Saviour)
He is our strength (he is our strength)
He is the beginning and the end
He laid His life (he laid His life)
So all of our sins would be forgiven
This is how Jesus loves us all

The Lord is my Saviour
He is my strength
He is the beginning and the end
He laid His life
So all of our sins would be forgiven
This is how Jesus loves us all
This is how Jesus loves us all
"
"""Tanging Yaman""",Ogie Alcasid,"""Ikaw Ang Buhay Ko""","

Ikaw ang aking, tanging yaman
Na 'di lubusang, masumpungan
Ang nilikha mong kariktan
Sulyap ng 'yong kagandahan

Ika'y hanap sa t'wina
Nitong pusong, ikaw lamang ang saya
Sa ganda ng umaga
Nangungulila sa'yo sinta

Ikaw ang aking, tanging yaman
Na 'di lubusang, masumpungan
Ang nilikha mong kariktan
Sulyap ng 'yong kagandahan

Ika'y hanap sa t'wina
Sa kapwa ko, ika'y laging nadarama
Sa iyong mga likha
Hangad pa ring masdan
Ang 'yong mukha

Ikaw ang aking, tanging yaman
Na 'di lubusang, masumpungan
Ang nilikha mong kariktan
Sulyap ng 'yong kagandahan
"
"""Hawak Kamay""",Ogie Alcasid,"""Ikaw Ang Buhay Ko""","

Minsan madarama mo kay bigat ng problema
Minsan mahihirapan ka at masasabing ""di ko makakaya""
Tumingin ka lang sa langit
Baka sakaling may masumpungan
Di kaya ako'y tawagin
Malaman mong kahit kailan

Hawak-kamay
Di kita iiwan sa paglakbay
Dito sa mundong walang katiyakan
Hawak-kamay
Di kita bibitawan sa paglalakbay
Sa mundo ng kawalan

Woohhhhhhhhhâ¦.

Minsan madarama mo
Ang mundo'y gumuho sa ilalim ng iyong mga paa
At ang agos ng problema'y tinatangay ka
Tumingin ka lang sa langit
Baka sakaling may masumpungan
Di kaya ako'y tawagin
Malaman mong kahit kailan

Hawak-kamay
Di kita iiwan sa paglakbay
Dito sa mundong walang katiyakan
Hawak-kamay
Di kita bibitawan sa paglalakbay
Sa mundo ng kawalan

Wag mong sabihin nag-iisa ka
Laging isiping may kasama
Narito ako oh, Narito ako

Hawak-kamay
Di kita iiwan sa paglakbay
Dito sa mundong walang katiyakan
Hawak-kamay
Di kita bibitawan sa paglalakbay
Sa mundo ng kawalan

Sa mundo ng kawalan
Hawak-kamay, Hawak-kamay
Ohhhhh
Hawak-kamay, Hawak-kamay, Hawak-kamayyyyyy

Sa mundo ng kawalan
"
"""Hanggang""",Ogie Alcasid,"""Ikaw Ang Buhay Ko""","

Ilang ulit mo bang itinatanong sa'kin
Kung hanggang saan hanggang saan hanggang kailan
Hanggang kailan mag tatagal
Ang aking pag mamahal

Hanggang may himig pa akong naririnig
Dito sa'king daig-dig
Hanggang may musika akong tinataglay
Ika'y iniibig
Giliw wag mo sanang isiping
Ikaw ay aking lilisanin
Di ko magagawang
Lumayo sa'yong piling
At nais kong malaman mo
Kung gaano kita kamahal

Hanggang ang diwa ko'y
Tanging sayo laan
Mamahalin kailanman
Hanggang pag ibig ko'y
Hanggang walang hanggan
Tanging ikaw lamang

Hanggang may himig pa akong naririnig
Dito sa'king daigdig
Hanggang may musika akong tinataglay
Ika'y iniibig
Giliw wag mo sanang isiping
Ikaw ay aking lilisanin
Di ko magagawang
Lumayo sayong piling
At nais kong malaman mo
Kung gaano kita kamahal

Hanggang may puso akong
Marunong mag mahal
Na ang sinisigaw ay lagi ng ikaw
Hanggang saan hanggang kailan
Hanggang kailan kita mahal
Hanggang ang buhay ko'y
Kunin ng may kapal

Giliw wag mo sanang isipin
Ikaw ay aking lilisanin
Di ko magagawang
Lumayo sa'yong piling
Hanggang may pag ibig
Laging isisigaw tanging ikaw
Hanggang may pag ibig
Laging isisigaw tanging ikaw
"
"""Iingatan Ka""",Ogie Alcasid,"""Ikaw Ang Buhay Ko""","

Sa buhay kong ito, tanging pangarap lang
Ang iyong pagmamahal ay makamtan
Kahit na sandali, ikaw ay mamasdan
Ligaya'y tila bang walang hanggan

Sana'y 'di na magising kung nangangarap man din
Kung ang buhay na makulay ang tatahakin
Minsan ay nadarama, minsan din ay luluha
'Di ka na mag-iisa 'pagkat sa buhay mo
Ay may nagmamahal pa rin

Iingatan ka, aalagaan ka
Sa puso ko, ikaw ang pag-asa
Sa 'ting mundo'y may gagabay sa 'yo
Ang alay ko'y itong pagmamahal ko

May nagmamahal, aakay sa 'yo
Aking mahal, ikaw ang nagbigay ng buhay ko
Buhay na kay ganda
Pangarap ko na makamtan ko na

Sana'y 'di na magising kung nangangarap man din
Kung ang buhay na makulay ang tatahakin
Minsan ay nadarama, minsan din ay luluha
'Di ka na mag-iisa 'pagkat sa buhay mo
Ay may nagmamahal pa rin (nagmamahal pa rin)

Iingatan ka, aalagaan ka
Sa puso ko, ikaw ang pag-asa
Sa 'ting mundo'y may gagabay sa 'yo
Ang alay ko'y itong pagmamahal ko

May nagmamahal (may nagmamahal), aakay sa 'yo
Aking mahal, ikaw ang nagbigay ng buhay ko
Buhay na kay ganda
Pangarap ko na makamtan ko na

Iingatan ka, aalagaan ka
Sa puso ko, ikaw ang pag-asa (ikaw ang pag-asa)
Sa 'ting mundo'y may gagabay sa 'yo
Ang alay ko'y itong pagmamahal ko

May nagmamahal (may nagmamahal), aakay sa 'yo
Aking mahal, ikaw ang nagbigay ng buhay ko
Buhay na kay ganda
Pangarap ko na makamtan ko na

Pangarap ko na makamtan ko na
Iingatan ka
"
"""Pag-Ibig""",Ogie Alcasid,"""Ikaw Ang Buhay Ko""","

Nang tangan ng nanay
Ang munti mong mga kamay
Ika'y tuwang-tuwa
Panatag ang loob sa damdaming
Ika'y mahal

Nang nakilala mo ang una mong sinta
Umapaw ang saya at siya'y ibang-iba
Sinasamsam ang bawat gunita

Hindi mo malimutan kung kailan
Nagsimulang matuto kung papaanong magmahal
At 'di mo malimutan kung kailan mo natikman
Ang una mong halik, yakap na napakahigpit
Pag-ibig na tunay hanggang langit

Nang tayo'y nagkakilala ng hindi sinasadya
Ikaw lang ang napansin
Nahuli sa isang tingin
At sa pagbati mong napakalambing

Hindi ko malimutan kung kailan nagsimulang
Matutong ikaw lang ang mahalin
At 'di malimutan kung kailan ko natikman
Ang tamis ng iyong halik (tamis ng iyong halik)
Yakap na napakahigpit
Pag-ibig mong tunay hanggang langit

At 'di ko malimutan ('di ko malimutan)
Kung kailan ko natikman (kung kailan ko natikman)
Ang tamis ng iyong halik, yakap na napakahigpit
Pag-ibig na tunay hanggang langit

At 'di ko malimutan ('di ko malimutan)
Kung kailan ko natikman (kung kailan ko natikman)
Ang tamis ng iyong halik, yakap na napakahigpit
Pag-ibig na tunay hanggang langit

Oh
"
"""Nakakalokal""",Ogie Alcasid,"""Nakakalokal""","

Nakakalokal
Nakakalokal
Nakakalokal
Ibang iba, ibang iba, ibang iba ang pinoy

Ang musikang pinoy iba sa panlasa
'Pag narinig mo na, sa puso mo tumatama
Madaling sabayan ang mga letra
Bigla ka na lang mapapakanta
Hindi mo maitatanggi
Ikaw mismo ang magsasabi

Nakakalokal
Kahit nasan ka man makikilala mo ang tunog
Nakakalokal
Alam na alam mong Pilipino ang tumutugtog
Nakakalokal
Tangkilikin natin ang musikang pinoy
Nakakalokal
Ibang iba ang pinoy

Sabi nga ni Mr. C
Ito ay atin, sariling atin
Sabi pa ni Kiko sa ating lahat
Mga kababayan
Kung may itim o may puti
Mayron namang kayumanggi
Ang musika natin ay kay ganda
Buong mundo ay humahanga

Nakakalokal
Kahit nasan ka man makikilala mo ang tunog
Nakakalokal
Alam na alam mong Pilipino ang tumutugtog
Nakakalokal
Tangkilikin natin ang musikang pinoy
Nakakalokal
Ibang iba ang pinoy

Kaliwa, gitna o kanan
Dapat tayong magmahalan
May magbubuklod sa'tin
Ang musika, musika, musika
Kapamilya

Nakakalokal
Kahit nasan ka man makikilala mo ang tunog
Nakakalokal
Alam na alam mong Pilipino ang tumutugtog
Nakakalokal
Tangkilikin natin ang musikang pinoy
Nakakalokal
Ibang iba ang pinoy

Nakakalokal [x8]

Nakakalokal
Kahit nasan ka man makikilala mo ang tunog
Nakakalokal
Alam na alam mong Pilipino ang tumutugtog
Nakakalokal
Tangkilikin natin ang musikang pinoy
Nakakalokal
Ibang iba ang pinoy

Nakakalokal
Kahit nasan ka man makikilala mo ang tunog
Nakakalokal
Alam na alam mong Pilipino ang tumutugtog
Nakakalokal
Tangkilikin natin ang musikang pinoy

Nakakalokal
Kahit nasan ka man makikilala mo ang tunog
Nakakalokal
Alam na alam mong Pilipino ang tumutugtog
Nakakalokal
Tangkilikin natin ang musikang pinoy
Nakakalokal
Ibang iba, ibang iba
Ibang iba, ibang iba ang pinoy
"
"""Ikaw Ang Tanging Pag-Ibig Ko""",Ogie Alcasid,"""Nakakalokal""","

Hindi ko na maalala noong ako'y malungkot pa
'Di ko na nakikilala ang mga sakit na nadama
Magmula ng ako'y ginising ng iyong pagmamahal
Ni ayaw kong matulog upang ang saya'y magtagal

Sino ba ang nagsabi na walang magpakailanman
'Di ko siya mapaniniwalaan at ikaw ang aking dahilan
Lumulundag ang aking damdamin sa tuwa'y naluluha
'Pagkat alam ko na bawa't sandali ay nariyan ka

Ikaw ang tanging pag-ibig ko
Ikaw ang langit sa'king mundo
Ikaw ang ligaya ng buhay ko
Ikaw ang tanging pag-ibig ko

Ikaw ang tanging pag-ibig ko
Ikaw ang langit sa'king mundo
Ikaw ang ligaya ng buhay ko
Ikaw ang tanging pag-ibig ko

Ikaw ang tanging pag-ibig ko
Ikaw ang langit sa'king mundo
Ikaw ang ligaya ng buhay ko
Ikaw ang tanging pag-ibig ko
"
"""Ogie And Regine Medley""",Ogie Alcasid,"""Nakakalokal""","

Kailangan ko'y ikaw
Dito sa piling ko
Kailangan kong madama
Ang pag-ibig mo
Sa bawat oras na
Di ka nakikita
Para bang kaybigat
Ng nadarama
Kailangan ko'y ikaw
Sa bawat sandali
Kailangan ko ang yakap mo
At ang iyong halik
O giliw nasaan ka
Bakit lumisan ka
Paano na ng puso long nag-iisa
Kailangan ko'y ikaw
Dito sa buhay ko
Paaano na nag puso kung nag-iisa
Bakit pa, may lungkot sa iyong mga mata
Ako kaya'y di nais makapilinng sinta
Di mo ba pansin, ako sayo'y may pagtingin
Sana ang tinig ko'y iyong dingin
Ako ngayo'y do=i mapalagay
Pagkat ang puso koy nalulumbay
Sana ay paka-ingatan mo ito
At tandaaan mo ang isang pangako
Pangakong di kita iiwan
Pangakong di mo pababayaan
Pangakong hindi ka na mag-iisa
Pangakong magmula ngayo'y
Tayong dalawa ang magkasama
Tayong dalawa
Pangako, hindi kita iwan
Pangako di mo pababayaan
Panagako hinndi ka nag-iisa
Pangakong magmula ngayo'y tayong dlawa
Ikaw lang ang tuna'y na minamahal
Ikaw ang hinintay ko ng kaytagal
Ikaw ang ligaya nag buhay at pag-asa
Ikaw lang wala nang iba
Kayat hangggang ngayon
Ikaw pa rin ang iniibig ko
Ikaw pa rin ang natatanging
Pangarap ko
Ikaw lamang hanggang ngayon
Dapat ba nating pagbigyan
Ang ating mga puso'y
Muli pang buksan
At ibibigay lahat ang pag-ibig na tapat
Sayo, Sayo...
Hanggang ngayon
Ikaw pa rin ang iniibig ko
Ikaw parin ang natatanging pangarap ko
HIndi ko na kayang mag-isa
Ikaw lamang, Ikaw lamang, ikaw lamang...
Hanggang nagyon
Ohhhh...
"
"""Akala Ko""",Ogie Alcasid,"""Nakakalokal""","

Akala ko, 'di mo ko iiwan
Akala ko tayo ay magtatagal
Kung kailan ako natutong umibig
At naniwala na eto na ang aking pag-asa

Akala ko ang puso mo ay akin
Akala ko walang hahadlang sa atin
Sa simula, habang buhay ang pangako
Nguni't tila ang lahat ay nagbago na

Akala ko ikaw na ang magmamahal
Sa puso ko na naghintay ng kay tagal
Hindi ko alam, ang puso ko'y masasaktan
Pagka't akala ko'y ika'y akin lamang

Bakit ka nagkunwari
Na puso mo'y 'di magkakamali
Kapwa lang tayong masasaktan
Ngayong walang pag-ibig na aasahan

Akala ko ikaw na ang magmamahal
Sa puso ko na naghintay ng kay tagal
Hindi ko alam, ang puso ko'y masasaktan
Pagka't akala ko, pagka't akala ko
Pagka't akala ko'y, ika'y akin lamang
Akala ko...
"
"""'Di Na Muli""",Ogie Alcasid,"""Nakakalokal""","

'Di ko alam kung ano ang nagawa
Upang ikaw ay lumisan ng bigla
'Di ko alam kung ano ang gagawin
Bakit ang tunay na hangarin mo'y tinago mo sa'kin

Bakit ako nagtiwala sa iyo, mahal ko
Akala ko'y ikaw na ang iibigin ko

'Di na muli iibig pa
'Di na muli aasa pa
Hanggang kailan mag-hihintay
Hanggang hindi ko makamtan
Ang pag-ibig na walang hanggan

'Di na muli iibig pa
'Di na muli...

'Di na muli iibig pa
'Di na muli aasa pa
Hanggang kailan mag-hihintay
Hanggang hindi ko makamtan
Ang pag-ibig na walang hanggan

'Di na muli...
'Di na muli...
'Di na muli...
"
"""'Di Ka Pababayaan""",Ogie Alcasid,"""Nakakalokal""","

Ang buhay ay sadyang ganyan
Madami kang pagdadaanan
Lagi na lamang may pagsubok
Para bang walang katapusan

Mundo mo ay gulong gulo
Pagod na ang puso mo
Ang iyong mata'y iyong buksan
Sa isang katotohanan

Hindi ka pababayaan
Hindi ka tatalikuran
Ang lahat ng ito'y may hangganan
At hindi mo kailangang labanan
Magtiwala ka kaibigan
Laging mayroong maaasahan
Hindi ka pababayaan kailanman

Hindi ka pababayaan
Hindi ka tatalikuran
Ang lahat ng ito'y may hangganan
At hindi mo kailangang labanan
Magtiwala ka kaibigan
Laging mayroong maaasahan
Hindi ka pababayaan kailanman
"
"""Kailangan Kita""",Ogie Alcasid,"""Nakakalokal""","

Sa piling nya nadarama
Ang tunay na pag-sinta
Pag-yakap kita ng mahigpit
Parang ako'y nasa langit

Ngunit ito ay panaginip lamang
Pagkat ang puso mo'y labis kong nasaktan
Paki-usap ko'y ako ay pakinggan

Kailangan kita, ngayon at kailanman
Kailangan mong malaman na ikaw lamang
Ang tunay kong minamahal
At tangi kong hiling ay makapiling kang muli

Ngunit ito ay panaginip lamang
Pagkat ang puso mo'y labis kong nasaktan
Paki-usap ko'y ako ay pakinggan

Kailangan kita, ngayon at kailanman
Kailangan mong malaman na ikaw lamang
Ang tunay kong minamahal
At tangi kong dinarasal

Kailangan kita, ngayon at kailanman
Kailangan mong malaman na ikaw lamang
Ang tunay kong minamahal
At tangi kong hiling ay makapiling kang muli

Kailangan kita
"
"""Ikaw Lamang""",Ogie Alcasid,"""A Better Man""","

Ikaw lamang ang tangi kong iniisip
Ang lagi kong panaginip
Tayong dalawa ay nagmamahalan
Pangarap ko na kailanma'y di maglaho
Ang pag-ibig kong ito
Pagka't hinding hindi ko
Makakayang mawalay sa iyo
Ikaw lamang ang buhay ko
Sana nama'y pakinggan mo ang puso ko
Na mayroong sinasabi

Ikaw lamang ang tangi kong minamahal
Ang tangi kong dinarasal
Sana'y habang buhay tayong magkasama
Ang puso ko'y ibibigay lamang sa 'yo
Ito ang akong pangako
Mula ngayon hanggang magpakailanpaman
Ikaw lamang

Ikaw lamang ang buhay ko
Sana giliw pakinggan mo
Ang puso kong na mayroong sinasabi

Ikaw lamang ang tangi kong minamahal
Ang tangi kong dinarasal
Sana'y habang buhay tayong magkasama
Ang puso ko'y ibibigay lamang sa 'yo
Ito ang akong pangako
Mula ngayon hanggang magpakailanpaman

Ikaw lamang...
Ikaw lamang...
Ikaw lamang...
"
"""Ikaw Ang Aking Pangarap""",Ogie Alcasid,"""Ikaw Ang Buhay Ko""","

Mula ng makilala ka
Buhay ko'y biglang nag-iba
Kay saya ng bawat sandali
Kailanma'y hindi ipagpapalit

Ikaw ang aking hiniling
Sa habang buhay ay makapiling
Nguni't mahal ikaw ay nasaan
Aking minimithi ay ikaw lamang

Ikaw ang aking pangarap
Ikaw ang sagot sa 'king dasal
Puso ko ay iaalay
Pagka't minamahal kitang tunay

Ikaw ang aking pag-ibig
Ang nagbibigay kulay sa'king daigdig
Wala nang nanaisin pa
Kung magpakailanman ay kasama ka
Ikaw ang pangarap

Nguni't mahal ikaw ay nasaan
Aking minimithi ay ikaw lamang
Ikaw lamang

Ikaw ang aking pangarap
Ikaw ang sagot sa 'king dasal
Puso ko ay iaalay
Pagka't minamahal kitang tunay

Ikaw ang aking pag-ibig
Ang nagbibigay kulay sa'king daigdig
Wala nang nanaisin pa
Kung magpakailanman ay kasama ka
Ikaw ang pangarap
Ikaw ang aking pangarap
"
