Song,Artist,Album,Lyrics
"""Love Was Born On Christmas Day""",Regine Velasquez,"""Love Was Born On Christmas Day""","

It was a dark starry night 
That made the world see the light 
Three wise men followed the star 
The angels led them to a new born child 
When they saw him love filled the air 

It was a cold December night 
A father, a mother, and a child 

[CHORUS:]
Love was born on Christmas day 
Love was born on Christmas day 
Sleeping in a manger 
Was the world only Saviour 
Humble beginnings of love 
We're given and shown to the world 
Love was born on Christmas day 

Frankincense, Myrth and gold 
We're the first gifts of love 
Given to a poor child by kings 
A shepherd and his lambs 
Gathered around to see a miracle 
On a peaceful night angels sung and prayed 

Picture of love on a cold December night 
A father, a mother, and a child 

[REPEAT CHORUS x2]
"
"""Prologue (Sound Of Silence)""",Regine Velasquez,"""Retro""","

Hello darkness, my old friend
I've come to talk with you again
Because a vision softly creeping
Left its seeds while I was sleeping
And the vision that was planted in my brain
Still remains
Within the sound of silence
"
"""Hotstuff""",Regine Velasquez,"""Retro""","

sittin' here eatin' my heart out waitin'
waitin' for some lover to call
dialed about a thousand numbers lately
almost banged the phone off the wall.
looking for some hotstuff baby this evening
I need some hotstuff baby tonight
I want some hotstuff baby this evening
gotta have some hotstuff
gotta have some fun tonight
(hotstuff) I need hotsttuff
I want some hotstuff, I need hotstuff
looking for a lover who needs a lover
don't want another night on my own
wanna share my love with one-woman lover
wanna have a love all my own
gotta have some hotstuff baby this evening
I need some hotstuff baby tonight
I want some hotstuff baby this evening
gotta have some loving gotta have love tonight
(hotstuff) I need hotsttuff
hot love looking for hot love
hot hot hot hot stuff hot hot hot hot (repeat)
how's about some hotstuff baby this evening
I need some hotstuff baby tonight
looking for my hotstuff baby this evening
I need some hotstuff baby this tonight
I want some hotstuff baby evening
I want some hotstuff baby this tonight
yeah... some hotstuff baby this evening?
"
"""I Can't Help It""",Regine Velasquez,"""Retro""","

woh, I
baby what a fool I am
first a boy and then a man
and now, and you
you're the heart of it all
you're the things I say and do
am I wasting my time hanging around
you would be gone
but I can't help it?
[chorus:]
every moment that I think about you
every day and every night without you
I can't survive
love, take away the lonely days gone by
making every day for you and I
giving me chance to go and believing
girl, you gotta go on believing
boy, you gotta go on believing
baby you're the breath I take
coming from the heart in love am I
you, you're the heart of it all
you're the things I say and do
am I wasting my time hanging around
you would be gone
but I can't help it?
[chorus]
love take away the lonely days gone by
making every day for you and I
giving me a chance to go on believing
boy, you gotta go on believing
la la la ... la la la...
I can't help it
every moment that I think about you
every day and every night without you
I can't survive
[bridge:]
love, take away the lonely days gone by
making every day for you and I
giving me chance to help it
[chorus]
[bridge]
"
"""Nothing Left For Me""",Regine Velasquez,"""Retro""","

no, there's nothing left for me to do
nothing left for me say
gotta let you go
'coz you've made up your mind
and since there's nothing left
for me too do nothing for me to say
there's no stopping you now
from leaving me behind
how I love you
but it's too late to tell you all this now
it won't matter much to you
just how much I wish you'd stay
don't know why it's come to this,
baby, I don't understand
but it's no use cryin' over you
gotta chase these blues away
seems there's nothing left for me to do
[chorus:]
nothing left for me to say
gotta let you go
'coz you made up you mind
and since there's nothing left
for me to do nothing for me to say
there's no stopping you now
from leaving me behind
I'll try to carry on
without your loving' baby
believe me somehow
I know I'll just be fine
yes, I know it won't be easy
to live without your love
gotta somebody now
gotta mend this broken heart
I can only watch you leave
say goodbye and walk out my door
I'll remind myself it's over
I'm off to a brand new start
(seems/'cause) there's nothing left
for me to do
[chorus]
"
"""Shake Your Groove Thing""",Regine Velasquez,"""Retro""","

Shake it, shake it
Shake your groove thing, shake your groove thing, yeah yeah
Show 'em how to do it now
Shake your groove thing, shake your groove thing, yeah yeah
Show 'em how to do it now
Show 'em how to do it now
Let's show the world we can dance
Bad enough to strut my stuff
The music gives us a chance
We do more out on the floor
Grooving loose, or heart to heart
We put in motion every single part
Funky sounds, wall to wall
We're pumping booties, having us a ball y'all
Shake your groove thing, shake your groove thing, yeah yeah
Show 'em how to do it now
Shake your groove thing, shake your groove thing, yeah yeah
Show 'em how to do it now
We've got the rhythm tonight
All the rest know we're the best
Our shadows flash in the light
Twisting, turning; we keep burning
Shake it high or shake it low
We take our bodies where they wanna go
Feel that beat, never stop
Oh hold me tight, spinning like a top
Shake your groove thing, shake your groove thing, yeah yeah
Show 'em how to do it now
Shake your groove thing, shake your groove thing, yeah yeah
Show 'em how to do it now
There's nothing more that I like to do
Than take the floor and dance with you
Keep dancing
Let's keep dancing
Shake it, shake it
Shake it, shake it
Grooving loose or heart to heart
We put in motion every single part
Funky sounds, wall to wall
We're pumping booties, having us a ball, y'all
Shake your groove thing, shake your groove thing, yeah yeah
Show 'em how to do it now
Shake your groove thing, shake your groove thing, yeah yeah
Show 'em how to do it now
Shake it
Show 'em how to do it now
Shake it
Shake it...
"
"""Looking Through The Eyes Of Love""",Regine Velasquez,"""Retro""","

Please, don't let this feeling end
It's everything I am,
Everything I wanna be;
I can see what's mine now
Finding out what's true,
Since I've found you
Lookin' through the eyes of love.
Now I can take the time,
I can see my life
As it comes up shining now;
Reachin' out to touch you,
I can feel so much,
Since I've found you
Lookin' through the eyes of love.
[REFRAIN:]
And now, I do believe,
That even in a storm, we'll find some light;
Knowin' you're beside me, I'm alright.
Please don't let this feelin end,
It might not come again;
And I want to remember
How it feels to touch you;
How I feel so much,
Since I've found you
Lookin' through the eyes of love.
[CODA:]
Reaching out to touch you,
I can feel so much,
Since I've found you
Lookin' through the eyes of love.
"
"""Zoom""",Regine Velasquez,"""Retro""","

Zoom just one look
And then my heart went boom
Suddenly and we were on the moon
Flying high in the neon sky, oh

Bang just one touch
And all the church bells rang
Heaven called and all the angels sang
Sunrise shine in the midnight sky, oh

Zoom you chase the day away
High noon the moon and stars came out to play
Then my whole wide world went zoom

(I passed a rainbow as we went flying by
Faster and faster we were higher than high
For once in my lifetime I was finally free
And you came back to me)

Oh, zoom you chase the day away
High noon the moon and stars came out to play
Then my whole wide world went zoom

Moonbeams dancing in the afternoon
Shadows blowing as the roses bloom
Looking down on a wonderland, oh

Smack just one kiss
And I was outta whack
All at once there was no turning back
Oh so far above the brightest star, oh

Oh, zoom you chase the day away
High noon the moon
And stars came out to play
"
"""I Want To Know What Love Is""",Regine Velasquez,"""Retro""","

I gotta take a little time, a little time to think things over
I better read between the lines, in case I need it when I'm older
Now this mountain I must climb, feels like the world upon my shoulders
Through the clouds I see love shine, it keeps me warm as life grows colder
In my life there's been heartache and pain
I don't know if I can face it again
Can't stop now, I've travelled so far, to change this lonely life
I want to know what love is, I want you to show me
I want to feel what love is, I know you can show me
I'm gonna take a little time, a little time to look around me
I've got nowhere left to hide, it looks like love has finally found me
In my life there's been heartache and pain
I don't know if I can face it again
Can't stop now, I've travelled so far, to change this lonely life
I want to know what love is, I want you to show me
I want to feel what love is, I know you can show me
I want to know what love is, I want you to show me
(And I wanna feel) I want to feel what love is
(And I know) I know you can show me
Let's talk about love - I want to know what love is
The love that you feel inside - I want you to show me
And I'm feeling so much love - I want to feel what love is
No, you just can't hide - I know you can show me
I want to know what love is (let's talk about love), I know you can show me
I wanna feel it too - I want to feel what love is
I wanna feel it too, and I know and I know - I know you can show me
Show me love is real, yeah - I want to know what love is...
[to fade]
"
"""Fly""",Regine Velasquez,"""Retro""","

Come feel the power of the love
Release the power of the love

Comes a time when love is just another 
And ain't no special thing
Becomes a crime when neither cares 
No longer and kills like sinking sand

And what is there to offer
To make it all much better aside
From going all the way 
To try a little harder
And make the hearts go fonder a
Little more than words can say

We just gotta keep on lovn' 
We just gotta make it happen
Every minute hour of the day
Just the two of us together on
The wings of love we travel
Here we go up and away

Fly and feel the power 
Of the love in one another
Fly release the power of the love that'll take us 
Higher
Pa-ri-ya and feel
The power of the love
Pa-ri-ya release
The power of the love

Fly away in search of new adventure
With hearts on cruise control
Come what may we're gonna face
The future aboard the clouds we soar
"
"""Dance With Me""",Regine Velasquez,"""Retro""","

Dance with me, I want to be your partner.
Can't you see the music is just starting?
Night is falling, and I am falling.
Dance with me.
Fantasy could never be so giving.
I feel free, I hope that you are willing.
Pick your feet up, and kick your feet up.
Dance with me.
Let it lift you off the ground.
Starry eyes, and love is all around us.
I can take you if you want to go.
Dance with me, I want to be your partner.
Can't you see the music is just starting?
Night is falling, and I am falling.
Dance with me.
Let it lift you off the ground.
Starry eyes, and love is all around us.
I can take you if you want to go.
Dance with me, I want to be your partner.
Can't you see the music is just starting?
Night is falling, and I am falling.
Dance with me.
"
"""You Were There""",Regine Velasquez,"""Retro""","

I guess you've heard
I guess you know
In time, I might have told you
But I guess I'm too slow
Thats overly romantic
But I know that it's real
I hope you don't mind
If I say what I feel
It's like I'm in somebody else's dream
This could not be happening to me

But you were there
You were everything I'd never seen
You woke me up from this long
And empty sleep
I was alone
I opened my eyes
And you were there

Don't be alarmed
No, don't be concerned
I don't wanna change things
Leave them just as they were
I mean, nothings really different
It's me who feels strange
I'm always lost for words
When someone mentions your name
I know that I'll get over this
For sure
I'm not the type who dreams
There could be more

But you were there
You were everything I'd never seen
You woke me up from this long
And empty sleep
I was alone
I opened my eyes
And you were there

Can I take your smile home with me?
Or the magic in your hand?

The rain has stopped
The storm has past
Look at all the colors
Now the suns here at last
I suppose that you'll be leaving
But I want you to know
Part of you stays with me
Even after you're gone
Like an actor playing someone else's scene
This could not be happening to me

But you were there
You were everything I'd never seen
You woke me up from this long
And endless sleep
I was alone
I opened my eyes
and oh no Im not alone! no!!! Im not alone!!!! 
I opened my eyes...
And you were there
You were there
"
"""Superstar""",Regine Velasquez,"""Retro""","

Long ago, and, oh so far away
I fell in love with you
before the second show.
Your guitar, it sounds so sweet and clear,
but you're not really here.
It's just the radio.
Don't you remember you told me
you loved me baby?
You said you'd be coming back this way
again baby.
Baby, baby, baby, baby, oh, baby.
I love you, I really do.
Loneliness is such a sad affair,
and I can hardly wait
to be with you again.
What to say, to make you come again?
Come back to me again,
and play your sad guitar.
"
"""I Just Don't Want To Be Lonely""",Regine Velasquez,"""Retro""","

I don't mind when you say that you're going away
Just don't wanna be lonely
And I don't care if you share
Only moments a day
I just don't wanna be lonely

I'd rather be loved and needed
Depended on to give a love I can't give
When you're gone, when you're gone
I just don't want to be lonely
I'd just rather be loved
I'd just rather be loved

I don't mind when the time
sets the sun to the moon
I just don't wanna be lonely
Let the stairs find you there
at the end of the room
I just don't wanna be lonely

I'd rather be loved and needed
Depended on to give a love I can't give
When you're gone, when you're gone
I just don't want to be lonely
I'd just rather be loved
I'd just rather be loved

I'd rather be loved and needed
Depended on to give a love I can't give
When you're gone, when you're gone
I just don't want to be lonely
I'd just rather be loved
I'd just rather be loved
"
"""Bluer Than Blue""",Regine Velasquez,"""Retro""","

After you go, I can catch on my reading
After you go, I have lot more time sleeping
And when you go, it looks like thing's gonna be lot easier
Life would be at ease you know
I really should be glad.

But I'm bluer than blue
Sadder than sad
You're the only life this empty room has ever had
Life without you is gonna be
Bluer than blue..

After you go, I have a lot more room in my closet
After you go, I can stay out long if I feel like
And when you go, I can run through the house screaming
And no one can ever hear me
I really should be glad

I don't have to miss no tv show
I can start my whole life over
Change the numbers on my telephone
but the night will sure be colder.

Bluer than blue
Bluer than blue
Bluer than blue..
"
"""Epilogue (Sound Of Silence)""",Regine Velasquez,"""Retro""","

In restless dreams I walked alone 
The narrow streets of cobblestone 
Beneath the halo of a street lamp 
I turned my collar to the cold and damp 
When my eyes were stabbed by the flash of a neon light 
That split the night 
And touched the sound of silence
"
"""How Could You Leave""",Regine Velasquez,"""Drawn""","

Na na na na na na

All day I settle on just thinking about your smile
I see you in my dreams 
How you complete me

Flowers you left me here
Still wilt on the shelf by the phone
You took a part of me 
All the tears I cry for you

It's day by day for me
The only way I get by
I keep talking in my sleep
As if you were still right by my side, baby

How could you leave
Need you with me
All of the precious memories
Just left me behind
And how my heart cry
Without you I'm so lost baby
I still can't believe
That you could just leave 
Standing alone in misery
Just left me behind
Please come back baby

I pray I call your name
Still wishing that you would come home
Nothing comforts me 
But if you could hold me

My world will start to turn
For a moment that things would be right
Can you hear me
Baby don't you need me too

Are you afraid of me
Please tell me how love passed us by
Right now I would do anything
Just to have you right back in my life, baby

All of the pain and the hurt trapped inside
Keeps pulling me down and God knows how i try
So hard when you love someone
The way that I loved you
Please come back, we can talk it all out
Time and space my love away for you....

Lalalalalalala...

It's day by day for me
The only way I get by
I keep talking in my sleep
As if you were still right by my side, baby

Baby, I'm so lost, I don't know what to do
"
"""Once In A Lifetime Love""",Regine Velasquez,"""Drawn""","

Everybody needs somebody 
I'm alone and waiting to find
My once in a lifetime love 

(Once in a lifetime boy)
Heaven if you're listenin' to me 
Tell me when I'm going to find
That once in a lifetime love

Someone to hold someone to kiss 
I've seen his face a million times
In my dreams
Passion that's real
Love I can feel
Here in my heart
I can see

All that I need perfect is here 
So sensitive and warm and
Gentle with me
Will this dream be reality 
If so then tell me 
Love this would be
So many nights
Spend all alone
I need a love
That I can call my own
Tell me how long before 
I find my one true love
Is there an answer
From heaven above

(Is the love for me
And it's meant to be
I'm waiting patiently
When will it come to me
Everything I need not just 
A fantasy
Will it come to me...)
My love is waiting for you, baby, please...

Am I gonna find, yeah, yeah...
"
"""Messin' With My Head""",Regine Velasquez,"""Drawn""","

Waited up for you all night, you didn't call
You left me here waiting, anticipating
So I called you on your phone and
Unexpectedly, I talked to her
She said you don't belong to me
How could you look into my eyes
And straight up lie to me
Your drag ascended so stop pretending
I would rather be alone 'cause I deserve much more
I can't believe my friends could see, they told me so

I know your messin' with my head
I know you're sleepin' in her bed
Last night you was away, you said, you'd be
I'm tired of you playing me
Don't you even care I'm just a number that 'cha share
How could you even dare
So stop your dogging me and playing me

I don't wanna hear I'm sorry
'Cause I'm tired of you sounding like a broken record
If you're pleading at the door, I've heard it all before
I'm not afraid to be alone, I'll find my own
Had all the times that we made love
You have me feeling like
I was your one and only lover
But it's okay 'cause I have something waiting for me
That can give me what you couldn't give and so much more

I know your messin' with my head
I know you're sleepin' in her bed
Last night you was away, you said, you'd be
I'm tired of you playing me
Don't you even care I'm just a number that 'cha share
How could you even dare
So stop your dogging me and playing me

I know your messin' with my head
I know you're sleepin' in her bed
Last night you was away, you said, you'd be
I'm tired of you playing me
Don't you even care I'm just a number that 'cha share
How could you even dare
So stop your dogging me and playing me

So now I really don't care
'Cause your game has pushed me over the edge
You put our love to the test
So many other guys would like to come beat time with me
You've lost your chance baby so no, you just got to go

I know your messin' with my head
I know you're sleepin' in her bed
Last night you was away, you said, you'd be
I'm tired of you playing me
Don't you even care I'm just a number that 'cha share
How could you even dare
So stop your dogging me and playing me

I know your messin' with my head
I know you're sleepin' in her bed
Last night you was away, you said, you'd be
I'm tired of you playing me
Don't you even care I'm just a number that 'cha share
How could you even dare
So stop your dogging me and playing me

I know your messin' with my head
I know you're sleepin' in her bed
Last night you was away, you said, you'd be
I'm tired of you playing me
Don't you even care I'm just a number that 'cha share
How could you even dare
So stop your dogging me and playing me
"
"""Love Again""",Regine Velasquez,"""Drawn""","

Oooh...yeah 

Darlin' I 
Have felt the rain and thunder in my heart 
I feel so all alone 
And baby I 
Could put away the sorrow and the past 
I don't wanna lose my soul 

I've tried so many times 
I've given love a chance 
And everytime I try 
It seems to never last 
I wanna give to you my all 
But my heart won't take a chance 

Show me how to find a way to love again 
It seems impossible 
To find true love again 
Tell me how to find a way to love again 
It seems so hard I try 
To find a love that's mine 

Now give me time 
To understand the heartache and the pain 
I've been here before 
And baby I 
I wanna give my life, my trust to you 
I can't seem to let it go 

'Cause every time I try 
Pain lingers in the past 
It's like no one seems to care 
Life doesn't ever last 
Although my heart still yearns for you 
I'm just afraid to face the truth, woohh 

Show me how to find a way to love again 
It seems impossible 
To find true love again 
Tell me how to find a way to love again 
It seems so hard I try 
To find a love that's mine 

When I lie awake 
With all these tears I cannot hide 
I wonder if I'll ever see 
That love when I was a child 
I wanna give my everything 
But I'm scared to 
Just to realize 
I don't know and you show
"
"""Ikaw""",Regine Velasquez,"""Drawn""","

Ikaw ang bigay ng maykapal
Tugon sa aking dasal
Upang sa lahat ng panahon
Bawat pagkakataon
Ang ibigin ay ikaw

Ikaw ang tanglaw sa aking mundo
Kabiyak nitong puso ko
Wala ni kahati mang saglit
Na sa iyo'y may papalit
Ngayo't kailanma'y ikaw

Ang lahat ng aking galaw
Ang sanhi ay ikaw
Kung may bukas mang tinatanaw
Dahil may isang ikaw
Kulang ang magpakailanpaman
Upang bawat sandali ay
Upang muli't muli ay
Ang mahalin ay ikaw
"
"""Emotion""",Regine Velasquez,"""Drawn""","

It's over and done
But the heartache lives on inside
And who is the one
You're claiming to instead of me tonight

Where are you know
Now that I need you
Tears on my pillow
Wherever you go
I cry me a river
That leads to your ocean
You'll never see me fall apart
In a words of a broken heart

It's just emotion takin' me over
Tired of sorrow lost in my soul
But if you don't come back
Come home to me darling
'Cause you know that
Nobody left in this world to hold me tight
Nobody left in this world to kiss goodnight, goodnight

I'm at your side 
A part of all the things you are
But got a part of someone else
You go to find your shining star

Where are you know
Now that I need you
Tears on my pillow
Wherever you go
I cry me a river
That leads to your ocean
You'll never see me fall apart
In a words of a broken heart

It's just emotion takin' me over
Tired of sorrow lost in my soul
But if you don't come back
Come home to me darling
'Cause you know that
Nobody left in this world to hold me tight
Nobody left in this world to kiss goodnight, goodnight
"
"""Where Are You Now?""",Regine Velasquez,"""Drawn""","

We shared so many things
There's nothing I
Wouldn't have told you
'Cause you taught me how
To think you gave me the strength
To hold on to
I shared my feelings slowly
I put my trust in you
You helped me search to find myself
Life's lessons that you shown me
We laughed, we cried and sing
And nobody else could console me
A special bond but then 
Never have thought I could feel oh
So lonely forever thought I have you
So unexpectedly you left me here
All by myself 
Now I need you here to hold me

Where are you now
Miss you so much 
I can't explain the hurt I feel
Where are you now
You were my breathe of life
The answers to my needs
I don't know why you left
Me in the rain
I prayed every night
Keep calling out your name
Where are you now

That pretty smiling face
Can't escape from my mind
You're my only 
That keeps me on my way
Keeps my heart beating 
Still oh so slowly
I think I'm going crazy
I don't know what to do
The thought of leaving you
Just scares me baby help me
I need you

Oh baby hear me calling you
Is it my thought of feel so blue
Don't think I'll ever love again
The way that I love you like a 
Child you bore it's mother
That's how I need you
"
"""Whenever We Say Goodbye""",Regine Velasquez,"""Drawn""","

Welcome back my heart is smiling
Again come in and close the door
This is a feeling 
I've come to know so well 
'Cause we've been through 
This so many times before 
Time and time again
I try to say goodbye
Convince that it's the best thing to do
Well just tears me up inside
Can't seem to bear the 
Thought of losing you
Whenever we say goodbye
there's no ease in the pain
I feel inside
And I can't see through all the 
Tears in my eyes
Can't see the reason why
It hurt so much whenever we say goodbye, goodbye
This road were wrong lead us to nowhere
We've known this right 
From the start but
As long as we're together 
It seems almost better than
Travelin' down the right place apart
Lord knows I've tried to set you free
When all that I want is for you
To stay with me, stay with me, with me
"
"""Linlangin Mo""",Regine Velasquez,"""Drawn""","

Bakit ikaw? Bakit ako?
Nalilito ang puso ko
Sabihin kung paano sayo'y
Lumayo at lumutin ang 
Pag-ibig mo 
Hanggang kailan
Hanggang saan pagmamahal ay 
Walang hanggan ngunit kailangan
Nang magpaalam di ko nais na
Ika'y masaktan

Linlangin mo itong puso ko
Sabihin mong pag-ibig ay
Naglaho upang sayo 
Ay lumayo at talikuran
Ang nadarama ko
Bakit kailangan pang magtagpo
Kung sa huli ay
Magkakalayo bakit ngayon lang
Nadama ito ngayong puso mo'y
Natali ng isang pangako

Ngunit paano nang sayo'y
Lalayo kung ikaw ang bulong
Ng aking puso
"
"""Our Love""",Regine Velasquez,"""Drawn""","

Lost and lonely lives 
Drifting by waves of tears 
We make it day by day 
Watchin' the world go by 
In a moment when time 
Stands still 
Here we are forever

Darlin' our 
love one love 
That never fades away 
Our love 
This love will light the world 
All day (its way)

Shattered broken dreams 
Sifting like grains of sand 
We claim it here we stay 
Watchin' the world go by 
With a strength that we 
Spend in this life 
In a hope that it goes on 
Forever we believe as we 
Promised to try

daradadadada
"
"""Never Ever Say Goodbye""",Regine Velasquez,"""Drawn""","

Night after night we sleep together 
Sharing lovely moments that spell forever 
Day after day our love gets stronger 
Growing every minute that we get closer

If we ever have to say goodbye 
And go our own separate ways 
I wouldn't know how to get by on my own 
After all the love and passion you have shown

I'll never say goodbye 
No matter how they try 
To show we love won't last 
If we're prisoners caught in our past

Don't let your tears run dry 
No need for you to cry 
I promise I will stay 
I'm with you all the way

In time they'll soon forget 
That you and I once met 
As long as deep inside 
I know its love not pride 
Then I will never say ever say good-bye

I'll never say goodbye 
There are no reasons why 
Our souls are so in twined 
There is us not you and I

Our friends will soon regret 
Regretting we once met 
Because we'll show them all 
With love we can't walked tall 
And we will never say ever say good-bye
"
"""On The Wings Of Love""",Regine Velasquez,"""R2K""","

Just smile for me and let the day begin
You are the sunshine that lights my heart within
I'm sure that you're an angel in disguise
Come take my hand and together we will ride

On the wings of love
Up and above the clouds
The only way to fly is on the wings of love

On the wings of love
Only the two of us
Together flying high
Flying high upon the wings of love

You look at me and I begin to melt
Just like the snow when a ray of sun is felt
I'm crazy 'bout you baby. Can't you see?
It felt delighted if you would come with me

On the wings of love
Up and above the clouds
The only way to fly is on the wings of love

On the wings of love
Only the two of us
Together flying high
Flying high upon the wings of love

Yes, you belong to me
And I'm yours exclusively
Right now we live and breathe each other

Inseparable it seems
We're flowing like a stream
Running free, travelling on the wings of love

(Together flying high)
(The wings of love)

On the wings of love
Up and above the clouds
The only way to fly is on the wings of love

On the wings of love
Only the two of us
Together flying high
Together flying high

On the wings of love
Up and above the clouds
The only way to fly is on the wings of love

On the wings of love
Only the two of us
Together flying high

Flying high upon the wings of love
Of love
"
"""One Love""",Regine Velasquez,"""R2K""","

One love in my young life
Took me somewhere I had never been
And I want to live again
Breathe again in the shelter of his
Brightly-woven love song
So long, I have wanted love to be
Sitting just this near to me
Now my waiting heart is free

Few are the choices we are given
(Few are the choices we are given)
The hands of time passed quickly by

One dream of my young life
Now stands holding out his hand to me
Now I can't help but believe
That my whole life will be
Spent in one love

Few are the choices we are given
(Few are the choices we are given)
The hands of time passed quickly by

One dream of my young life
Now stands holding out his hand to me
Now I can't help but believe
That my whole life will be
Spent in one love
(Spent in one love)
Spent in one love
"
"""Dancing Queen""",Regine Velasquez,"""R2K""","

Ooooh...ooohh...
Friday night and the lights are low
Looking out for the place to go
Where they play the right music, gettin' in the swing
You come in to look for a king

Anybody could be that guy
Night is young and the music's high
With a bit of rock music, everything is fine
You're in the mood for a dance
And when you get the chance...

You are the Dancing Queen, young and sweet, only seventeen
Dancing Queen, feel the beat of the tambourine
You can dance, you can jive, having the time of your life
See that girl, watch that scene, dig in the Dancing Queen

You're a teaser, you turn 'em on
Leave them burnin' and then you're gone
Lyrics www.allthelyrics.com/lyrics/regine_velasquez/ 
Looking out for another, anyone will do
You're in the mood for a dance
And when you get the chance...

You are the Dancing Queen, young and sweet, only seventeen
Dancing Queen, feel the beat from the tambourine
You can dance, you can jive, having the time of your life
See that girl, watch that scene, dig in the Dancing Queen

Dancing queen
Dance with me
I want to be your partner dancing queen
Dance with me
I want to be your partner, dancing queen....
"
"""The Long And Winding Road""",Regine Velasquez,"""R2K""","

The long and winding road
That leads to your door
Will never disappear
I've seen that road before
It always leads me here
Lead me to your door

The wild and windy night
That the rain washed away
Has left a pool of tears
Crying for the day
Why leave me standing here
Let me know the way

Many times I've been alone
And many times I've cried
Anyways you'll never know
The many ways I've tried
But still they lead me back

To the long, winding road
You left me standing here
A long long time ago
Don't leave me waiting here
Lead me to your door

Wooooh...

But still they lead me back
To the long, winding road
You left me standing here
A long, long time ago
Don't leave me waiting here
Lead me to your door

0ooh..
"
"""If Ever You're In My Arms Again""",Regine Velasquez,"""R2K""","

It all came so easy 
All the lovin' you gave me 
The feelings we shared 
And I still can remember 
How you touched me so tender 
You told me you cared 

We had a once in a lifetime 
But I just didn't see until it was gone 
A second once in a lifetime 
Maybe too much to ask but I swear from now onâ¦ 

If ever you're in my arms again 
This time I'll love you much better 
If ever you're in my arms again 
This time I'll hold you forever 
This time we'll never end, oohâ¦ooh 

Now I'm seein' clearly 
How I still need you near me 
I still love you so 
There's something between us 
That won't ever leave us 
There's no letting go 

We had a once in a lifetime 
But I just didn't know it till my life fell apart 
A second once in a lifetime 
Isn't too much to ask 'cause I swear from the heartâ¦ 

If ever you're in my arms again 
This time I'll love you much better 
If ever you're in my arms again 
This time I'll hold you forever 
This time we'll never end 
Never end 

The best of romances 
Deserves second chances 
I'll get to you somehow 
`Cause I promise nowâ¦ 

If ever you're in my arms again 
This time I'll love you much better 
If ever you're in my arms again 
This time I'll hold you forever 
This time we'll never end 

If ever you're in my arms again 
This time I'll love you much better 
If ever you're in my arms again 
This time I'll hold you forever 
This time we'll never end 

If ever you're in my arms again 
This time I'll love you much better 
If ever you're in my arms again 
This time I'll hold you forever 
This time we'll never end 
[till fade]
"
"""Mac Arthur Park""",Regine Velasquez,"""R2K""","

Spring was never waiting for us dear
It went one step ahead
As we followed in that dance
I recall the yellow cotton dress
Forming like a wave
On the ground beneath your wings

Mac Arthur's is melting in the dark
Sweet green icing flowing down
Someone left the cake out in the rain
I don't think that I could take it
'Cause it took so long to bake it
And I'll never have that recipe again

oh nooo...

I recall the yellow cotton dress
Flowing like a wave
On the ground beneath your wings
Just like the tender baby in your hand
And the old man playing checker by the tree

Mac Arthur's is melting in the dark
Sweet green icing flowing down
Someone left the cake out in the rain
I don't think that I could take it
'Cause it took so long to bake it
And I'll never have that recipe again

oh nooo...

Spring was never waiting for us dear
It went one step ahead
As we followed in that dance

I recall the yellow cotton dress
Flowing like a wave
On the ground beneath your wings
"
"""Lost Without Your Love""",Regine Velasquez,"""R2K""","

Lost and all alone
I always thought that I could make it on my own
Since you left I hardly make it through the day
My tears get in the way
And I need you back to stay

I wander through the night
And search the world to find
The words to make things right
All I want is just the way it used to be
With you here close to me
I've got to make you see

That I'm lost without your love
Life without you isn't worth to travel on
I'm as helpless as a ship without a reel
A touch without a feel
I can't believe it's real
But someday soon, I'll wake
And find my heart won't have to break

And I'm lost without your love
Life without you isn't worth to travel on
All I want is just the way it used to be
I need you here with me
Oh darlin', can't you see?
If we have loved before
We can have it back once more oooh ahhh

And I'm lost without your love
"
"""Music Of Goodbye""",Regine Velasquez,"""R2K""","

A song I know so well
The music of goodbye again
It's there each time we say hello
As always there's no reason why again
You kissed me with your eyes
And in your arms I fly again
But even as we touched the clouds
There in the quiet we kissed goodbye again

Perhaps the way I hold you
Makes you afraid I'll hold you
Makes you afraid to love me
Love me

As through the night we danced
The tender dance I'd try again
I hear it playing softly
And sadly

Perhaps the way I hold you
Makes you afraid I'll hold you
Makes you afraid to love me
Love me 

Goodbye...goodbye....goodbye...
"
"""Fallin'""",Regine Velasquez,"""R2K""","

I'm afraid to fly 
And I don't know why 
I'm jealous of the people who are not afraid to die 
It's just that I recall 
Back when I was small 
Someone promise that they'd catch me 
But then they let me fall 
And now I'm fallin' 
Fallin' fast again 
Why do I always take a fall 
When I fall in love 
You think by now I've learned 
Play with fire 
You'll get burn 
But fire can be oh so warm 
And that's why I return 
Turn and walk away 
That's what I should do 
My head says go and find the door 
My heart says I found you 
And now I'm fallin' 
Catch me if you can 
Maybe this time I'll have it all 
When I fall in love 
Loving someone... 
I only got me to blame 
help me I'm fallin' fallin'
Catch me if you can 
Maybe this time I'll have it all 
Maybe I'll make it after all 
Maybe this time 
I won't fall 
When I fall in love 
Oh ohh
"
