Song,Artist,Album,Lyrics
"""What If""",Nina,"""Smile""","

You know the things I said to you
Not for a minute did I ever mean it
I could see it in your eyes
The hurt and the surprise
Oh

Somehow the words just got away
Don't think I never tried to stop it, no, no
I had to watch you turn around
Walk away without a sound
Tell me baby,

[Chorus]
What if I took it back?
What if you would forgive me?
I would do anything,
To undo what I did last night
Oh, oh
What if we could turn back time?
Back when you would believe me.
Would you help me instead?
To unsay what I said last night
What if wrong could turn to right?

Oh no, no

We're not meant to be this way
We're not supposed to share our destiny like this
All the plans that we have made
Can't let them fade away
Fade away,

[Repeat Chorus]

There ain't no distance too far
I put myself on the line
There's nothin' I wouldn't do
To get you back in my life

Woah'oh'yeah, yeah

[Repeat Chorus]

Whoa oh yeah
What if
"
"""Sayang Naman""",Nina,"""Smile""","

Di ko malimutan 
Ang mga sumpa sa akin na di iiwan 
Ako ay nagtiwala at sa yo ay naniwala 
Na ako lamang ang nasa buhay mo 
Tandang tanda ko pa 
Ng sabihin mo sa akin na ayaw mo na 
Ang mundo ko ay gumuho at ang luhay biglang tumulo 
Ang mga pangarap koy naglaho 
Ano pa ba ang aking magagawa
Siguro nga'y hindi tayo para sa isa't-isa
Sayang naman ang pag-ibig na ibinuhos ko sayo 
Sayang naman ang mga panahon na ginugol ko sayo 
Kung maibabalik ko lang ang ating nakaraan 
Di na sana dadating sa ganitong kalagayan 
Di ko matandaan 
Kung ano ang huli nating pag-aalitan 
Saan ba ako nagkulang, ano ba ang kasalanan? 
At ikaw ay biglang lumisan
Ano pa ba ang aking magagawa
Siguro nga'y hindi tayo para sa isa't-isa
Sayang naman ang pag-ibig na ibinuhos ko sayo 
Sayang naman ang mga panahon na ginugol ko sayo 
Kung maibabalik ko lang ang ating nakaraan 
Di na sana dadating sa ganitong kalagayan
Kung mababalik ko lang ang ating nakaraan
Di na sana darating sa ganitong kalagayan...
"
"""Shoo Bee Doo""",Nina,"""Smile""","

Shoo bee doo bee doo ooh la la 

When I look in your eyes 
Baby, here's what I see 
I see so much confusion 
And it's killing me 

I can't take it anymore, baby 
Why dint you dry your eyes 
Try and realize 
Love can open any door and maybe 
It you trust in me 
I can make you see 

Shoo bee doo bee doo ooh la la come to me baby 
Shoo bee doo bee doo ooh la la don't say maybe 
Shoo bee doo bee doo ooh la la come to me baby 
Shoo bee doo bee doo ooh la la 

I can see you've been hurt before 
Don't compare them to me 
Coz' I can give so much more 
And know you're all I see 

I can make it on my own, baby 
But I'd rather share all the love that's there 
I don't want to be alone and maybe 
You will see the light 
Baby, spend the night 

Shoo bee doo bee doo 
Shoo bee doo bee doo baby 

Come to me baby 
Pretty darling, don't say maybe
"
"""Goodnight But Not Goodbye""",Nina,"""Smile""","

When I look at your girl/boy, the stars come out 
And I no longer feel a doubt 
You're my reason why 
My strength to keep on trying 
A river in my heart that wont run dry 

This love is a wish you made come true 
I closed my eyes and dreamed 
That I'd find an angel just like you 

This love is a dream that came like clouds out of the blue 
Raindrops fill my eyes 
Goodnight but not goodbye 

When I think of how much you mean to me 
When you say I'm the world to you 
Girl/boy, it's infinite 
We'll never call it quits 
You and I are such a perfect fit 

This love is a wish you made come true 
I closed my eyes and dreamed 
That I'd find an angel just like you 

You're the best thing in my life 
And I'm gonna get it right 
I will be your shining knight 'cause you are my shining knight 

This love is a wish you made come true 
I closed my eyes and dreamed 
That I'd find an angel just like you 

This love is a dream that came like clouds out of the blue 
Raindrops fill my eyes 
Goodnight but not goodbye
"
"""I'll Always Stay In Love This Way""",Nina,"""Smile""","

I never lost the love that I have given you
With all the things that we have all been through
I've never stayed in love before
As much as I have stayed in love with you

You, you never thought the feelings
Meant for you were true
'coz everytime we're all alone you wonder
If I'll really never change 
And if I'll really stay in love with you

Love, it needs just you and me to stay together
Even if there's nothing more
The best is there forever
Love, we have to stay this way in love forever
Even if you change your ways
I'll always stay this way

'coz I, I will always stay this way in love with you
I will always stay this way in love with you
I will always stay this way in love with you

You, you never thought the feeling
Meant for you were true
'coz everytime we're all alone you wonder
If I'll really never change 
And if I'll really stay in love with you

Love'
It needs just you and me to stay together
Even if there's nothing more
The best is there forever
Love'
We have to stay this way in love forever
Even if you change your ways
I'll always stay this way

'coz I, I will always stay this way in love with you
I will always stay this way in love with you
I will always stay this way in love with you
I will always stay this way in love with you
"
"""Still Gonna Be""",Nina,"""Smile""","

All around I see
A world of such uncertainty
There's so very little we can depend on
If's there one thing you can trust
is that you'll always have my love
There's nobody else for me who could ever mean as much

I'm so happy now 'cause I know what it's like
To have someone be your everything in life

[CHORUS:]
Till all the stars fall from the sky
Till all the oceans all run dry
And even if they do, still gonna be loving you
And when the sun runs out of light
And when the day won't turn to night
Even when the sky's no longer blue
Still gonna be right there loving you

You brighten up my days
In so many special ways
And you've made a change in me
I'd never thought I'd see

Oh, that is why I wanna keep giving you more
Make each moment better than the one before

[CHORUS]

Lovin' you's the air I breathe
Something I can't live without
You brought a whole new to
What true love's all about

[CHORUS]

Till all the stars fall from the sky
Till all the oceans all run dry
And even if they do,
I'd still be loving you
"
"""Di Ba""",Nina,"""Smile""","

Babalik balik pa rin sa 'king isip
Ang nakaraan, nung tayo pa
Hanggang ngayon hindi malaman
Ang dahilan ba't wala ka na, nasan ka na

Sabi mo nun ako lang at wala ng iba
O kay sarap ng nadama
Bakit ngayon para bang nawalang bigla
Para nang lumalabo at di na maintindihan
Bakti ba kailangan magkaganyan
Ano ba babe, what's goin' on with you?

Di ba, di ba, tayo'y magpakailan pa man
Di ba, di ba, pasumpa sumpa ka pa
Di ba, di ba, mahal mo ako at wala ng iba
Di ba, di ba, sinabi mo, sinabi mo

Babalik balik pa rin sa alaala
Ko ang bawat pangako, sinabi mo
Hanggang ngayon nanghihinayang
Kung bakit tayo ay nagkaganito

Lalo nang lumalabo at din a maintindihan
Bakit ba nagkaganyan
Ano ba babe, what's goin' on with you?
Ano bang nangyayari, di mo sinasabi,
Binabalawala mo ako
Sana di mo na ako pinaasa
Kung wala rin naman pala

Di ba, di ba, tayo'y magpakailan pa man
Di ba, di ba, pasumpa sumpa ka pa
Di ba, di ba, tayo'y magpakailan pa man
Di ba, di ba

Sinabi mo, sinabi mo, sinabi mo, di ba
Sinabi mo, sinabi mo, sinabi mo, di ba
Di ba, di ba
"
"""Can't Say I Love You""",Nina,"""Smile""","

Hey baby, we just met
I have him
You have her
If we fall for each other
Would it be unfair
loving one another this way

You see
I love him so much
and you love her too
but baby when I met you
I felt love so true

Can't say that I love you
but I do
Can't say that I miss you
though it's true
Sometimes I feel I wanna kiss you
And hold you in my arms so tight
but all I can do is stop myself
from loving you

If only I have met you before
When no one else was knockin' on my door
I'll let you in to my heart
When maybe that's the start
Of a promise that we'll never be apart

But if you and Me
Are not meant to be
Lets just set each other free
Let it be

And if you and me together
means forever
Then lets take the chance
and build this romance

But if lovin' each other
would only mean never
let fate bring us back to our lovers
Who promised us Forever
"
"""Ring Me""",Nina,"""Smile""","

I'm waiting for your call. so that you
Can tell me how you been
Where you've been been, what
You've been up to babe
I'm waitin' for your call
Please don't keep me waiting
I wanna hear you say if you miss me too
And I love you, I've been thinkin 'bout you...

Waitin' for your call, please don't keep me waiting
Baby won't you ring, ring, ring, ring,
Baby won't you call me up
I'm waiting' for your call
Tumawag ka naman baby
Please ring,ring, ring, ring, ring

I'm waitin' for your call, you got me anticipating
To hear you say that you wanna see me again
When will you see me again
It's been a long long time you haven't been with me
If you can't see me, why don't you even call me...

Waitin' for your call, please don't keep me waiting
Baby won't you ring, ring, ring, ring,
Baby won't you call me up
I'm waiting' for your call
Tumawag ka naman baby
Please ring,ring, ring, ring,
Baby won't you call me up

If you can't be with me why
Don't you even call me up
I wanna know how you doin'
I wanna know how you been
If you can't be with me why
Don't you even call me
Please ring, ring, ring,ring
Tell me how you doin' babe....

Waitin' for your call, please don't keep me waiting
Baby won't you ring, ring, ring, ring,
Baby won't you call me up
I'm waiting' for your call
Tumawag ka naman baby
Please ring,ring, ring, ring,
Baby won't you call me up..[x3 1/2]
"
"""Smile""",Nina,"""Smile""","

Oh baby
Ain't like you to make me smile
Pick me up when I'm feeling down
When no one else comes around
Ain't like you to make me smile

Oh baby
Ain't like you to make cry
Every mile brings another tear
Just wishing you were here
Ain't like you to make me cry

How many time have I
Hung on the line
Waiting for you to say the words
To let me know that you're needing me so,

Oh baby
Ain't like you to make me smile
Though I may not tell you enough
When it all gets too much
Ain't like you to make me
Ain't like you to make me
Ain't like you to make me, smile
"
"""I Do""",Nina,"""Nina""","

I can sense what you've been thinking
You wanna know if what I feel
Is undoubtedly the real thing
Does your touch give me chills
If you think I have no interest
In the things you say and do
Baby if you close this distance
I'm gonna prove to you thatÂ

I'm readyÂ readyÂ readyÂboy oh wanna play [?]
Baby come inÂ cause I got something I wanna say to you [?]
Gonna tell you whatcha wanna hear boy
And its oh so true

Ohhh
Do I like the way you're kissin me.
I Do..Yes I Do
Do I think about the birds and the bees
You know I Do
Cause there ain't no ifs or maybes
Do I wanna be your baby
Yes I do, I do , I do

You wanna know
Do I like the way you complement my style
Yes I Do
Do I like the way your jokes can make me smile
You know I Do
Been thinking bout it lately
And I wanna be your baby
Yes I do, I do, I do

I can see you got some issues
You're afraid to let love start
Many pieces of this puzzle
Are missin from your heart
I can heal the pain your feelin
I can fix the things you fear
Seems too obvious to mention
That you're the reason that I'm here..
YeahÂ YeahÂ

I'm readyÂ readyÂ readyÂ boy oh wanna play [?]
Baby come inÂcause I got something I wanna say to you [?]
Gonna tell you whatcha wanna hear boy

And its oh so true

(Do I Like..) Do I like the way you're kissin me.
I Do..Yes I Do
Do I think about the birds and the bees
Ohhh You know I Do
Cause there ain't no ifs or maybes
I wanna be your baby
Yes I do, I do , I do

(Do I..) Do I like the way you complement my style
Yes I Do
Do I like the way your jokes can make me smile
You know I Do
Been thinking bout it lately
And I wanna be your baby
Yes I do, I do, I do

We could melt into the sun
Water colors start to run
We'll lie between the blue and green
Maybe love changes everything
Tears won't wash away the hurt
Runnin from it doesn't work
Cause love changes everything,
Everything, everythingÂ Everything

Do I like the way you're kissin me.
I Do..Yes I Do
Do I think about the birds and the bees
You know I Do
Cause there ain't no ifs or maybes
Do I wanna be your baby
Yes I do (I do), Yes I do (I do), Yes I do (I do)

Do I like the way you complement my style
Yes I Do
Do I like the way your jokes can make me smile
You know I Do
Been thinking bout it lately (Thinkin' bout it)
And I wanna be your baby
Yes I do, I do, I do

(I really really really do)
[x3]
"
"""Ooh Boy""",Nina,"""Nina""","

Ooh boy I love ya
Ooh boy I love ya
Ooh boy I love ya
I do boy

I know you're thinking this is just a little crush
Every time I see you boy I get a rush
I'm feeling something different inside
Like butterflies when you smile
And I know it's something serious
So I'm telling you, what's up, telling you what's up

Ooh boy I love ya
I've been thinking about you everyday
Ooh boy I love ya
And I hope my daddy doesn't say
I do know nothin'
And that I'm way too young to feel this way
I do boy, oh boy I do boy

Feels good just hanging out talking bout me and you
And we can do the same thing everyday and it still feels new
I know that love is not about time
When it's real like yours and mine
Cause we got lots of love between us
And baby that's enough, baby that's enough

Ooh boy I love ya
I've been thinking about you everyday
Ooh boy I love ya
And I hope my daddy doesn't say
I do know nothin'
And that I'm way too young to feel this way
But I do boy, oh yeah I do boy

You're so special
And I'm glad you found your way to my world
I'm such a lucky girl
Your tenderoni
Let me be your one and only forever
Don't never ever ever ever
Don't let me go

Ooh boy I love ya
Ooh boy, I've been thinking about you everyday
Ooh boy I love ya
And I hope my daddy doesn't say
I do know nothin'
And that I'm way too young to feel this way
I do boy, oh yes I do boy

Ooh boy I love ya
You know I'm really really really really love you
Ooh boy I love ya
And I've been thinking about you everyday
Ooh boy I love ya
You know I don't get what my daddy say
I do boy, yes I do boy

Ooh boy
I love you baby, oh yes I do
I love you baby, oh yes I do

Ooh boy I love ya
Ooh boy
Ooh boy I love ya
I've been thinking about you everyday
I do know nothin'
And I hope my daddy doesn't say
I do boy, I do boy

Ooh boy I love ya
Ooh boy
Ooh boy I love ya
You know I'm really really really really love you
I do know nothin'
Boy, yes I do
I do boy, I do boy
Ooh boy
"
"""Where Is Love""",Nina,"""Nina""","

Locked inside this place
Searchin' for answers
In your arms
Tears run down my face
So much sadness
Is taking over my heart

Don't recognize
The person I
Used to know
Where did he go
Tell me what's
It gonna be
Talk to me

Where is the love
Love is what's been missing for so long
Are we givin in by givin up
Where is love, where is love

Seems like yesterday
We were so close
One heart beating
I wish we could lay
Down our defenses
And start healing

I can see
Such confusion
Got to be
Some solution
People change
And I'm willing
Don't be afraid

Where is the love
Love is what's been missing for so long
Are we givin' in by givin' up
Where is love, where is love

A simple love is what I need
Understanding honesty
It might take a little time
But in my heart I know you'll find love

Where is the love
Love is what's been missing for so long
Are we givin' in by givin' up
Where is love, where is love

Where is the love
Love is what's been missing for so long
Are we givin' in by givin' up
Where is love, where is love

Where is the love
Love is what's been missing for so long
Are we givin' in by givin' up
Where is love, where is love
"
"""I Can't Make You Love Me""",Nina,"""Nina""","

Turn down the lights, turn down the bed
Turn down these voices inside my head
Lay down with me, tell me no lies
Just hold me close, don't patronize
Don't patronize me

I can't make you love me, if you don't
You can't make your heart feel somethin' it won't
Here in the dark, in these final hours
I will lay down my heart and I'll feel the power
But you won't, no you won't
Cause I can't make you love me, if you don't

I'll close my eyes, then I won't see
The love you don't feel when you're holding me
Morning will come and I'll do what's right
Just give me till then to give up this fight
And I will give up this fight

Cause I can't make you love me, if you don't
You can't make your heart feel somethin' it won't
Here in the dark, in these final hours
I will lay down my heart and I'll feel the power
But you won't, no you won't
Cause I can't make you love me, if you don't

Cause I can't make you love me, if you don't
You can't make your heart feel somethin' it won't
Here in the dark, in these final hours
I will lay down my heart and I'll feel the power
But you won't, no you won't
Cause I can't make you love me
"
"""I Need Your Love""",Nina,"""Nina""","

Tossin' turnin'
Rollin' over
My bed this morning
Can't get over
Of what you told me
Over coffee
That we're worth one more try

I said no
And walked away
Cried for making
Our one last day
But now I'm thinking
How I'm missing
The one who could make me smile

I need your love
Each and every day
I need your love
Each and every way
I need you
Every moment baby
Just letting you know
I need your love

Got my phone and
Then dialed your number
Hoping we could
Still work things over
Bust as my calls all
Got no answer
Tears dropped
From my eyes cause

I need your love
Each and every day
I need your love
Each and every way
I need you
Every moment baby
Just letting you know
I need your love

Sobbin' cryin'
I tried to take it
Slept it through
Hopin' I could fake it
But when I opened
My eyes next morning
Beside me was you
Sayin' baby

I need your love
Each and every day
I need your love
Each and every way
I need you
Every moment baby
Just letting you know
I need your love

I need your love
Every moment baby
Just letting you know
I need your love
"
"""I Didn't Mean To Make You Mine""",Nina,"""Nina""","

Don't give me a second chance
It'll be the same
You will be the consequence
And I will have the pain

You are something else I have
I have to survive
That is why I say
With tears in my eyes

I wish I never opened up my heart
I didn't mean to love you baby
I wish I never let it get this far
I didn't mean to love you baby

If I could have a single wish
I'd turn back time
I didn't mean to make you
I didn't mean to make you mine

Don't look at me like I'm mad
I thought you would know
I was getting way too sad

It was gonna show
There was no way I could hide
I could hide the truth
So I took the risk and fell for you

I wish I never opened up my heart
I didn't mean to love you baby
I wish I never let it get this far
I didn't mean to love you baby

If I could have a single wish
I'd turn back time
I didn't mean to make you
I didn't mean to make you mine

I didn't mean to make you hold me
I didn't mean to get so lonely
I didn't mean to say all this to you
I didn't mean to make you need me
I didn't mean to love you like I do
Look at what we've put us through

I wish I never opened up my heart
I didn't mean to love you baby
I wish I never let it get this far
I didn't mean to love you baby

If I could have a single wish
I'd turn back time
I didn't mean to make you
I didn't mean to make you
I didn't mean to make you mine
"
"""Love Is Contagious""",Nina,"""Nina""","

Was a girl in the rain, no one else could feel her pain
Was a boy all alone, nothing left to call his own
Something came along, secrets of surprise
Force of love was far too strong, saw it in their eyes
They tried and they tried
They tried but they couldn't play it off

Love is contagious when it's alright
Love is contagious
Love is contagious, yeah, it's alright
Love is contagious, yeah, ooh ooh ooh

Now they're standing in the light, got a love that's sure enough tight
Kind that stops on the street, ain't about being discreet
Our love's a storm in disguise, it's alright
I couldn't keep away if I tried, understand, it's in your hands
'Cause I tried and I tried
I tried but there ain't no playing it off

Love is contagious when it's alright
Love is contagious
Love is contagious, yeah, it's alright
Love is contagious, yeah yeah

Ooh-ooh ooh-ooh ooh ooh ooh-ooh
Ooh-ooh ooh-ooh ooh ah
Ooh-ooh ooh-ooh ooh-ooh ooh-ooh
Ooh-ooh ooh-ooh ooh ah

I tried and I tried
I tried but there ain't no playing it off

Love is contagious when it's alright
Love is contagious
Love is contagious, yeah, it's alright
Love is contagious, yeah hey

Ooh-ooh ooh-ooh (contagious)
Our love's a storm, you can't deny (contagious)
Ooh ooh ooh-ooh oh oh-oh yeah (contagious)
"
"""What If""",Nina,"""Smile""","

You know the things I said to you
Not for a minute did I ever mean it
I could see it in your eyes
The hurt and the surprise
Oh

Somehow the words just got away
Don't think I never tried to stop it, no, no
I had to watch you turn around
Walk away without a sound
Tell me baby,

[Chorus]
What if I took it back?
What if you would forgive me?
I would do anything,
To undo what I did last night
Oh, oh
What if we could turn back time?
Back when you would believe me.
Would you help me instead?
To unsay what I said last night
What if wrong could turn to right?

Oh no, no

We're not meant to be this way
We're not supposed to share our destiny like this
All the plans that we have made
Can't let them fade away
Fade away,

[Repeat Chorus]

There ain't no distance too far
I put myself on the line
There's nothin' I wouldn't do
To get you back in my life

Woah'oh'yeah, yeah

[Repeat Chorus]

Whoa oh yeah
What if
"
"""Is It Over""",Nina,"""Nina""","

Lately, you and I haven't been talking
Lately, you and I were not connecting for real
You seem so far away distant and lost in a haze

Lately I've been doing much thinking
Wondrin' if it's a phase that you're going through
My love is here to stay but you are drifiting away

[chorus]
Tell me
Is it over now
Between you and me

Is it time to let go now
And set our hearts free
Is it over now
Between you and me
If love's gone away
Baby please just tell me

Forever, didn't we promise we'd stay
Never, to go on our sep'rate ways
I need to hear you say this is the end of our days

[REPEAT CHORUS 2x]
"
"""Someday""",Nina,"""Nina""","

Someday you're gonna realize
One day you'll see this through my eyes
But then I won't even be there
I'll be happy somewhere even if I can't

I know you don't really see my worth
You think you're the last guy on earth
Well I've got news for you
I know I'm not that strong
But it won't take long, won't take long

Cause, someday someone's gonna love me
The way I wanted you to need me
Someday someone's gonna take your place
One day I'll forget about you
You'll see I won't even miss you
Someday, someday

Right now I know you can't tell
I'm down and I'm not doing well
But one day these tears, they will all run dry
I won't have to cry sweet goodbye

Cause, someday someone's gonna love me
The way I wanted you to need me
Someday someone's gonna take your place
Oh, one day I'll forget about you
You'll see I won't even miss you
Someday, I know someone's gonna be there

Someday someone's gonna love me
The way I wanted you to need me
Someday someone's gonna take your place
One day I'll forget about you
You'll see I won't even miss you
Someday, someday
"
"""Araw Mo""",Nina,"""Nina""","

Ang araw na 'to, ay araw mo,
Pagdating mo sa ating mundo,
Natatandaan, di malilimutan,
Kailan man, kailan man

Lahat nagbago sa araw na 'to,
Pagdating mo sa buhay ko,
Lahat sumaya, buhay ko'y nag-iba
Happy birthday

[Refrain:]
Ang saya ng mundo, ngayong ikaw ay narito, oh
I wish you a happy birthday

Ang araw na 'to, ay araw mo,
Pagdating mo sa ating mundo,

Natatandaan, di malilimutan

[Refrain:]
I wish you a happy birthday
Happy birthday

Ang araw na 'to, ay araw mo,
Pagdating mo sa ating mundo,
Natatandaan, di malilimutan

[Refrain:]
I wish you a happy birthday
Happy birthday
"
"""Dance""",Nina,"""Stay Alive""","

In the club I will raise my hands
I just wanna dance dance dance
All the thoughts of new romance
I just wanna dance dance dance

Sugar I am pleased
Look what you've done to me
Can you see me plead
Because I can't go no sleep

If thousand times I've tried
To get you out of my life...
But then you hear me cry...
For you to walk on by

In the club I will raise my hands
I just wanna dance dance dance
All the thoughts of new romance
I just wanna dance dance dance

In the club I will raise my hands
I just wanna dance dance dance
All the thoughts of new romance
I just wanna dance dance dance

I'm drowning in my tears
thinking the way you have been
I feel that you're still near
When my senses become unreal

If thousand times I've tried
To get you out of my life...
But then you hear me cry...
For you to walk on by

In the club I will raise my hands
I just wanna dance dance dance
All the thoughts of new romance
I just wanna dance dance dance

In the club I will raise my hands
I just wanna dance dance dance
All the thoughts of new romance
I just wanna dance dance dance

I just wanna dance
When you're about to call
My world turns like a disco ball
Then come for me at all

I just wanna dance
When you're about to call
My world turns like a disco ball
Then come for me at all

I just wanna dance
When you're about to call
My world turns like a disco ball
Then come for me at all

I just wanna dance
When you're about to call
My world turns like a disco ball
Then come for me at all

In the club I will raise my hands
I just wanna dance dance dance
All the thoughts of new romance
I just wanna dance dance dance

In the club I will raise my hands
I just wanna dance dance dance
All the thoughts of new romance
I just wanna dance dance dance

I just wanna dance
When you're about to call
My world turns like a disco ball
Then come for me at all

I just wanna dance
When you're about to call
My world turns like a disco ball
Then come for me at all

I just wanna dance
"
"""However Much Love""",Nina,"""Stay Alive""","

However you try to break my heart
It never stops, it never falls apart
Although it hurts inside
You know I'm satisfied

[Chorus:]
However much love you have to give
However much time I've left to live
I'd give it all for you
However much truth can hurt me now
However much faith can cast away the doubts
So don't say you're sorry
You've only this much love to give
You see, however much love's enough for me

I dare you to break this soul of mine
I dare you try to say that love's a lie
You can't blame me even then
If I still believe until the very end

[Chorus:]
However much love you have to give
However much time I've left to live
I'd give it all for you
However much truth can hurt me now
However much faith can cast away the doubts
So don't say you're sorry
You've only this much love to give
You see, however much love's enough for me

Although you may not love in the way I want you to
Doesn't mean that you don't love me too with...

[Chorus:]
However much love you have to give
However much time I've left to live
I'd give it all for you
However much truth can hurt me now
However much faith can cast away the doubts
So don't say you're sorry
You've only this much love to give
You see, however much love's enough for me
"
"""Believe In The Dream""",Nina,"""Stay Alive""","

Reach out your hand
To the possibility
To the miracles you see
Inside that open door
Is that one chance at flight
Youâve been waiting all your life
So take this moment now breathe in and let it out
The time has come for you to spread your wings

[Chorus:]
Believe in the dream believe in the promise
That you can be all that you wanted to be
Believe in the future you have in your hands
The choice is yours to make so take the chance
Believe in the Dream

Be calm be strong
When youâre living in a moment
You know you canât go wrong
Become all you can be
Find a place of your own
There in the face of the sun
Youâve got something to say let go give it all the way
The world is waiting now for you to sing

[Repeat Chorus]

That youâve always wanted
Thereâs nothing in the world
You canât achieve
As long as you feel it
Youâll see that itâs right before your eye
Any moment now
Youâll realize your dreamâ¦
If you just believeâ¦
"
"""I Don't Want To Fight""",Nina,"""Stay Alive""","

I tried the best I can
All you say is I don't understand
I can't find the reason
Why you were acting this way

How did it all begin?
Nobody thought of giving in
I'm tired of talking about it
Nothing's going right
Just for tonight

I don't wanna fight
Do you have to find the words to make me cry?
Do you have to always prove you're always right?
And say if I'm not the one you need
Say if all the bad is all that you see, my baby

Look at all these tears
Happy memories have disappeared
I'm tired of talking about it
Nothing's going right
Just for tonight

I don't wanna fight
Do you have to find the words to make me cry?
Do you have to always prove you're always right?
And say if I'm not the one you need
Just say if all the bad is all that you see, my baby
"
"""Hagkan""",Nina,"""Stay Alive""","

Oh

Hagkan at iyong pagmasdan
Ang ating kay sayang nagdaan
Pagsuyo at lambingan
Laging nakakamtan

Sundan at iyong pakinggan
Tinig ko na nagpapaalam
Tumahan ka't magsaya
Pagkat may sikat pa

Tingnan mo ang aking umaga
Kay tamis at may pag-asa
Oh kay sarap isipin
Tayo'y may bukas din

Ako ay magbabalik rin
Sa umaga sa iyong pag gising
Wag nang lumuha pa
Di na iiwan pa

Oh kay sarap isipin
Tayo'y may bukas din
Ako ay magbabalik rin
Sa umaga sa iyong pag gising
Wag nang lumuha pa
Di na iiwan pa

Di na iiwan pa
"
"""Sa Isang Tingin""",Nina,"""All Good""","

Hindi ko maintindihan ang aking nararamdaman
Ang loob ko sa'yo ay kay gaan
Hindi ka mawala sa isip ko
Laging bukambibig ay pangalan mo
Ano nga bang meron ka

Sa isang iglap nagbago ang lahat
Paano ko ngayon ipagtatapat

Sa isang tingin nakuha kitang ibigin
'Di ko na nakaya pang pigilin
Paano ko sa'yo sasabihin
Sa isang tingin para bang mga pangarap ko'y natupad dahil sa'yo
Ang lahat ng ito dahil sa isang tingin

Kapag ika'y kasama na lungkot ko'y nawawala
Ikaw ang aking ligaya
Kung mayron mang mahihiling
Tayong dalwa'y magkapiling
Habambuhay mamahalin kita

Sa isang iglap binago mong lahat
Paano ko ngayon ipagtatapat

Sa isang tingin nakuha kitang ibigin
'Di ko na nakaya pang pigilin
Paano ko sa'yo sasabihin
Sa isang tingin para bang mga pangarap ko'y natupad dahil sa'yo
Ang lahat ng ito dahil sa isang tingin

Sa isang tingin nakuha kitang ibigin
'Di ko na nakaya pang pigilin
Paano ko sa'yo sasabihin
Sa isang tingin para bang mga pangarap ko'y natupad dahil sa'yo
Ang lahat ng ito dahil sa isang tingin
Ang lahat ng ito dahil sa isang tingin
"
"""When The Love Is Gone""",Nina,"""All Good""","

When the love is gone 
Should life still be worth living 
When all has lost itâs meaning 
How do you make it thru 

When the love is gone 
How does the heart start over 
When nothing left still matters 
Confused what do I do 

[Refrain:]
Is love a crazy game 
When lost who is to blame 
Looking back what were the chances 
There were less hits than were misses 
But back then we had each other
And love had conquered all

Now that love is gone
Canât stop myself from asking
When did we stop believing
In a love that was true

[Refrain II:]
Is love a crazy game
When lost who is to blame
We had great love for each other
But we were young and knew no better
Thru the years love slowly faltered
And this time love didnât conquer all

Memories of the past keep haunting me
Reminders of a love that used to be
Even when the heartache fades away
The emptiness and tears still find a reason to stay....

[Repeat Refrain II]

[Coda (Fade)]
Let go of the past
Some things donât last
But life goes on
When the love is gone
"
"""Don't Say Goodbye""",Nina,"""All Good""","

Today I heard my favorite song on the radio
I close my eyes and saw our first hello
And then I saw the time we fell in love
In each others' arms
I open up my eyes and you were gone

Suddenly I realized how I love you so
And how I get surprised without your love
Since the time we said goodbye
It's hard to make you stay
How I wish you'd never go away

Don't say goodbye
It's hard to let you go
Tomorrow seems so far away for me to know
If you and I will always be in love forevermore
Don't leave me with just memories
All alone
Alone

Today I read your letters
And waited for your call

I wondered if you think of me at all
And then I turn the radio on
And heard our fav'rite song
Then I knew you'll soon be coming home

Don't say goodbye
It's hard to let you go
Tomorrow seems so far away for me to know
If you and I will always be in love forevermore
Don't leave me with just memories
All alone
All alone
All alone

Don't say goodbye
It's hard to let you go
Tomorrow seems so far away for me to know
If you and I will always be in love forevermore
Don't leave me with just memories
All alone
All alone
All alone
"
"""Broken Wings""",Nina,No Album,"

Iâm feeling like a butterfly with broken wings,
fluttering.
Dreaming of flying away,
Being scared to fall.

Oh I am hiding for an eager breeze.
That will drag me to the vicious truth.
It will screech into my heart.

But I canât hide forever,
No I got to face the truth.

I got scarves on the outside, but they are not the worst,
itâs more the feeling I canât hide, where I cover myself in.
The grief of being different lets me flown away in tears.

Hear the sob, yeah that was mine, wincing. 
By the thought of laying me down, the switch of the ignorance.

I got scarves on the outside, but they are not the worst,
itâs more the feeling I canât hide, where I cover myself in.
The grief of being different let me flown away in tears.

I wander in the streets and looking doubtful at myself,
suddenly the sadness is hard to fade away
Because I realize I am different, but Iâm the same inside my mind.

I got scarves on the outside, believe theyâre now the worst.

I got scarves on the outside, but they are not the worst,
itâs more the feeling I couldnât hide, where I covered myself in.
I realized I am different.

I got scarves on the outside, but they are not the worst,
itâs more the feeling I couldnât hide, where I covered myself in.
I realized I am different.

But Iâm the same inside my mind,
Iâm the same inside my mind.
"
