Song,Artist,Album,Lyrics
"""Gotta Catch Up To You""",Billy Crawford,"""Ride""","

Girl I seen you round my way to day
Knew right then I had to have you babe
I saw your smile and looked in your eyes
And want you babe want you bad
The way you looked and the way you dressed
Let me know I couldn't settle for less
She's the one and she put me to the test

You don't really know what you do
You got me on a mission trying to catch up to you
I put you on surveillance or bug your phone
I'm like a secret agent trying to catch up to you

I thought it out and I made a plan
All with thoughts that I would be your man
I just hoped she'd feel the same about me
Don't get me wrong I'm not stalking you
I've picked up on all the things you do
The clues you leave let me know you want me too

You know you got me running here and there
Trying to find a place where you might be
I'll follow every clue that you might leave
Cause baby you know you're my destiny
I know I'm getting hotter and I'm close
To finally solving now this mystery
The evidence is clear and plain to see
That you need to be with me
"
"""Before""",Billy Crawford,"""Ride""","

Looking out my window
I see you walking out of my door, my door
Feeling mixed emotions
You never ever walked out before, before

Before when we were lovers
Before when we were friends
Before the party ended
Before the end began

Thinking back on our love
I gave you everything that I had, that I had
Now it's time to more on
The memories they make me feel bad, make me feel bad

Before when we were lovers
Before when we were friends
Before the party ended
Before the end began
We laughed until the sun rose
We always wanted more
We never left each others side
But that was all before

I never ever should have let you go
I'll always love you girl I hope you know
My heart will never ever be the same
Without you girl, 'cause I have you girl
"
"""The Way She Rocks My World""",Billy Crawford,"""Ride""","

She's the girl that puts the pressure in my life, yeah
The way she rocks my world
Now she's the girl that causes chaos in my life, yeah
The way she rocks my world

C'mon

Katrine is the type of girl that'll rock your world but will knock you out
(Yeah c'mon)
What am I supposed to do
Always in a club showin' off her skirt, leaving fellas hurt
What am I gonna do?

The way she dress so scandalous
It's like a test but she's the best, yeah
That's what I love her for
I don't know what I'm gonna do
But without your love, I'm lost my boo
Can't you all just see
That I'm telling you right now

She's the girl that puts the pressure in my life, yeah
The way she rocks my world, it's what I want
Now she's the girl that causes chaos in my life, yeah
The way she rocks my world, it's what I need

I know I can't be with another girl, 'cause she's the one for me (ooh)
But I don't know why
I don't understand what's going on inside her mind (you know, baby)
But surely I don't mind

The way she dress so scandalous
It's like a test, but she's the best (ooh yeah)
That's what I love her for
I don't know what I'm gonna do (I'm gonna do)
But without your love, I'm lost my boo
Can't you all just see
That I'm telling you right now

She's the girl that puts the pressure in my life, yeah
The way she rocks my world, it's what I want
Now she's the girl that causes chaos in my life, yeah comon
The way she rocks my world, it's what I need

She's the girl that puts the pressure in my life, yeah
The way she rocks my world, it's what I want
Now she's the girl that causes chaos in my life, yeah ooh yeah yeah
The way she rocks my world, it's what I need

Uh break it down
Ah ah ah ah ah
Shall we make a dance
Billy Crawford making ya move
Yeah we will make a dance
Ah ah ah ah ah ah
Shall we making ya move
Billy Crawford making ya dance
Yeah we will make ya move
Wha wha comon

Girl you know you're the one for me yeah
That I'm telling you right now

She's the girl that puts the pressure in my life, yeah (puts the pressure)
The way she rocks my world, it's what I want (what I want, what I need)
Now she's the girl that causes chaos in my life, yeah
The way she rocks my world, it's what I need (yeah what I want)

She's the girl that puts the pressure in my life, yeah
The way she rocks my world, it's what I want (ah ah ah)
Now she's the girl that causes chaos in my life, yeah (life)
The way she rocks my world, it's what I need (ah ah ah)

She's the girl that puts the pressure in my life, yeah (what I want, what I need)
The way she rocks my world, it's what I want (ooooh)
Now she's the girl that causes chaos in my life, yeah
The way she rocks my world, it's what I need

She's the girl that puts the pressure in my life, yeah (oooh)
The way she rocks my world, it's what I want (you're the one I want, you're the one I need)
Now she's the girl that causes chaos in my life, yeah
The way she rocks my world
"
"""Changing My Color""",Billy Crawford,"""Ride""","

How could I ever hurt you?
I knew the two of you were just friends
And now I embarrassed you again
(What did I do, what did I do)

And now you are leaving
You say you are never coming back
This time I've gone too far

I'm changing my colour
From green to blue
'Cause I'm losing you
Please stay my lover
Don't go away
Changing my colour
'Cause I'm so sad
From deep within
To the outside of my skin

How could I just trust you?
I knew that I was making a scene
You know that I'm just a jelous guy
(Didn't you know, didn't you know)

And now you are leaving
You say you are never coming back
This time I've gone too far

I'm changing my colour
From green to blue
'Cause I'm losing you
Please stay my lover
Don't go away
Changing my colour
'Cause I'm so sad
From deep within
To the outside of my skin

I'm changing my colour
From green to blue
'Cause I'm losing you
Please stay my lover
Don't go away
Changing my colour
'Cause I'm so sad
From deep within
To the outside of my skin
"
"""Me Passer De Toi / Someone Like You""",Billy Crawford,"""Ride""","

(Yeah...)
They said I might never find true love
They said I might never need the one I dream of
'said don't believe in love at first sight
I thought they were right 'till I saw your eyes'
Then they said we would be all right for a while
They said our feelings would change, Just give it time
But I'm happy to say I love you just as
Much now as I did yesterday

Cause what we have is so real
The way I feel they can't take away
No matter what they say
'Cause I know
I know I can stay in love
With someone like you

A ceux qui pensent que l'amour met genoux
Que pour y croire encore, il n'y a plus que nous
Je dis que r'ver plus haut
Ce n'est pas que pour les h'ros
A ceux qui voient l'amour comme un d'fi
Et le coeur, comme un ennemi
Je dis qu'ils verront bien
Que j'aurai toujours ma main dans ta main

Si tout ne tient qu un fil
Si fragile, on va tout changer
Et quitte' tout laisser
Tu verras
Qu'un jour je ne pourrai pas
Me passer de toi

Si tout ne tient qu un fil
Invisible, on peut l'arracher
Et quitte' tout l'cher
Tu verras
Qu'un jour je ne pourrai pas
Me passer de toi

There really is someone for every one
I didn't believe until you touched me
And that's when I know dreams do come true
And so I promise you I'm gonna stay

Cause what we have is so real
The way I feel they can't take away
No matter what they say
'Cause I know
I know I can stay in love
With someone like you

Si tout ne tient qu un fil
Si fragile, on va tout changer
Et quitte' tout laisser
Tu verras
Qu'un jour je ne pourrai pas
Me passer de toi

Si tout ne tient qu un fil
Invisible, on peut l'arracher
Et quitte' tout l'cher
Tu verras
Qu'un jour je ne pourrai pas
Me passer de toi...
"
"""Steamy Nights""",Billy Crawford,"""Big City""","

(Que paso o... que paso o... que paso)
Steamy nights in Puerto Rico, all of my people... ooh yeah

It was dream like, well it seemed like, it was so surreal on the real
Dancing to my groove, sweat drips, bodies moving
I wanna take you on a ride now
So won't you sit back and close your eyes now and imagine

Steamy nights in Puerto Rico, hotel room at the four seas-o
San Juan on down montego, this jam's here is for all of my people
Then off to old San Paolo, carnival in Trinidad-o
Come on we can share a bottle, if you feeling me holl-o
Holl-o, holl-o

Shirts off, shorts tight, beach house by the moonlight
Making out till the tide comes in, skinny dip, want to take a swim
Bodies crash like waves, save your problems for the rainy days
If you not going to party then get out the way
Cause the party's on when you hear the people say

Steamy nights in Puerto Rico, hotel room at the four seas-o
San Juan on down montego, this jam's here is for all of my people
Then off to old San Paolo, carnival in Trinidad-o
Come on we can share a bottle, if you feeling me holl-o
Holl-o, holl-o, holl-o

(Hola hola hola...)

Steamy nights in Puerto Rico, hotel room at the four seas-o
San Juan on down montego, this jam's here is for all of my people
Then off to old San Paolo, carnival in Trinidad-o
Come on we can share a bottle, if you feeling me holl-o
Holl-o, holl-o...

(Hola hola hola...)
"
"""Bright Lights""",Billy Crawford,"""Big City""","

It's 12 o'clock and we just flew in
The hotel just sent up the Hen
Throw them ones on, and meet me in the lounge
Grab my ice and I'm ready to bounce
Soon as I walked out the door
Oh yeah man there she goes
I saw a fire on the fourteenth floor
Her A... said hey and my D... said oh

She's from the bright lights
I'm from the big city
She's gotta nice ass and got some big oohwees
Oh Lord this girl is so pretty
So let's do it to the congo's
Spend you like a bank roll until you holla let's go

I got downstairs
She just left with her peeps
And I don't want to cause a scene
Ride out 24's in the jeep
CD playa bumpin JZ
Jet ski's big balling in the water
Yet I'm still looking for somebody's daughter
Across the street, on the beach
She came over here just to talk to me
She said

I hope that your feeling me (oh oh)
Cause your eyes is killing me (oh oh)
Boy you looking good (oh oh)
I heard you from the hood (oh oh)
I know you a ways from home (oh oh)
You don't have to be alone (oh oh)
Baby I'll be around (oh oh)
Room 1420 If you down (oh oh)

She's from the bright lights
I'm from the big city
She's gotta nice ass and got some big oohwees
Oh Lord this girl is so pretty
So let's do it to the congo's
Spend you like a bank roll until you holla let's go

You know how we get down, Spend it around here
Down in cancun, Vidal Sasoon
Home girl look like Hollywood chick
Pink bandana, her up north gramma
I'm the dream girl, break it down
That's it girl, rock and bounce
This is for the girls in the six, all around the world
For a mid west girl, you got a big chest girl, uh..

She's from the bright lights
I'm from the big city
She's gotta nice ass and got some big oohwees
Oh Lord this girl is so pretty
So let's do it to the congo's
Spend you like a bank roll until you holla let's go

She's from the bright lights
I'm from the big city
She's gotta nice ass and got some big oohwees
Oh Lord this girl is so pretty
So let's do it to the congo's
Spend you like a bank roll until you holla let's go

Hey girl, hey girl, you lookin' good
Hey girl, work it just like you should
Hey girl, hey girl your so fine
Don't you want to be by my side

Hey girl, hey girl, you lookin' good
Hey girl, work it just like you should
Hey girl, hey girl your so fine
Don't you want to be by my side
"
"""Candy Store""",Billy Crawford,"""Big City""","

You be dripping off my lips
Like chocolate covered cherries
And the way you swing those hips
Like mixed Berry Jelly
You be melting in my mouth cause you melting in my hand
Oh girl let me try to tell you how I feel
Oh girl strange love but this is what it is

I wish that you were candy
Wrap you with my body
Girl I'll take my time to savor your flavor
I wish that you were candy
I'd save some for later
Nothing would taste better then you to me

I've got a sweet tooth for you
Will you help me fill it?
Like a big bag of skittles girl
I want to dive in it
You can be my lollipop; I can be your candy cane
Oh girl sweeter than a glass of lemonade
Oh girl and to let you go to waste would be a shame

I wish that you were candy
Wrap you with my body
Girl I'll take my time to savor your flavor
I wish that you were candy
I'd save some for later
Nothing would taste better then you to me

To me you are the candy, girl you come in handy
You satisfy your man and I love, I love it
Tell me what you're made of
And I can pick a bunch of it up
So we'll never run out, run out

I wish that you were candy
Wrap you with my body
Girl I'll take my time to savor your flavor
I wish that you were candy
I'd save some for later
Nothing would taste better then you to me

I wish that you were candy
Wrap you with my body
Girl I'll take my time to savor your flavor
I wish that you were candy
I'd save some for later
Nothing would taste better then you to me

Oh girl, let me try to tell you how I feel
Oh girl, strange love but this is what it is
Oh girl, sweeter than a glass of lemonade
Oh girl, and to let you go to waste would be a shame

I wish that you were candy
Wrap you with my body
Girl I'll take my time to savor your flavor
I wish that you were candy
I'd save some for later
Nothing would taste better then you to me

I wish that you were candy
Wrap you with my body
Girl I'll take my time to savor your flavor
I wish that you were candy
I'd save some for later
Nothing would taste better then you to me

Mmm... candy candy candy... take me out of this candy store
"
"""Magazine""",Billy Crawford,"""Big City""","

First round like a concert
Baby tryin' work got you up in my after party
From the bed down to the floor
Baby let me know got you up in my after party

Top down, hot sound
Cruisin' out on ocean drive
Crew is chillin' by my side
Sexy ladies passin' by

Cross walk, trash talk
Peepin' at the billboard sign
Model chick that looks so fine
Wish that I could make her mine

And just when I thought it's impossible
To find a girl like that
There she goes... oh

Straight from the magazine
Finest girl I've seen
Suddenly I heard all my friends say
She's way out of my league
But she's the one for me
So I can't let her walk away... no

Tell me shorty
Where have you been all my life?
I see the sparkle in your eyes
Girl how can I make you mine?

My friends say no way
To get with you
'Cause I don't have the game
To be parked in your lane
Those dreams don't come true

Just when they thought it's impossible
To get a girl like you
I'm in the zone... oh

Straight from the magazine
Finest girl I've seen
Suddenly I heard all my friends say
She's way out of my league
But she's the one for me
So I can't let her walk away... no

This is meant to be
Not a fantasy
That I could have someone
Like you... like you... babe
Tell me if it's oh so real
Someone else will take the wheel
We can go set this off... oh

First round like a concert
Baby tryin' work got you up in my after party
From the bed down to the floor
Baby let me know got you up in my after party

Straight from the magazine
Finest girl I've seen
Suddenly I heard all my friends say
She's way out of my league
But she's the one for me
So I can't let her walk away... no

Straight from the magazine
Finest girl I've seen
Suddenly I heard all my friends say
She's way out of my league
But she's the one for me
So I can't let her walk away... no

First round like a concert
Baby tryin' work got you up in my after party
From the bed down to the floor
Baby let me know got you up in my after party
"
"""3 Wishes""",Billy Crawford,"""Big City""","

Well I wish I never met you, wish I could forget you
Wish there was no one else on my mind
Wish that I could hold you, wish that I could show you
Wish more than anything you were mine
How could I leave her? how could I deceive her?
She's been the only one by my side
Wish I never met you, wish I could forget you
'Cause'you're the only one on my mind (on my mind)

Girl, there's no doubt it, you're trouble and
I know it, but I just can't help myself
I love my girl, much too much to throw it in
And put it, in the arms of someone else
It's what I came here to tell you
Being here has only got me more confused
I get the feeling you can make my dreams come true
If I had 3 wishes, girl

Well I wish I never met you, wish I could forget you
Just! there was no one else on my mind
Wish that I could hold you, wish that I could show you
Wish more than anything you were mine
How could I leave her? how could I deceive her?
She's been the only one by my side
Wish I never met you, wish I could forget you
You're the only one on my mind (on my mind)

(Now bounce, everybody bounce right now
Everybody bounce right now, everybody bounce right now)

It's work, and it's overtime, it's killing me
That's what I tell her, every time we're meeting up
My boo, 'cause you don't know you're killing me
And I still to it, risking it all for what?
That's what I came here to tell you
Being here has only got me more confused
You're telling me that you can make my dreams come true
If I had 3 wishes girl

Well I wish I never met you, wish I could forget you
Wish there was no one else on my mind
Wish that I could hold you, wish that I could show you
Wish more than anything you were mine
How could I leave her? how could I deceive her?
She's been the only one by my side
Wish I never met you, wish I could forget you
You're the only one on my mind (on my mind)

Can love someone who really loves you
You can run yourself a dream come true
Like a genie in a bottle you can change my world
If I had 3 wishes girl

Yo! yoh! yoh
Yoh! yoh
Some dream of genie baby girl I dream wit u
For the ring wat the hella just got mama selfo' of wit u
Miss around wit u
She know from the start
But aplate apart
There no jack? doin' ace?
But I'm still the king heart
K to the O Chrust you know
A-C blow, keep it slow
This is how the dramma go
When I'm missin' were to show
Gonna freak'a south to quick
So got me to sick
What to do I need 3 wishes for right now I said for 2

Well I wish I never met you, wish I could forget you
Wish there was no one else on my mind
Wish that I could hold you, wish that I could show you
Wish more than anything you were mine
How could I leave her? how could I deceive her?
She's been the only one by my side
Wish I never met you, wish I could forget you
You're the only one on my mind (on my mind)

Well I wish I never met you, wish I could forget you
Wish there was no one else on my mind
Wish that I could hold you, wish that I could show you
Wish more than anything you were mine
How could I leave her? how could I deceive her?
She's been the only one by my side
Wish I never met you, wish I could forget you
You're the only one on my mind (everybody bounce right now)
"
"""Oh Dear""",Billy Crawford,"""Big City""","

Haha, you know what, we got to make hot up in here
Let the beat band, aha, aha, yeah come on

Hey! You shorty can you come on over here
Girl I'm gonna tell you things you'd wanna hear (yeah)
So let me tell you I can take you there
Trust me baby there's no regrets I swear

Started in the club she was touching
On to my car she was kissing, yeah
Then to my crib she was begging me
Take your clothes off ooh! and that's it

Oh dear hold up hold up
Wait a min wait a min
Then she drop and put her back in it, yeah! (oh dear)
Now she got me bout to blow and she actin' like she don't know (everybody say)
Now she got me bout to blow and she actin' like she don't know (everybody say)
(Oh dear)

Now that I got you pump baby let's bump
Ride me till this beat is banging in your trunk
I know you can't resist this nasty punk
Come give me sugar, mama, lover ddddd-o-n-k

Shake what what your mama what she gave ya
What you got got
I got what you want want what you need need let me
Show ya - switch!
Lets turn this mother out and tell your it will be all right, girl
Lets turn this mother out and get the party started right yeah oh

Again hot up in here baby work girl oh (oh dear)
Come on in come on in yeah yeah! (oh dear)
Oh B.C. uh uh see you crawl uh uh
Put face in the mouth sing it to me now

Um Billy, yes
"
"""Surrender""",Billy Crawford,"""Big City""","

Baby girl there's something I just gotta tell you
There ain't nothin' in this world I wouldn't do
How can I make you see your the only one for me
I want you to know baby girl
I can't stop thinking about you
Cause your sexy waist is playin' on my mind
So tell me what you like and let me show you love tonight
It's all right I don't want to wait forever
I don't wanna wait no more
Waiting for you to surrender
Surrender to my love
Babygirl I just don't mind you getting closer
Let me touch you and coress you all along
Won't you come with me sex your body free
Freedom is ours
Babygirl there ain't no reason to deny it
Cause the way you move is turning me on
I hope you understand
I will be the best I can so let's get it on
I don't want to wait forever
I don't want to wait no more
Waiting for you to surrender
Surrender surrender to my love
Work your body (body)
Shake your thing (thing)
Got you up and I wanna see you work it
Got you up and I wanna see you work it
I got everything that you want
I got everything that you need work your body (body)
Shake your thing (thing)
Got you up and I want to see you work it
"
"""Why""",Billy Crawford,"""Big City""","

Ooh... whoa...
Why

I thought I had everything
It's killing me to know that this had changed, oh babe
I never hurt inside until I've seen you cry

I ask myself why do I do the things I do
When my heart and soul loves you
Why do I keep living this lie
When I know that this is not right
Why do I take this chance on you
When it could cost us bleeding through

I need you, girl, don't you go away, no no
If you should leave me, I'll drown in all this pain, oh babe
Don't make this grown man cry
Without you, I'd just die

I ask myself why do I do the things I do (I do)
When my heart and soul loves you (darling)
Why do I keep living this lie (this lie)
When I know that this is not right (it's not right)
Why do I take this chance on you
When it could cost us bleeding through, ooh yeah

I wanna know why I can't stop crying, yeah
That's why I keep asking, (oh why) that's why, (oh why)
That's why I keep on asking you, oh baby
If you should leave me
Then I would die asking (oh why)
If you walk out of my life (oh why), hey ooh...
I can't stop crying
That's why I keep asking (oh why)
I don't know, I don't know what I'd do
If you should leave me (oh why)
Then I would die asking the reason why oh why

Why do I do the things I do (why do I do the things I do)
When my heart and soul loves you (yeah... ooh)
Why do I keep living this lie (yeah... ooh)
When I know that this is not right (this is not right, this is not right)
Why do I take this chance on you (why baby, hey... ooh...)
Why do I take this chance on you
When it could cost us bleeding through (ooh... I love you, I love you, I love you... why, why, why...)
"
"""Hiccups""",Billy Crawford,"""Big City""","

I'm intrigued but
I can't get the words to speak
Something abot the way she looks at me
Ties my tongue so nervous inside
Eyes (eyes) green her body's like fire (fire) hot as hell so I try, baby
And I hope it's not too late

Cause usually it's so simple for me but not with that girl
She's so fine!

Baby so fine got me stuck lie hiccup
Tripping over words like a nerd when we get up
I try to play it cool but when I do
Oh get the hiccups

I'm confused
I don't know what I should do
Cause every time that I choose to move
Seems just like I lose her
Body has got me stumbling
Like I've been drinking something
Tipsy so high, she's so fine!

Oh oh
The next time that I see her
Oh oh
I think I'm going to tell her
Oh oh
How bad I really need her
Oh oh
If I could speak the words

I was at the bar when I saw you pass you gave me hiccups
But that wasn't from a glass, that was from your ass I ain't
Goin' front from your back to your front got me wilden I'm smilin' like
This is something I want hiccup there we go again I got ya
Holler in act your friends I see you girls I'm about to go with him
And I'm feeling your get ups so lets bounce 'cause I'm
Feeling the hiccups song. Billy Crawford

Oh oh
Oh oh
The next time that I see her
Oh oh
I'm gonna need her yeah
Oh oh
How bad I really need her (hey yeah oh hear me girl!)
"
"""Cowboy""",Billy Crawford,"""Big City""","

Undelay undelay, mami, yee-aw, yee-aw (oh-oh)
Undelay undelay, mami, yee-aw, yee-aw (oh-oh)
Oh yeah

Round you up just like a cowboy
Take you out to the ranch, I'll be your cowboy
Saddle you up just like a cowboy
Baby that's what the cowboys do (do)

Hey there shorty, I see you movin' that body
I'm a little bit crazy
I wanna see your butt till the sun comes up, oh
So don't be mad
You're just too damn bad
Get that whip in my hand
Billy'll give you the ride of your life, come on, oh

Undelay undelay, mami, yee-aw, yee-aw (oh-oh)
Undelay undelay, mami, yee-aw, yee-aw (oh-oh)

I know a place we could go
If you really wanna roll
When we jump off there's so much we can do
Let your inhibitions go
Are you ready for the rodeo
Saddle up baby you know it's time to choose

Round you up just like a cowboy
Take you back to the ranch, I'll be your cowboy
Saddle you up just like a cowboy
Baby that's what the cowboys do (do)
Tie you up just like a cowboy
Baby gimme a chance I'll be your cowboy
Ride you off like a cowboy
Baby that's what the cowboys do (do)

Easy now baby (easy now baby)
Oh, don't be scared (don't be scared)
It's just a little bit a leather (yeah)
And if you run up in the house I'll get my ropes and chase you

I know a place we can go
If you really wanna roll
When we jump off there's so much we can do
Let your inhibitions go
Are you ready for the rodeo
Saddle up baby you know it's time to choose

Round you up just like a cowboy
Take you back to the ranch, I'll be your cowboy
Saddle you up just like a cowboy
Baby that's the cowboys do (do)
Tie you up just like a cowboy
Baby gimme a chance, I'll be your cowboy
Ride you off just like a cowboy
Baby that's what cowboys do (do)

Work the middle, mamma
Twerk the middle, mamma
Change positions (hmmm)
New position (hmmm)
On a mission to get you buckin' like a bronco
Make ya drop low show your hips some more
Hit me on my pager
I'll be your lone ranger (can you feel it)
Nothin' can save ya
Cobassa and Billy Crawford drinks at any offer
Chicks we gotta toss 'em how close they get
Sprung, they want some more of young hung
Shakin' their system like bass drum
They make it hum
Sippin', big pimpin'
If you can't stand the heat
Then get your ass out the kitchen
But if you can

I know a place we could go
If you really wanna roll
When we jump off there's so much we can do
Let your inhibitions go
Are you ready for the rodeo
Saddle up baby you know it's time to choose

Round you up just like a cowboy
Take you back to the ranch, I'll be your cowboy
Saddle you up just like a cowboy
Baby that's what the cowboys do (do)
Tie you up just like a cowboy
Baby gimme a chance, I'll be your cowboy
Ride you off just like a cowboy
Baby that's what the cowboys do (do)
"
"""Like That""",Billy Crawford,"""It's Time""","

Like that
Yeah, B.C.
Like that

Yeah, I'll drop that thing like that
Now pop that thing like that
Now back it up just like that
Like that, like that

Baby come over in your panties on
I'm into havin' sex on the floor
If you don't know by now, girl it's on
Come and shake it up for me, yeah
I don't see how you go stir it up
Pour me a cup of that purple stuff
Why don't you let me see show you stuff?
Drop it baby to your knees, yeah

Drop that thing like that
Now pop that thing like that
Now back it up just like that
Like that, like that, girl
Work that thing like that
Now jerk that like that
Now hurt that thing like that
Like that, like that, oh...

You made it last
I got next
Gonna hit it till you feel it in your chest
Catch your breath, maybe so we can do it all again, yeah
Touch your toes
Baby so, I can see when I'ma get a private show
Not the toe, baby I know you like to go down low, oh

Drop that thing like that
Now pop that thing like that
Now back it up just like that
Like that, like that, girl
Work that thing like that
Now jerk that like that
Now hurt that thing like that
Like that, like that, oh...

I don't mean, I don't mean
I don't mean to come that hard
Come to me, come to me
I wanna get that thing right out of the park
Would I break it down?
Let me lay it down
Show you I'm not playin' around
You and me, we don't see (what you)
Workin' with... workin' with

Let's do this thing like we're makin' a baby
I'll be back, look back
600 Mercedes
Your man is a silk
Baby girl I'm a pimp
And I equipped with everything that's left for the limp now
Drop it down like your movin' something
Now, move your hips like you're doin' something
Now drop everything on the floor
Pick it up, put in on me, lets go

I don't mean, I don't mean
I don't mean to come that hard
Come to me, come to me
I wanna get that thing right out of the park
Would I break it down?
Let me lay it down
Show you I'm not playin' around
You and me, we don't see (what you)
Workin' with... workin' with

Drop that thing like that
Now pop that thing like that
Now back it up just like that
Like that, like that, girl
Work that thing like that
Now jerk that like that
Now hurt that thing like that
Like that, like that, oh...
"
"""Should Have Known""",Billy Crawford,"""It's Time""","

B.C. yeah...

We've been kickin' it for a while
And I've gotten used to havin' you around babe
And even though, we move so slow
It's only fair that let you know
A lot of your girlfriends be stressing me
Handing me down so tryin' to go next to me
I hold my ground, I hold it down
Tell you how, how I love my baby

I ain't creepin' with the girl next door
All I want is you girl, that's for sure
Don't be listening to what people say
Should've known better, babe
I ain't thinking bout you
Can't you see I don't want to lose your love?
Oh girl, I got you, yeah yeah

I never knew how deep it was
Messed around and I fell in love with a girl
Just one girl
That's all it really took to change my heart
Sexy lady, come close to me
Wrap around your arms around my baby
When you're near me, I get a rush
A feeling no other love could ever touch

I ain't creepin' with the girl next door
All I want is you girl, that's for sure
Don't be listening to what people say
Should've known better, babe
I ain't thinking bout you
Can't you see I don't want to lose your love?
Oh girl, I got you, yeah yeah

Should've known better, babe...
"
"""Steal Away""",Billy Crawford,"""Groove""","

C'mon and hold me
Just like you told me
Then show me
What I want to know

Why don't we steal away
Why don't we steal away
Into the night
I know it ain't right

Tease me
Why don't you please me
Then show me
What you came here for

Why don't we steal away
Why don't we steal away
Into the night
I know it ain't right

Into the night, babe
Baby tonight
Make it tonight
Ooh...

I caught you glancing my way
And I know what you're after

Why... don't we steal away
Why don't we steal away
Why don't we steal away
Why don't we steal away
Into the night
I know it ain't right
Into the night
I know it ain't right
...
"
"""Rock With You""",Billy Crawford,"""Groove""","

Girl, close your eyes
Let that rhythm get into you
Don't try to fight it
There ain't nothing that you can do
Relax your mind
Lay back and groove with mine
You got to feel that heat
And we can ride the boogie
Share that beat of love

I wanna rock with you
(All night)
Dance you into day
(Sunlight)
I wanna rock with you
(All night)
We're gonna dance the night away

Out on the floor
There ain't nobody else but us
Girl, when you dance
There's a magic
That must be love
Just take it slow
We've got so far to go
When ya feel that heat
Then you can ride the boogie
Share that beat of love

I wanna rock with you
(All night)
Dance you into day
(Sunlight)
I wanna rock with you
(All night)
We're gonna rock the night away

And when the groove is dead and gone, yeah
You know that love survives
And we can rock forever on

(I wanna rock with you)
(I wanna groove with you)

(I wanna rock with you)
(I wanna groove with you)

I wanna rock
(All night)
Ooh, dance the night away
(Sunlight)
I wanna rock with you
(All night)
We gonna dance the night away, yeah

(All night)
Come on and rock with me
(Sunlight)
Come on and groove with me, yeah
(All night)
We're gonna rock the night away

(All night)
All night long, baby
(Sunlight)
'Til the sun comes up, baby
(All night)
I wanna rock you
I wanna rock you, baby girl
...
"
"""Let's Groove""",Billy Crawford,"""Groove""","

Let's groove tonight
Share the spice of life
Baby slice it right
We're gonna groove tonight

Let this groove, get you to move
It's alright, alright, alright
Let this groove, set in your shoes
Stand up, alright, alright

Gonna tell you what you can do
With my love, alright
Let you know girl, you're looking good
You're out of sight and alright

Just move yourself and glide like a 747
And loose yourself in the sky among the clouds in the heavens

Let this groove, get you to move
It's alright, alright, alright
Let this groove, set in your shoes
Stand up, alright, alright

Gonna tell you what you can do
With my love, alright
Let you know girl, you're looking good
You're out of sight and alright

Just tell the DJ to play your favorite tune
Then you know it's okay
What you found is happiness, now

Let this groove, get you to move
It's alright, alright, alright
Let this groove, set in your shoes
Stand up, alright, alright
Let this groove, get you to move
It's alright, alright, alright
Let this groove, set in your shoes
Stand up, alright, alright

You will find peace of mind on the floor, take a little time
Come and see, you and me, make a little sign
I'll be there after a while if you want my love

We can boogie on down, down...

Let's groove tonight
Share the spice of life
Baby slice it right
We're gonna groove tonight

Let this groove, get you to move
It's alright, alright, alright
Let this groove, set in your shoes
Stand up, alright, alright
Let this groove, get you to move
It's alright, alright, alright
Let this groove, set in your shoes
Stand up, alright, alright
"
"""Could It Be I'm Fallin' In Love""",Billy Crawford,"""Groove""","

Since I met you I've begun to feel so strange
Every time I speak your name (that's funny)
You say that you are so helpless too
That you don't know what to do

Each night I pray there will never come a day
When you up and take your love away
Say you feel the same way too and I wonder what
It is I feel for you

Could it be I'm falling in love (with you baby)
Could it be I'm falling in love (ooh)
Could it be I'm falling in love
With you, with you, with you

I don't need all those things that used to bring me joy
You made me such a happy boy
And honey, you'll always be the only one for me
Meeting you was my destiny

You can be sure I will never let you down
When you need me, I will be around
And darling you'll always be the only one for me
Heaven made you specially

Could it be I'm falling in love (with you baby)
Could it be I'm falling in love (ooh)
Could it be I'm falling in love
With you, with you, with you
...
"
"""Lovely Day""",Billy Crawford,"""Groove""","

When I wake up in the morning, love
And the sunlight hurts my eyes
And something without warning, love
Bears heavy on my mind

Then I look at you
And the world's alright with me
Just one look at you
And I know it's gonna be

A lovely day...
(Lovely day, lovely day, lovely day...)

When the day that lies ahead of me
Seems impossible to face
When someone else instead of me
Always seems to know the way

Girl, then I look at you
And the world's alright with me
Just one look at you
And I know it's gonna be

A lovely day...
(Lovely day, lovely day, lovely day...)

When the day that lies ahead of me
Seems impossible to face
When someone else instead of me
Always seems to know the way

Then I look at you, girl
And the world's alright with me
Just one look at you, girl
And I know it's gonna be

A lovely day...
(Lovely day, lovely day, lovely day...)
"
